p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
72,1297.20647211536,1379.11121350134,1747.37716499475,2155.59167780088,2459.00352815987,2686.28891917866,2854.89445350684,2975.74947812999,2994.8692751356,3012.42470583196,3028.46482402498,3043.03928593867,3056.19909765331,3067.99717836984,3078.4887028457,3087.7312042367,3095.78444061701,3102.71005024087,3108.57103850436,3113.43116090789,3117.35419950091,3120.40326516968,3122.64040064774,3124.12561408891,3124.91667808289,3125.06870563148,3124.63389583405,3123.66137748732,3112.23437314015,3093.00278917223,3069.0493372027,3042.3684531496,3014.25102023655,2985.54043530735,2956.79257252843,2928.37516326548,2900.52989935758,2873.41289820395,2847.12093020087,2821.70917135032,2797.20388581235,2773.61085833044,2750.92162710495,2729.11791915214,2708.1749310976,2688.06336078733,2668.75157143372,2650.20647788894,2632.394553059,2615.28240872343,2598.83727317442,2583.02728775824,2567.82170828022,2553.19103320459,2539.10707329435
73,1298.31656136134,1380.27503083055,1747.40974483167,2155.60480137107,2459.06300281771,2686.44837479807,2855.2091104994,2976.26434265753,2995.42764660186,3013.02708848788,3029.11136317,3043.72974291047,3056.93283024502,3068.77313567494,3079.30543524255,3088.58688877737,3096.67692054951,3103.63688604365,3109.52956685337,3114.41855766995,3118.36754229864,3121.43959283763,3123.69676759687,3125.19913523145,3126.00456644487,3126.16830113939,3125.74268604266,3124.77701110535,3113.35485829733,3094.09341553383,3070.09059786332,3043.3507717767,3015.17092545673,2986.39807454376,2957.59016695367,2929.11605507945,2901.2179625638,2874.05217875153,2847.71542776555,2822.26271303067,2797.72005752942,2774.09297352111,2751.37271828189,2729.54074394289,2708.57198611217,2688.43689548775,2669.10362109203,2650.5388794224,2632.70894394182,2615.58027045031,2599.11994048854,2583.29596451189,2568.07748204068,2553.43488681347,2539.33989592774
74,1299.41293557796,1381.42542352885,1747.44271648616,2155.61756217802,2459.12129993103,2686.60476572355,2855.51795361956,2976.7701423247,2995.97629624957,3013.61910032275,3029.74690515136,3044.40859989677,3057.65439084722,3069.53638481886,3080.10896308565,3089.42891489198,3097.5553322058,3104.54928806754,3110.4733395622,3115.39091903085,3119.36560987874,3122.46044286145,3124.73748908374,3126.25687487403,3127.07656627144,3127.25192743191,3126.83545024201,3125.87658353642,3114.45936489435,3095.16845451287,3071.11683432342,3044.31874118768,3016.07721115158,2987.24284350464,2958.37563605455,2929.84551700304,2901.89531958566,2874.68141101436,2848.30049527077,2822.80740209508,2798.22791361234,2774.56727075921,2751.81645192231,2729.95663638715,2708.96249936311,2688.80425874198,2669.44983292743,2650.86574226521,2633.01808015029,2615.87314084818,2599.3978608386,2583.56012076506,2568.32894460201,2553.67462304415,2539.56878129319
75,1300.4959432682,1382.56271663197,1747.4760793881,2155.63008709238,2459.17845811543,2686.75819010498,2855.82116381937,2977.26714995511,2996.51551328672,3014.20105202338,3030.37177360728,3045.07619570692,3058.36413233962,3070.28729157194,3080.89966381417,3090.25767046065,3098.42007270285,3105.44766151074,3111.40276882005,3116.34866315591,3120.34882544781,3123.4662426343,3125.76299591075,3127.29926652334,3128.13311313537,3128.32002157065,3127.9126264602,3126.96053330221,3115.54832824353,3096.228325674,3072.12845783075,3045.27275606277,3016.97025405737,2988.07510036937,2959.14931937812,2930.56392864738,2902.56227385916,2875.30088137337,2848.87640289251,2823.34349342194,2798.72769451477,2775.03397712218,2752.25304249172,2730.36579852659,2709.34666744167,2689.16562413107,2669.79037126999,2651.18723171122,2633.32212015777,2616.16117084957,2599.67117710289,2583.81989172939,2568.57622468556,2553.91036501476,2539.79384698983
76,1301.56591959962,1383.6872232559,1747.5098329352,2155.64238406917,2459.23451423234,2686.90874171648,2856.11891416256,2977.7556267771,2997.04557592584,3014.77323631138,3030.9862771169,3045.73285504976,3059.06239298704,3071.0262066245,3081.67789937184,3091.07352750036,3099.27152297246,3106.33239510725,3112.31825011231,3117.29219130335,3121.31759513538,3124.45740233218,3126.77370155025,3128.3267262677,3129.17462512518,3129.373003087,3128.97463516754,3128.02928135574,3116.62216623279,3097.2734373593,3073.12585970573,3046.21318972118,3017.85041569727,2988.89518880163,2959.91154265698,2931.27156903225,2903.21911637324,2875.91086442721,2849.44340965505,2823.87123130758,2799.2196307567,2775.49331017618,2752.68269519269,2730.76842644694,2709.72467041167,2689.52116693858,2670.1254029351,2651.50350559841,2633.62121335804,2616.44450234836,2599.94002449735,2584.07540641515,2568.81944533542,2554.1422300537,2540.0152057923
77,1302.62318708203,1384.79924517869,1747.54397649428,2155.65446070243,2459.28950348998,2687.05651020505,2856.41137026483,2978.23582305795,2997.56675076784,3015.33593552162,3031.59071636748,3046.37888929286,3059.74949722363,3071.75346639391,3082.44401703357,3091.87684300914,3100.11004862103,3107.20386199938,3113.22016310438,3118.22188871784,3122.272308895,3125.43431582154,3127.77000305737,3129.33965369404,3130.20150376482,3130.41127490404,3130.0218801995,3129.08323200443,3117.68128024065,3098.30418176604,3074.10942693055,3047.14041828778,3018.71803709934,2989.70343871691,2960.66261854125,2931.96873382772,2903.86612634354,2876.51162362469,2850.00176401651,2824.39085008638,2799.70394337939,2775.94547838559,2753.10560776646,2731.16470506526,2710.09668523856,2689.87105444892,2670.45508621036,2651.81471419995,2633.91550258747,2616.72327127809,2600.20453248017,2584.32678813084,2569.05872464431,2554.37033178764,2540.232966529
78,1303.66805620241,1385.89907338707,1747.57850940271,2155.66632424555,2459.34345953782,2687.20158132236,2856.69869070449,2978.70797869597,2998.07929342621,3015.88942041484,3032.18537458703,3047.01459564949,3060.42575638599,3072.46939377844,3083.19835017834,3092.66795975524,3100.93600073273,3108.06242055385,3114.10887246818,3119.13812546558,3123.2133413471,3126.39736150812,3128.75228192362,3130.338432745,3131.21413487348,3131.43522419769,3131.05474961846,3130.12277377151,3118.72604126881,3099.32093575336,3075.07951893329,3048.05478392585,3019.57346528381,2990.5001603877,2961.40284728849,2932.65570693897,2904.50357183323,2877.1034118487,2850.55170445073,2824.90257462227,2800.18084439429,2776.39068225087,2753.52196874744,2731.55481318011,2710.46288094245,2690.21544674286,2670.77957288263,2652.12100160931,2634.20512480235,2616.9976078983,2600.46482521998,2584.57415572156,2569.2941760924,2554.59477842198,2540.44723265813
79,1304.70082602033,1386.98698859028,1747.6134309696,2155.6779816311,2459.39641455438,2687.34403714085,2856.98102740527,2979.17232377154,2998.58344910621,3016.43395077998,3032.7705254567,3047.64026425645,3061.09146743897,3073.17429886249,3083.94121901179,3093.44720701547,3101.7497166212,3108.9084151248,3114.98472865529,3120.04125721618,3124.1410525677,3127.3469031316,3129.72090487635,3131.3234325224,3132.21288937234,3132.4452232063,3132.07361652571,3131.14828021021,3119.75684944754,3100.32406171587,3076.03648616461,3048.95662277496,3020.41701299662,2991.2856729827,2962.13251033846,2933.33276111707,2905.13171033385,2877.6864719768,2851.0934599535,2825.40662077753,2800.65053759897,2776.82911366543,2753.93195956489,2731.93892225584,2710.82341973043,2690.55449743522,2671.09900859591,2652.42250607736,2634.49021133603,2617.2676373071,2600.72102198953,2584.81762277868,2569.52590809497,2554.81567361062,2540.65810339672
80,1305.72178472673,1388.06326170352,1747.64874047693,2155.68943948881,2459.44839932895,2687.48395625491,2857.25852599414,2979.62907907061,2999.07945316608,3016.96977603998,3033.34643181553,3048.25616862238,3061.74692186098,3073.86847957679,3084.67293124307,3094.21490126644,3102.55152053373,3109.74217676891,3115.84806862159,3120.93162597472,3125.05578882734,3128.28329050991,3130.67622462748,3132.2950080393,3133.19812403883,3133.44162998609,3133.07883981712,3132.16011065866,3120.77404702154,3101.31390824217,3076.98066555449,3049.84625802168,3021.24898849725,2992.06026106609,2962.85190069721,2934.00015128317,2905.75078230569,2878.26102878268,2851.62725051771,2825.90319604857,2801.11321844469,2777.26095714257,2754.33575442249,2732.31719690604,2711.17845730818,2690.88835396495,2671.41353311932,2652.71936022332,2634.77088833054,2617.53347949395,2600.97323702094,2585.05729825075,2569.75402468727,2555.03311681526,2540.86567394543
81,1306.73121016882,1389.1281543032,1747.68443718041,2155.70070416212,2459.49944333801,2687.62141494319,2857.53132613563,2980.07845656248,2999.56753161229,3017.4971357537,3033.91334615035,3048.8625734147,3062.39239319429,3074.55222037489,3085.39378271879,3094.97134683228,3103.34172431083,3110.56402391527,3116.69921650562,3121.80956076834,3125.95788328321,3129.2068602363,3131.61858057417,3133.25350092327,3134.17018221158,3134.42478911705,3134.07076488901,3133.15861094496,3121.77797736202,3102.2908107963,3077.91238130762,3050.72400060296,3022.06968835983,2992.82420631941,2963.5612763126,2934.65814705558,2906.36104127747,2878.82732574927,2852.15328767461,2826.39249971387,2801.56907487661,2777.68638997717,2754.73352068984,2732.6897952698,2711.52814324285,2691.21715794404,2671.72328067194,2653.01169150544,2635.04727684458,2617.79524960932,2601.22157999857,2585.29328674365,2569.97862575289,2555.24720352464,2541.07003569847
82,1307.72937034352,1390.18191905569,1747.72052031091,2155.71178172418,2459.5495748165,2687.75648346598,2857.79956184479,2980.52065985386,3000.04790158168,3018.01626012744,3034.4715111416,3049.45973307401,3063.02814682849,3075.22580098708,3086.10405566622,3095.71683649217,3104.1206280051,3111.37426299413,3117.53848426572,3122.67537828989,3126.84765662949,3130.11793633436,3132.54829945808,3134.19924007902,3135.12939445593,3135.39503237042,3135.04972430735,3134.14411405772,3122.76897110474,3103.25509238868,3078.83194556795,3051.59014984894,3022.87939806126,2993.57777985463,2964.26089389603,2935.30697882369,2906.96270731702,2879.38557298131,2852.67177478542,2826.87472345756,2802.01828759781,2778.10558261212,2755.12541925031,2733.05686934224,2711.87262127634,2691.54104545087,2672.02838027413,2653.2996223224,2635.3194931698,2618.05305828123,2601.46615629307,2585.52568874416,2570.19980723808,2555.45802545942,2541.27127644042
83,1308.71652386157,1391.22480012187,1747.75698907521,2155.72267799234,2459.59882082426,2687.8892320201,2858.06336177899,2980.9558846147,3000.52077179165,3018.52737048879,3035.02116015937,3050.04789232923,3063.65443807341,3075.88948401652,3086.80402914358,3096.45165205068,3104.88852046208,3112.1731890269,3118.36617227807,3123.52937233441,3127.72541770716,3131.01683087276,3133.46569598363,3135.1325423096,3136.07607918698,3136.35267933333,3136.01603843323,3135.11694077172,3123.74734677028,3104.20706418331,3079.73965900719,3052.4449940722,3023.67839250595,2994.32124272826,2964.95100126621,2935.94688181369,2907.55600072283,2879.93596665533,2853.18290754892,2827.35005168896,2802.46103043168,2778.51869898214,2755.51160482743,2733.41856528396,2712.2120296156,2691.86014734092,2672.32895592429,2653.58327033546,2635.58764909164,2618.3070118448,2601.7070671807,2585.75460082994,2570.41766135227,2555.66567076463,2541.46948053034
84,1309.69292038463,1392.25703353855,1747.7938426566,2155.73339854177,2459.64720730831,2688.01972693825,2858.32284951405,2981.3843189766,3000.98634296137,3019.0306797289,3035.56251772479,3050.62728667755,3064.2715126556,3076.54352460457,3087.49396390469,3097.17606267241,3105.64567986617,3112.96108618068,3119.18256989845,3124.3718589384,3128.59146407759,3131.90384454316,3134.37107339934,3136.05371290017,3137.01054325554,3137.298037996,3136.9700160107,3136.07740023609,3124.71341134723,3105.14702606807,3080.63581137672,3053.28881108211,3024.46693655319,2995.0548464251,2965.63183502862,2936.57808092237,2908.14113579497,2880.47871341264,2853.68687434943,2827.81866190176,2802.89747066231,2778.92589683642,2755.89222629069,2733.77502370931,2712.54650122656,2692.1745894652,2672.62512688885,2653.86274870788,2635.85185211539,2618.55721255768,2601.94441004934,2585.98011586591,2570.63227675634,2555.8702241895,2541.66472907452
85,1310.6588010369,1393.27884757888,1747.83108021623,2155.74394871845,2459.69475916111,2688.14803226395,2858.57814380008,2981.80614390701,3001.44480820685,3019.52639271764,3036.09579994431,3051.19814283532,3064.87960718473,3077.18816847089,3088.17411395447,3097.89033465124,3106.39237172252,3113.73822828944,3119.98795599068,3125.20311021054,3129.44608256165,3132.77926720305,3135.26472404426,3136.9630461671,3137.93308249891,3138.23140530384,3137.91195471977,3137.02579052753,3125.66746084066,3106.07526719163,3081.52068203044,3054.12186868235,3025.24528549692,2995.7788335743,2966.30362543966,2937.20079283833,2908.71831197371,2881.01400583735,2854.18385661265,2828.28072501112,2803.32776935402,2779.32732804171,2756.26742694243,2734.12637996778,2712.87616406917,2692.48449293722,2672.91700793598,2654.13816632752,2636.11220567823,2618.80375880251,2602.17827859135,2586.20232318901,2570.8437387391,2556.07176725689,2541.85710008854
86,1311.6143987935,1394.29046309268,1747.86870090515,2155.75435072504,2459.74150027535,2688.27420912998,2858.82939459019,2982.2215335606,3001.89635341262,3020.01470669397,3036.62121491738,3051.76067916213,3065.47894959245,3077.82365236513,3088.84472406608,3098.59471720459,3107.12885999047,3114.50487650225,3120.7825994237,3126.02339920126,3130.28954974739,3133.64337838743,3136.1469298623,3137.86082597496,3138.8439822597,3139.15306767723,3138.84214169691,3137.9623991709,3126.60978078843,3106.99206646857,3082.39454041622,3054.94442514965,3026.01368551749,2996.49343727318,2966.96659365827,2937.81521990603,2909.28772069132,2881.54201990514,2854.67401858812,2828.73639430031,2803.75206966349,2779.72312522775,2756.63734479054,2734.47276438983,2713.20114135208,2692.78997436396,2673.20470955543,2654.40962801603,2636.36880934853,2619.04674527677,2602.40876298492,2586.42130878132,2571.0521293832,2556.27037842186,2542.04666864963
87,1312.55993884653,1395.29209382829,1747.90670381732,2155.76457573566,2459.78745359462,2688.39831642384,2859.07664096345,2982.6306459422,3002.3411575808,3020.49581163306,3037.13896312007,3052.31510605983,3066.0697595449,3078.45020449243,3089.5060302172,3099.28945329977,3107.85539067245,3115.26129170244,3121.56675641567,3126.83298931015,3131.12213246776,3134.49644779027,3137.01796288682,3138.7473262229,3139.74351787422,3140.0633015015,3139.76085402515,3138.88750362988,3127.54064674742,3107.89769305494,3083.25764653131,3055.75672967801,3026.77237410776,2997.19888327566,2967.62095297877,2938.42157826207,2909.8495711769,2882.06295643167,2855.15755297992,2829.18585471238,2804.17054897683,2780.11345788879,2757.00209429063,2734.81430253235,2713.52155176141,2693.09114606329,2673.48833816511,2654.67723472525,2636.62175901304,2619.28626317141,2602.63595006494,2586.63715543339,2571.25752772083,2556.46613322114,2542.23350703972
88,1313.49562736485,1396.28394673698,1747.94508806554,2155.77464515649,2459.83264116191,2688.52041076193,2859.3200235396,2983.03366177074,3002.77939315994,3020.96989059178,3037.64923776639,3052.86162634799,3066.65224883186,3079.06804491394,3090.15826000145,3099.97477730656,3108.57220416182,3116.00771601492,3122.34068411429,3127.63213136603,3131.94408825128,3135.33873571859,3137.87808569746,3139.6228113039,3140.63195513273,3140.96237358804,3140.66835919679,3139.80137176922,3128.46032475209,3108.79240679797,3084.11025136078,3056.55902279801,3027.52158053431,2997.89538909183,2968.26690623825,2939.02005369198,2910.40403530278,2882.57697509256,2855.63460793504,2829.62924356289,2804.58333280821,2780.49844690963,2757.36184230128,2735.15111540577,2713.83750967566,2693.38811626834,2673.76799630535,2654.9410837224,2636.8711470533,2619.522400339,2602.85992348297,2586.84994289705,2571.46000988063,2556.65910441326,2542.41768487995
89,1314.42169798259,1397.2662222611,1747.98385272842,2155.78456352881,2459.87708416436,2688.64054659894,2859.55964404103,2983.43072711685,3003.2112263544,3021.43712003396,3038.15222514849,3053.40043561794,3067.2266217328,3079.67738592432,3090.80163301562,3100.65091539339,3109.27953247085,3116.74438658796,3123.10462022045,3128.4210782027,3132.75566219145,3136.17049352033,3138.72755185072,3140.48753653739,3141.50955071402,3141.85054160983,3141.56491554872,3140.70426229124,3129.36907174693,3109.6764586581,3084.95259728788,3057.35153677176,3028.26152595858,2998.58316469937,2968.90465888075,2939.6108337261,2910.95128983186,2883.08424238347,2856.10534023485,2830.06670820614,2804.99056250589,2780.87822330518,2757.71669214663,2735.48331968761,2714.14912536878,2693.6809893199,2674.04378282205,2655.20126876413,2637.11706251137,2619.75524145187,2603.08076385859,2587.05974803009,2571.65964922537,2556.84936211101,2542.59926925726
90,1315.33834313892,1398.23911460699,1748.02299686624,2155.79433521769,2459.92080297575,2688.75877633849,2859.79560043564,2983.821991999,3003.63681741612,3021.89767013737,3038.64810495741,3053.93172256638,3067.79307536262,3080.27843240793,3091.43636122555,3101.31808590112,3109.97759961156,3117.47153241953,3123.85879806405,3129.20006266094,3133.55710229667,3136.99196028499,3139.56660628659,3141.34174857776,3142.37655259514,3142.72805451225,3142.45077267419,3141.59642514705,3130.26713599437,3110.55009110841,3085.78491848106,3058.13449596605,3028.99242421463,2999.26241173133,2969.5343986462,2940.1940994313,2911.49150544399,2883.58491906283,2856.56990125078,2830.49839088233,2805.39237255315,2781.25291347814,2758.06676303383,2735.81100802516,2714.4565052009,2693.96986584807,2674.31579303911,2655.45788026084,2637.35959124615,2619.98486815109,2603.29854892145,2587.26664493196,2571.85651648226,2557.03697390564,2542.77832484399
91,1316.24576016771,1399.20281200351,1748.06251952134,2155.80396442036,2459.96381719613,2688.87515043418,2860.02798711441,2984.20760109296,3004.05632091961,3022.35170508288,3039.13705058565,3054.45566931036,3068.35179999746,3080.87138217486,3092.06264931074,3101.97649969629,3110.66662195587,3118.18937472299,3124.60344306637,3129.9693137746,3134.34863621969,3137.8033787963,3140.39548192087,3142.1856858003,3143.23320043888,3143.59515290143,3143.32617181151,3142.47810192565,3131.15475746127,3111.41353851197,3086.60744125983,3058.90811721363,3029.71448183665,2999.93332880049,2970.15631085756,2940.77002571339,2912.02484698825,2884.07916038089,2857.02843690858,2830.92443027236,2805.78889242458,2781.6226394281,2758.41217000809,2736.13433077381,2714.75975179854,2694.25484294316,2674.58411892096,2655.71100543098,2637.59881608078,2620.21135918699,2603.51335364535,2587.4707050718,2572.05067986513,2557.22200498432,2542.95491400989
92,1317.1441401701,1400.15749694712,1748.1024197183,2155.81345517482,2460.0061456894,2688.98971747251,2860.25689505861,2984.5876939762,3004.46988602138,3022.79938332734,3039.61922941272,3054.97245168437,3068.90297938257,3081.45642627826,3092.68069499067,3102.62636050434,3111.34680857546,3118.89812727293,3125.33877309038,3130.72905291759,3135.13048830989,3138.60497126212,3141.21441594946,3143.01957483998,3144.0797259594,3144.45206941091,3144.19134621139,3143.34952622146,3132.03216818238,3112.26702747859,3087.42038443951,3059.67261010401,3030.42789847116,3000.59610360743,2970.77057460621,2941.33878157457,2912.55147372821,2884.56711630815,2857.48108853981,2831.34495915642,2806.18024714819,2781.9875189512,2758.75302414126,2736.45337081435,2715.05896422464,2694.53601431713,2674.84884922619,2655.96072844747,2637.83481694184,2620.43479055173,2603.72525037485,2587.67199740951,2572.24220519021,2557.40451824058,2543.12909692845
93,1318.03366827652,1401.1033464341,1748.14269646502,2155.822811367,2460.04780661836,2689.10252426613,2860.48241199811,2984.96240535959,3004.87765670514,3023.24085786166,3040.09480307512,3055.48223952113,3069.4467910232,3082.03374931448,3093.29068933251,3103.26786522482,3112.01836156314,3119.5979967319,3126.06499877215,3131.47949413931,3135.90287550977,3139.39695704039,3142.02362497493,3143.8436470219,3144.91634946105,3145.29902904868,3145.04652148433,3144.21092398203,3132.89959260528,3113.11077720265,3088.22395966039,3060.42817737225,3031.13286693762,3001.25091925819,2971.37736302187,2941.90053036819,2913.07153958154,2885.0489316705,2857.927992828,2831.7601058151,2806.56655749887,2782.34766582696,2759.08943270843,2736.76822938588,2715.35421777786,2694.81347045606,2675.11006965207,2656.20713057524,2638.06767099014,2620.65523560442,2603.9343089445,2587.87058850957,2572.43115598528,2557.58457437904,2543.3009316769
94,1318.91452389494,1402.04053225435,1748.18334875281,2155.8320367386,2460.08881747819,2689.21361593666,2860.70462256035,2985.3318653063,3005.2797720133,3023.67627645405,3040.56392772096,3055.98519691705,3069.98340645954,3082.60352970619,3093.89281704259,3103.90120422929,3112.68147633693,3120.28918295952,3126.7823238345,3132.22084448155,3136.66600767545,3140.17954833703,3142.82332312967,3144.65811324141,3145.74329617652,3146.13624578414,3145.89191138068,3145.06251383684,3133.75724791658,3113.94499978056,3089.01837169505,3061.1750151374,3031.82957455158,3001.89795285143,2971.97684353031,2942.45543004217,2913.58519335056,2885.52474661086,2858.3692815199,2832.16999422706,2806.94794018984,2782.70318999979,2759.42149936087,2737.07900429626,2715.64564775461,2695.08729876403,2675.36786297179,2656.45029030138,2638.2974527451,2620.87276518907,2604.14059679164,2588.06654264891,2572.61759359231,2557.76223201363,2543.47047433062
95,1319.7868809463,1402.96922096341,1748.224375557,2155.84115826848,2460.12919512748,2689.32303599245,2860.92360841075,2985.69619943842,3005.67636626551,3024.10578188055,3041.02675425124,3056.48148248325,3070.51299152678,3083.16593997117,3094.48725674178,3104.52656164368,3113.33634192761,3120.97187930507,3127.49094538378,3132.95330427935,3137.42008787979,3140.95295051201,3143.61371764867,3145.46318223448,3146.56077124593,3146.96393859459,3146.72773718268,3145.90450296218,3134.60534435093,3114.76990051381,3089.80381874162,3061.91331320299,3032.51820165906,3002.53737573635,2972.56917809826,2943.00363337132,2914.09257892754,2885.99469667283,2858.80508200512,2832.57474425663,2807.32450804931,2783.05419774138,2759.74932427885,2737.385790078,2715.9333207837,2695.35756138824,2675.6223091634,2656.69028345839,2638.52423420165,2621.08744774647,2604.34417906303,2588.25992191853,2572.80157726522,2557.93754776109,2543.63777905248
96,1320.65090808798,1403.88957438824,1748.26577583767,2155.85013317404,2460.168955818,2689.4308264027,2861.1394483861,2986.05552913221,3006.06756926573,3024.52951214322,3041.483428548,3056.97124958311,3071.03570660131,3083.7211469759,3095.07418122654,3105.14411561497,3113.98314125127,3121.64627288467,3128.19105419085,3133.67706744504,3138.16531269995,3141.71736236839,3144.39500916084,3146.25905609253,3147.36897789181,3147.78230683415,3147.55419789171,3146.73710602634,3135.44408548347,3115.58567819507,3090.5804926981,3062.64325532392,3033.1989232032,3003.16935375695,2973.15452346607,2943.5452881791,2914.59383552731,2886.45891283829,2859.23551750327,2832.97447183169,2807.69637018833,2783.40079181344,2760.07300432508,2737.68867812201,2716.21732318719,2695.62438706199,2675.87348553242,2656.92718334027,2638.74808494103,2621.2993494198,2604.5451187154,2588.45078631991,2572.98316426155,2558.11057632891,2543.80289817726
97,1321.50676892578,1404.80174963748,1748.30754853972,2155.85898768818,2460.20811522216,2689.53702766669,2861.35221827313,2986.40997170328,3006.45350649826,3024.94760067611,3041.93409169011,3057.45464655728,3071.55170683403,3084.26931217631,3095.65375771618,3105.75403856458,3114.62205136758,3122.31254484378,3128.88283495759,3134.3923217382,3138.90186026852,3142.4729764275,3145.16739196639,3147.04593053867,3148.16811292858,3148.59154817743,3148.37149170476,3147.56051604982,3136.27366850736,3116.39252537953,3091.34857943154,3063.36501944073,3033.87190858736,3003.79404748387,2973.73303136886,2944.0805375469,2915.08909793044,2886.9175218608,2859.6607072421,2833.36928911156,2808.06363216024,2783.74307161763,2760.39263318728,2737.98775681815,2716.49773844831,2695.88782977103,2676.12144314666,2657.16106081288,2638.96907223587,2621.50853415432,2604.74347661105,2588.6391938559,2573.16240992971,2558.28137059861,2543.9658822915
98,1322.35462221543,1405.70589932217,1748.34969259368,2155.86772503905,2460.24668845972,2689.64167887991,2861.56199238135,2986.75964058164,3006.83428954663,3025.36017654036,3042.37888015815,3057.93181693673,3072.06114237095,3084.81059184581,3096.22614808691,3106.356497428,3115.25324372423,3122.97087060627,3129.56646656957,3135.09924902109,3139.62993932064,3143.21997918895,3145.93105429657,3147.82399518582,3148.95836707465,3149.39185411445,3149.17981064979,3148.37492536836,3137.09427916166,3117.19062864222,3092.10825902278,3064.078778004,3034.53732190533,3004.41161243462,2974.30484874581,2944.60952000651,2915.57849656317,2887.37064644366,2860.08076662573,2833.75930464659,2808.42639611135,2784.0811333377,2760.70830151307,2738.28311168176,2716.77464733005,2696.14796587984,2676.36630440814,2657.39198441809,2639.18726114914,2621.71506379222,2604.93931160799,2588.82520061704,2573.3393677913,2558.44998170477,2544.12678030908
99,1323.19462205406,1406.60217172774,1748.39220691585,2155.8763483407,2460.28469012262,2689.74481779604,2861.76884136361,2987.10464547752,3007.21005523288,3025.76736460991,3042.81792602839,3058.40289964491,3072.56415856312,3085.34513729131,3096.79150909432,3106.95165388242,3115.87688438939,3123.62142011049,3130.24212233551,3135.79802550139,3140.34971639894,3143.95855137766,3146.68617856013,3148.59343381397,3149.7399251453,3150.18341023559,3149.97934084386,3149.18052040082,3137.90611433393,3117.98016882237,3092.8597060044,3064.78469805722,3035.19532216014,3005.02219928215,2974.87011793802,2945.13236975596,2916.06215774154,2887.81840540857,2860.49580739441,2834.14462352927,2808.78476092388,2784.41507007604,2761.02009703768,2738.57482547491,2717.04812799,2696.40486928581,2676.60811264095,2657.61999608968,2639.40271462841,2621.91899816223,2605.13268064532,2589.00886086326,2573.51408961948,2558.61645910965,2544.28563954277
100,1324.0269180622,1407.49071097761,1748.43509040909,2155.88486059845,2460.32213429816,2689.84648088591,2861.97283393392,2987.44509253865,3007.58090749303,3026.16928574662,3043.25135715628,3058.86802918922,3073.06089616505,3085.87309505858,3097.34999258403,3107.53966456254,3116.49313427185,3124.26435803358,3130.90997021491,3136.48882196248,3141.06136468395,3144.68886817544,3147.43294159605,3149.35442457261,3150.51296631406,3150.96639647099,3150.77026273198,3149.97748188839,3138.70934708225,3118.76131606061,3093.6030895852,3065.48294156612,3035.84606347114,3005.62595405292,2975.42897688157,2945.64921680903,2916.54020383911,2888.26091385578,2860.9059377761,2834.52534753755,2809.13882235167,2784.74497198026,2761.3281047057,2738.86297832091,2717.31825608929,2696.65861152209,2676.84693555976,2657.84521173621,2639.61549359493,2622.12039516428,2605.32363882447,2589.19022710109,2573.6866255124,2558.78085067404,2544.44250577222
