p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_6_6,of_6_7,of_6_8,of_6_9,of_7,of_7_1,of_7_2,of_7_3,of_7_4,of_7_5,of_7_6,of_7_7,of_7_8,of_7_9,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
76,1.20224640477394,1.24499433004845,1.26958522526373,1.28582681810489,1.29724837972601,1.2825548044179,1.27053528933472,1.26149271080382,1.25479270217654,1.25005559426732,1.24688829606869,1.24640438451794,1.24596233165105,1.24555900821091,1.24519146622157,1.24485695531619,1.2445529230471,1.24427701178943,1.24402705188849,1.24380105225115,1.24359718939682,1.24341379561684,1.2432493470598,1.24310245184415,1.2429718386848,1.24285634612868,1.24275491251035,1.2426665666726,1.24259041945825,1.24252565595403,1.242471528451,1.24233821524039,1.24238773248217,1.24257347412909,1.24286273071,1.24323180943418,1.24366306987541,1.24414303112303,1.24466117462549,1.24520913083699,1.24578012825872,1.24636862050751,1.2469700091773,1.2475804492731,1.24819670436824,1.24881603764011,1.24943612834253,1.25005500728361,1.2506710017074,1.25128269814411,1.25188890401569,1.252488620642,1.25308101319899,1.25366539881232,1.25424121681057
77,1.20211960835027,1.24491236682706,1.26954469978039,1.28580463240921,1.29723613511189,1.28255039275316,1.27052678354563,1.26147810798057,1.25477046686445,1.25002533947024,1.24685134306693,1.24636634302477,1.24592328954366,1.24551905171766,1.24515067883777,1.24481541701872,1.2445107097801,1.24423419516892,1.24398369907725,1.24375722596462,1.24355294798252,1.24336919328444,1.24320443400007,1.2430572745109,1.24292644002507,1.24281076582649,1.242709187226,1.24262073027282,1.24254450323465,1.2424796888281,1.24242553716503,1.24229243962893,1.24234260051827,1.24252928201095,1.24281968494955,1.24319005346535,1.24362270137866,1.2441041134651,1.24462374484606,1.2451732053103,1.24574570683764,1.24633569000125,1.24693854564981,1.24755042035344,1.24816807099433,1.24878875558099,1.24941014950618,1.25003028084321,1.25064747506728,1.25126031776709,1.25186761611938,1.25246837178549,1.25306175074279,1.25364707132553,1.25422377434717
78,1.2019941221671,1.24483087863713,1.26950427908573,1.28578248740106,1.29722393991975,1.2825460487019,1.27051842448382,1.26146375249507,1.25474859161201,1.24999554764287,1.24681492650427,1.24632884888059,1.24588480456947,1.24547966109433,1.24511046509259,1.24477445923848,1.24446908309313,1.24419197044558,1.24394094279905,1.24371400022519,1.24350931058115,1.24332519786729,1.24316013032188,1.24301270858177,1.24288165439525,1.24276579981617,1.24266407716129,1.24257550971319,1.24249920318873,1.24243433795646,1.24238016196897,1.24224727625179,1.24229807304557,1.24248568389214,1.24277722071225,1.24314886509304,1.24358288548798,1.2440657326501,1.24458683559889,1.24513778363849,1.24571177243977,1.24630322947797,1.24690753513989,1.24752082759607,1.24813985711823,1.24876187661604,1.24938455768135,1.25000592570389,1.25062430443285,1.25123827855023,1.25184665501501,1.25244843585051,1.25304278784997,1.25362903056469,1.25420660629659
79,1.20186991812637,1.24474985957861,1.26946396256254,1.28576037661301,1.2972117929151,1.28254177029844,1.27051020770315,1.26144963714622,1.25472706627631,1.24996620616431,1.24677903211557,1.24629188758394,1.24584686201665,1.24544082144247,1.24507080992276,1.24473406676712,1.2444280276512,1.24415032217339,1.24389876751216,1.24367135940902,1.24346626147975,1.24328179363742,1.24311642021404,1.24296873821557,1.24283746592358,1.2427214322032,1.24261956640624,1.24253088907489,1.24245450339898,1.24238958742052,1.24233538695239,1.24220270930512,1.2422541344513,1.24244266441095,1.24273532293086,1.24310822957661,1.2435436078132,1.24402787465587,1.24455043324302,1.24510285257122,1.24567831214798,1.2462712264364,1.24687696559346,1.24749165934723,1.24811205148417,1.24873538988357,1.24935934239523,1.24998193177529,1.25060148008869,1.25121657114464,1.25182601171102,1.25242880419304,1.25302411621367,1.25361126854928,1.25418970499363
80,1.20174696904991,1.24466930386569,1.26942374960096,1.28573829977318,1.29719969291028,1.28253755543948,1.27050212898581,1.26143575502805,1.25470588112036,1.24993730290827,1.24674364618664,1.24625544519227,1.24580944773935,1.24540251843594,1.24503169884277,1.24469422497897,1.24438752870543,1.24410923549673,1.24385715826831,1.24362928848831,1.24342378558298,1.24323896542515,1.24307328849889,1.24292534816663,1.24279385933143,1.24267764769794,1.24257563965613,1.24248685304454,1.24241038854929,1.24234542190688,1.24229119680968,1.24215872358573,1.24221076971628,1.24240020879007,1.24269397711203,1.24306813273764,1.24350485451379,1.24399052599685,1.2445145246604,1.24506839936703,1.24564531360371,1.24623966901048,1.24684682542274,1.24746290440513,1.24808464327406,1.24870928494536,1.2493344935844,1.24995828936251,1.25057899270118,1.25119518656982,1.25180567757114,1.25240946851148,1.25300572785695,1.25359377761662,1.25417306307908
81,1.20162524863909,1.24458920582377,1.26938363959822,1.28571625661852,1.29718763876211,1.28253340221429,1.27049418428936,1.26142209951415,1.2546850267922,1.2499088262178,1.24670875552645,1.2462195082938,1.24577254812925,1.24536473829204,1.24499311791581,1.24465491980152,1.24434757206453,1.24406869612076,1.243816100683,1.24358777300159,1.2433818683639,1.24319669864863,1.24303072053363,1.24288252378896,1.24275081995199,1.24263443157657,1.24253228218125,1.24244338688401,1.24236684389875,1.24230182667721,1.2422475768099,1.24211530446113,1.24216796438529,1.24235830280754,1.24265316724025,1.24302856093177,1.24346661227141,1.2439536736971,1.2444790972297,1.24503441176783,1.24561276491807,1.24620854561477,1.24681710343925,1.24743455199707,1.24805762208522,1.24868355176511,1.24931000157395,1.24993498914598,1.25055683329902,1.25117411619484,1.25178564429618,1.25239042082914,1.25298761511585,1.2535765504054,1.25415667348393
82,1.20150473143658,1.24450955988654,1.26934363195855,1.28569424689427,1.2971756293697,1.28252930878669,1.27048636973731,1.26140866424316,1.25466449430519,1.24988076488174,1.24667434744107,1.24618406398112,1.24573615008883,1.24532746774462,1.24495505372668,1.2446161376883,1.24430814406703,1.24402869028374,1.24377558090768,1.24354679902572,1.24334049583595,1.24315497926806,1.24298870223454,1.24284025095002,1.2427083336196,1.2425917696918,1.24248947979185,1.24240047639292,1.24232385525331,1.24225878753979,1.24220451276837,1.24207243784134,1.24212570453929,1.24231693276929,1.242612884007,1.24298950102235,1.24342886826401,1.24391730526512,1.24444413880159,1.24500087797487,1.24558065464854,1.24617784516652,1.24678778902135,1.24740659170092,1.24803097790967,1.24865818068829,1.24928585700014,1.24991202216257,1.25053499325495,1.25115335172063,1.25176590390689,1.25237165347764,1.25296977062347,1.25355957984037,1.25414052941457
83,1.2013853927903,1.24443036059318,1.26930372609288,1.2856722703536,1.29716366367245,1.28252527339396,1.2704786816094,1.26139544310513,1.25464427501958,1.2498531081125,1.24664040970919,1.24614909982636,1.24570024100632,1.24529069401868,1.24491749335607,1.24457786559301,1.24426923155528,1.24398920473097,1.24373558560358,1.24350635314965,1.24329965452664,1.2431137937593,1.2429472200348,1.24279851604856,1.24266638670612,1.24254964838021,1.24244721884143,1.24235810792234,1.24228140893256,1.24221629081443,1.24216199102017,1.24203011015251,1.24208397676923,1.24227608548342,1.24257311242165,1.24295094035557,1.24339161014159,1.24388140867008,1.24440963767574,1.24496778662627,1.24554897177708,1.24614755699487,1.24675887177995,1.24737901367442,1.24800470111452,1.24863316240361,1.24926205104726,1.24988937973189,1.25051346426858,1.25113288516346,1.25174644872803,1.25235315908154,1.25295218729503,1.25354285911796,1.25412462433886
84,1.20126720881918,1.24435160258563,1.26926392141877,1.28565032675719,1.29715174064806,1.28252129434429,1.27047111633506,1.26138243022877,1.25462436062525,1.24982584547583,1.2466069305591,1.24611460385797,1.2456648087321,1.24525440480661,1.24488042435668,1.24454009094531,1.24423082185113,1.24395022669027,1.24369610191707,1.24346642244978,1.24325933145272,1.243073129089,1.24290626085968,1.24275730597639,1.24262496607718,1.24250805448794,1.24240548615082,1.24231626828138,1.24223949177391,1.24217432334536,1.2421199983892,1.24198830831204,1.24204276815156,1.242235748236,1.24253384001663,1.24291286673726,1.24335482600344,1.24384597231961,1.24437558257897,1.24493512677579,1.2455177056896,1.24611767082093,1.24673034177274,1.24735180822301,1.24797878241778,1.24860848801212,1.24923857500277,1.24986705368713,1.25049223830004,1.25111270883928,1.25172727137325,1.25233493054378,1.25293485831387,1.25352638169269,1.25410895197301
85,1.20115015638086,1.24427328060596,1.26922421736021,1.28562841587278,1.29713985931075,1.28251737001368,1.27046367048131,1.26136961996947,1.25460474312546,1.2497989670825,1.24657389864717,1.24608056453874,1.24562984155655,1.24521858824577,1.24484383473058,1.24450280162813,1.24419290273303,1.24391174384901,1.24365711745656,1.24342699446661,1.24321951409693,1.24303297269133,1.24286581210314,1.24271660809498,1.24258405906879,1.24246697533199,1.24236426902394,1.24227494476638,1.24219809105923,1.24213287241309,1.2420785221907,1.24194701969712,1.24200206622508,1.24219590876833,1.24249505477125,1.24287526841092,1.24331850437666,1.24381098503882,1.24434196264489,1.24490288787299,1.24548684615656,1.24608817673897,1.24670218941905,1.24732496610256,1.24795321289744,1.24858414886401,1.24921542056548,1.249845035943,1.25047130777816,1.25109281530713,1.25170836467038,1.25231696103205,1.25291777711824,1.25351014126452,1.25409350626985
86,1.20103421304101,1.24419538949384,1.26918461334744,1.28560653747491,1.29712800899207,1.28251349884273,1.27045634075167,1.261357006898,1.25458541482155,1.24977246322954,1.24654130303741,1.24604697074521,1.24559532818922,1.24518323289746,1.24480771290798,1.24446598595621,1.24415546241448,1.24387374433236,1.24361862027071,1.24338805718301,1.24318019038607,1.24299331244592,1.24282586160579,1.24267641021333,1.24254365346517,1.24242639867809,1.24232355521373,1.2422341251228,1.24215719453138,1.24209192576234,1.24203755016463,1.24190623215937,1.24196185896926,1.24215655525552,1.24245674509067,1.2428381340371,1.243282634196,1.24377643605056,1.24430876739466,1.24487105974449,1.24545638331478,1.2460590651988,1.24667440548597,1.24729847836254,1.24792798393047,1.24856013665497,1.24919257973523,1.24982331879862,1.25045066520858,1.25107319754303,1.25168972191875,1.25229924396594,1.25290093738911,1.25349413176706,1.25407828140644
87,1.20091935704425,1.24411792418402,1.26914510881686,1.28558468281617,1.29711620798943,1.28250967933342,1.27044912397651,1.26134458579005,1.25456636829858,1.24974632462861,1.24650913318235,1.2460138117483,1.24556125773916,1.24514832772707,1.24477204772718,1.24442963265591,1.24411848952369,1.24383621668294,1.24358059882791,1.24334959900349,1.24314134867028,1.24295413665715,1.24278639763412,1.24263670056726,1.24250373747805,1.2423863127199,1.24228333290138,1.24219379752443,1.2421167903615,1.24205147156595,1.24199707048954,1.24186593394279,1.24192213478368,1.2421176762863,1.24241889978609,1.242801452674,1.24324720478487,1.24374231495691,1.24427598671882,1.24483963257627,1.24542630765027,1.24603032698981,1.24664698105788,1.2472723364166,1.24790308721221,1.24853644337808,1.24917004479887,1.24980189482972,1.25043030345032,1.25105384861948,1.25167133643342,1.252281773005,1.25288433303827,1.25347834735603,1.25406327177397
88,1.20080556728657,1.244040879704,1.26910570321084,1.28556286709963,1.29710444591674,1.28250591004609,1.27044201710709,1.26133235161618,1.25454759641187,1.24972054232238,1.24647737890508,1.24598107719497,1.24552761969645,1.24511386208538,1.24473682841576,1.24439373084626,1.2440819730845,1.24379914984152,1.24354304199692,1.24331160873491,1.2431029777036,1.24291543403462,1.24274740886092,1.24259746779972,1.24246429972694,1.24234670605932,1.24224359067659,1.24215395055372,1.24207686712931,1.24201149840516,1.24195707175202,1.24182611167852,1.24188288246883,1.24207926084405,1.24238150805606,1.24276521375915,1.24321220583737,1.24370861172163,1.2442436108603,1.24480859689712,1.24539660998221,1.24600195322194,1.2466199075454,1.24724653196269,1.24787851473147,1.24851306131006,1.24914780831701,1.24978075687601,1.25041021562039,1.25103476188787,1.25165320181336,1.25226454203722,1.25286795819759,1.25346278239899,1.25404847196731
89,1.20069282328918,1.2439642511717,1.26906639597761,1.28554108468312,1.29709272191811,1.28250218959657,1.27043501720964,1.26132029953256,1.25452909227421,1.24969510766932,1.2464460303821,1.24594875709105,1.24549440391474,1.24507982569091,1.24470204457273,1.24435827002101,1.24404590249828,1.24376253312889,1.24350593902866,1.24327407556802,1.24306506662557,1.24287719367472,1.24270888434684,1.24255870094237,1.24242532922068,1.24230756768812,1.24220431751923,1.24211457318346,1.24203741380495,1.24197199525153,1.24191754292892,1.24178675846306,1.24184409120778,1.2420412982888,1.24234455946888,1.2427294070921,1.24317762740145,1.24367531665365,1.24421163039826,1.24477794356289,1.24536728144705,1.24597393531658,1.24659317665259,1.24722105698818,1.24785425875705,1.2484899829981,1.2491258631112,1.24975989803016,1.25039039506509,1.25101593098266,1.25163531195376,1.25224754516846,1.25285180720862,1.25344743146527,1.25403387677548
90,1.20058110517363,1.24388803379321,1.26902718657113,1.2855193339106,1.29708103516659,1.28249851665342,1.27042812145988,1.26130842487211,1.2545108492439,1.24967001232913,1.2464150781274,1.24591684178488,1.24546160059477,1.24504620861336,1.24466768615183,1.24432324003166,1.24401026752692,1.24372635622871,1.24346927953896,1.2432369890603,1.24302760494387,1.24283940504322,1.24267081352289,1.24252038939803,1.24238681533994,1.24226888697026,1.24216550278161,1.24207565475898,1.24199841973107,1.24193295144897,1.24187847336899,1.24174786169949,1.2418057505491,1.24200377834036,1.24230804394594,1.24269402281819,1.24314345986293,1.24364242039155,1.24418003623292,1.24474766374175,1.24533831348522,1.24594626498815,1.24656678036882,1.24719590375673,1.24783031182507,1.2484672012479,1.24910420225378,1.2497393116215,1.25037083537889,1.25099734973972,1.2516176609329,1.25223077539868,1.25283587461288,1.25343228931662,1.25401948117262
91,1.20047039363819,1.24381222286065,1.26898807445097,1.28549761458575,1.29706938486285,1.28249488993542,1.27042132713777,1.26129672313624,1.25449286091343,1.24964524824917,1.24638451297723,1.24588532195202,1.24542920026887,1.24501300125781,1.24463374344556,1.24428863107157,1.24397505827675,1.24369060917136,1.24343305349232,1.24320033911951,1.24299058251793,1.24280205795883,1.242633186174,1.24248252292421,1.2423487478206,1.24223065362538,1.24212713617204,1.24203718498176,1.24195987460644,1.24189435669737,1.24183985277683,1.2417094111604,1.24176785039055,1.24196669106229,1.24227195174602,1.24265905141311,1.24310969393044,1.24360991388879,1.24414881957122,1.24471774890013,1.24530969782666,1.24591893423226,1.24654071095603,1.24717106479593,1.24780666672691,1.24844470911202,1.24908281905247,1.24971899121389,1.25035153037032,1.25097901220862,1.25160024303494,1.25221422986257,1.25282015514271,1.25341735089837,1.2540052803094
92,1.20036066993542,1.24373681375002,1.26894905908218,1.28547592651728,1.29705777023394,1.28249130820909,1.27041463162263,1.26128518995465,1.25447512109879,1.24962080765152,1.2463543260758,1.24585418858072,1.24539719378622,1.24498019434995,1.24460020707034,1.24425443366079,1.2439402651833,1.24365528231862,1.24339725118652,1.24316411598838,1.24295398954348,1.24276514257765,1.24259599242344,1.24244509161752,1.24231111673827,1.24219285771323,1.2420892077392,1.24199915389374,1.24192176847034,1.24185620103707,1.24180167119406,1.24167139694868,1.24173038096376,1.24193002683803,1.24223627345048,1.24262448366834,1.24307631861114,1.24357778839983,1.24411797191324,1.24468819078965,1.24528142647827,1.24589193531322,1.24651496093654,1.24714653288545,1.24778331649782,1.24842249987768,1.24906170704495,1.24969893058846,1.25033247405967,1.25096091264305,1.25158305274064,1.25219790195215,1.25280464371258,1.25340261133111,1.25399126950507
93,1.20025191585074,1.24366180116788,1.26891013993519,1.28545426951873,1.29704619053221,1.28248777028646,1.27040803238845,1.2612738212157,1.25445762382942,1.24959668302081,1.24632450886178,1.24582343295817,1.24536557229898,1.24494777892199,1.24456706795222,1.24422063863185,1.24390587899699,1.24362036634923,1.24336186323813,1.2431283102299,1.24291781653783,1.24272864937853,1.24255922271811,1.24240808589889,1.24227391249341,1.24215548961885,1.24205170785729,1.24196155186257,1.24188409168776,1.24181847483403,1.24176391899854,1.24163380951723,1.24169333281587,1.24189377639727,1.24220099993651,1.24259031067742,1.24304332922593,1.243546035467,1.24408748503941,1.2446589814345,1.24525349171175,1.24586526075223,1.24648952308163,1.24712230104594,1.24776025440586,1.24840056705832,1.24904085998545,1.24967912373621,1.25031366066963,1.25094304549169,1.25156608471857,1.25218178654935,1.25278933541097,1.25338806590276,1.25397744423981
94,1.20014411368218,1.24358718213824,1.26887131648572,1.2854326339351,1.29703464503419,1.28248427502296,1.27040152699953,1.26126261283827,1.25444036333864,1.2495728670927,1.24629505305544,1.24579304665758,1.24533432724918,1.24491574629942,1.24453431731357,1.24418723711618,1.24387189076949,1.24358585224518,1.2433268805687,1.24309291271358,1.24288205432609,1.24269256914912,1.24252286781458,1.24237149649963,1.24223712579741,1.24211854003857,1.24201462721207,1.24192436956759,1.2418468349354,1.24178116876524,1.24172658686731,1.24159663959513,1.24165669681369,1.2418579307285,1.24216612241705,1.24255652382294,1.24301071537115,1.24351464690804,1.24405735099834,1.24463011311971,1.24522588605207,1.24583890331619,1.24646439040066,1.24709836248903,1.24773747394233,1.24837890438241,1.24902027183619,1.24965956484878,1.2502950846163,1.25092540538964,1.25154933381681,1.25216587870887,1.25277422549258,1.25337371006116,1.2539638001476
95,1.20003724622094,1.24351295154194,1.26883258821462,1.28541103834147,1.29702313303959,1.2824808213153,1.27039511310638,1.26125156092432,1.2544233340547,1.249549352843,1.2462659506466,1.24576302152583,1.24530345035626,1.24488408808844,1.24450194666034,1.24415422053137,1.24383829184082,1.2435517312788,1.24329229439177,1.24305791460233,1.24284669402798,1.24265689297271,1.2424869187659,1.24233531444822,1.24220074765929,1.24208199996676,1.24197795678762,1.24188759798654,1.2418099891882,1.24174427380794,1.24168966577983,1.24155987822258,1.24162046409859,1.24182248113139,1.24213163234414,1.24252311476418,1.24297846891187,1.24348361480435,1.24402756209539,1.24460157837993,1.24519860226669,1.24581285600718,1.24643955611792,1.24707471077933,1.24771496876465,1.24835750578449,1.24899993675833,1.24964024830972,1.25027674050082,1.25090798715021,1.25153279505509,1.25215017365065,1.25275930937108,1.25335953940703,1.25395033300937
96,1.19993129391863,1.24343910507088,1.26879395460782,1.28538947328321,1.29701165387032,1.28247740809968,1.27038878844175,1.26124066170916,1.25440653059222,1.24952613347729,1.24623719388311,1.24573334967187,1.24527293360528,1.24485279616405,1.24446994777009,1.24412158056907,1.2438050738272,1.24351799500044,1.24325809620056,1.24302330734014,1.24281172704545,1.24262161221581,1.24245136690913,1.24229953105774,1.24216476937324,1.24204586068329,1.24194168785371,1.24185122838296,1.2417735457076,1.24170778122303,1.24165314700185,1.24152351672296,1.24158462610092,1.24178741917732,1.24209752145634,1.24249007542544,1.24294658197208,1.24345293148981,1.24399811088175,1.24457336998889,1.24517163335515,1.24578711204869,1.24641501371943,1.24705133954178,1.24769273289241,1.24833636539632,1.2489798491034,1.24962116868626,1.25025862310135,1.2508907857573,1.25151646361733,1.25213466675267,1.25274458261217,1.2533455496873,1.25393703874667
97,1.19982624608118,1.24336563849132,1.26875541515624,1.28536793741053,1.29700019378173,1.2824740343499,1.270382550817,1.26122991155562,1.25438994774414,1.24950320242119,1.24620877525999,1.2457040234557,1.24524276923579,1.24482186265875,1.24443831268056,1.24408930918346,1.24377222860949,1.24348463522689,1.24322427775623,1.24298908264026,1.24277714505084,1.24258671851624,1.24241620385342,1.24226413791403,1.24212918250665,1.24201011374156,1.24190581195392,1.24181525229452,1.24173749602829,1.24167168254602,1.24161702207274,1.24148754669122,1.24154917451951,1.24175273670197,1.24206378175162,1.24245739798498,1.24291504692386,1.24342258954023,1.24396899014419,1.24454547965545,1.24514497253938,1.24576166489251,1.24639075685014,1.24702824266277,1.24767076035573,1.24831547749859,1.24896000340525,1.24960232072142,1.25024072736554,1.25087379635805,1.25150033484466,1.25211935354412,1.25273004092704,1.25333173678883,1.25392391341553
98,1.19972208221687,1.2432925476421,1.26871696935565,1.2853464329094,1.29698877796329,1.28247069907573,1.27037639811858,1.26121930694854,1.25437358047411,1.24948055331109,1.24618068750913,1.24567503547791,1.24521294973123,1.24479127995188,1.24440703367892,1.24405739858042,1.24373974832217,1.24345164403032,1.24319083107682,1.24295523247409,1.24274293997575,1.242552203772,1.24238142146885,1.24222912686443,1.24209397888889,1.24197475095733,1.24187032089436,1.24177966152129,1.24170183194783,1.24163596957517,1.2415812827942,1.24145195998282,1.24151410131006,1.24171842579465,1.24203040547665,1.24242507485651,1.24288385637709,1.24339258176334,1.24394019289522,1.24451790318718,1.24511861325387,1.24573650818251,1.2463667793751,1.24700541422052,1.24764904545796,1.24829483668786,1.24894039433182,1.24958369932667,1.25022304840334,1.25085701425594,1.2514844042287,1.25210422969907,1.25271568016619,1.25331809530679,1.25391095320074
99,1.19961879065851,1.24321982843297,1.26867861670662,1.28532495844702,1.29697739305462,1.28246740132124,1.27037032830474,1.26120884448949,1.25435742390919,1.24945817998531,1.24615292355687,1.24564637856973,1.24518346780888,1.24476104065943,1.24437610329147,1.24402584120714,1.24370762534301,1.2434190137278,1.24315774842674,1.24292174906063,1.24270910400039,1.24251806013059,1.24234701187572,1.24219449000707,1.24205915060053,1.24193976439789,1.24183520673293,1.24174444811533,1.2416665455158,1.24160063436054,1.24154592121965,1.2414167487032,1.24147939867531,1.2416844787877,1.24199738511667,1.242393098713,1.24285300316977,1.24336290118921,1.24391171236385,1.24449063272527,1.24509254913933,1.24571163576655,1.24634307535109,1.24698284848391,1.24762758266506,1.24827443757879,1.2489210168558,1.24956529953671,1.2502055814241,1.25084043490425,1.25146866740526,1.25208929103028,1.25270149631354,1.25330462423706,1.25389815441041
100,1.19951635454482,1.24314747684292,1.26864035671444,1.28530351386507,1.29696603845768,1.28246414016334,1.2703643394024,1.26119852089183,1.25434147333306,1.2494360764758,1.24612547665458,1.24561804578366,1.24515431641037,1.24473113762444,1.24434551427395,1.24399462974238,1.24367585228313,1.24338673687139,1.24312502230676,1.24288862485644,1.24267562954357,1.24248427997892,1.24231296743441,1.24216021968075,1.24202468996328,1.24190514637196,1.24180046176914,1.24170960437045,1.2416316290235,1.24156566919391,1.24151092964403,1.24138190519761,1.24144505905503,1.24165088824667,1.24196471338733,1.24236146242365,1.24282248035869,1.24333354106131,1.24388354198679,1.24446366190422,1.24506677403026,1.24568704168254,1.24631963901858,1.24696053989375,1.24760636662116,1.24825427501433,1.24890186595134,1.24954711667087,1.25018832197749,1.2508240538528,1.25145312014833,1.25207453348349,1.25268748548086,1.25329131843045,1.25388551347076
