p_bar,of_1,of_1_5,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_1,of_3_2,of_3_3,of_3_4,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
70,1.24759028308388,1.29893631495137,1.26948254523158,1.26288738318819,1.25697931248459,1.25169121276793,1.24697069280815,1.24277637149741,1.23907347077327,1.23582883822035,1.23300675906579,1.23056704242503,1.2284659313514,1.22665885566812,1.22510341059164,1.22376143621141,1.22259996216144,1.22159125149948,1.22071233424704,1.21994433415963,1.21927177202806,1.21868193390272,1.21816433514743,1.21771028209501,1.21731252051035,1.21696495651179,1.21666243587736,1.21640056953662,1.21558572985794,1.21538963710774,1.21563554327595,1.2162173867993,1.21706542359996,1.21812999194502,1.21937306639368,1.22076355170166,1.22227464648601,1.2238823876049,1.22556497275453,1.2273025348809,1.22907715963881,1.23087298936275,1.23267630168646,1.23447552161139,1.23626114173016,1.2380255646247,1.23976289519465,1.24146870638385,1.24313981268341,1.24477403679582,1.2463700217646,1.24792705835206,1.24944494173624,1.25092385389624,1.25236426886232,1.25376687678945,1.25513252426511,1.25646216663087,1.25775683270663
71,1.24744789774497,1.29887338095674,1.26947755348369,1.26288007252844,1.25696904762572,1.25167742683432,1.24695289563473,1.24275416853565,1.23904659743581,1.2357972019949,1.23297046777856,1.23052639512733,1.22842136998313,1.22661089795401,1.22505258826849,1.22370825215681,1.22254486765285,1.2215346385508,1.22065453695181,1.21988563439803,1.21921240666487,1.2186221019489,1.21810420422054,1.21764999393911,1.21725219559153,1.21690469778156,1.21660233183096,1.21634069669023,1.21552786265759,1.21533470214354,1.2155840865682,1.21616974593998,1.21702179908786,1.21809047720197,1.2193376607726,1.22073216776666,1.22224711800082,1.22385848043477,1.22554439975051,1.22728497419792,1.22906227270647,1.2308604383828,1.23266576352461,1.23446669772275,1.23625376407612,1.2380193980551,1.23975773719583,1.24146438507652,1.24313618378049,1.24477098016809,1.24636743809536,1.24792486588982,1.2494430731218,1.25092225392156,1.25236289232679,1.25376568643683,1.25513148934857,1.25646126219573,1.25775603802964
72,1.24730688108503,1.29881067015353,1.26947265180473,1.26287289050762,1.25695897507125,1.2516638959122,1.24693542132928,1.24273235916139,1.23902018857759,1.23576609817004,1.23293477104376,1.2304863967456,1.228377503335,1.22656367248556,1.22500252833279,1.22365585435452,1.2224905780589,1.22147884491224,1.22059756987065,1.2198277728882,1.21915388522398,1.21856311762096,1.21804492297441,1.21759055612723,1.21719272049596,1.2168452873388,1.21654307365971,1.21628166654426,1.21547081367498,1.21528055117492,1.21553337342896,1.21612280385686,1.21697882534375,1.21805156288124,1.21930280370697,1.22070127986263,1.22222003329672,1.22383496604705,1.22552417089308,1.22726771173896,1.2290476419751,1.2308481057386,1.23265541018024,1.23445802944366,1.23624651692093,1.23801334063494,1.23975267035534,1.24146013986892,1.24313261858306,1.24476797689519,1.24636489914659,1.24792271089759,1.24944123608942,1.2509206806234,1.2523615382151,1.25376451510678,1.25513047082205,1.25646037180382,1.25775525543349
73,1.24716720502969,1.2987481807669,1.2694678371862,1.26286584864346,1.25694908860712,1.25165061189639,1.24691825980044,1.24271093127716,1.23899423013048,1.23573551090398,1.23289965142922,1.23044702849951,1.22833431151929,1.22651715848485,1.22495320930112,1.22360422076807,1.22243707091401,1.22142384779051,1.2205414099645,1.21977072641248,1.21909618436511,1.21850495750051,1.21798646795454,1.21753194520007,1.21713407178755,1.21678670179466,1.21648463804274,1.21622345586398,1.21541456031115,1.21522716247908,1.21548338315032,1.21607654097284,1.21693648400588,1.21801323190227,1.2192684757391,1.22067087360878,1.22219337937347,1.2238118328146,1.22550427573409,1.22725073870206,1.22903325993962,1.23083598512433,1.23264523642189,1.23444951247806,1.23623939675901,1.23800738951172,1.23974769235066,1.24145596891593,1.24312911512973,1.24476502522553,1.24636240344451,1.24792059222281,1.24943942955802,1.25091913306476,1.25236020598473,1.25376336238551,1.25512946818061,1.25645949502495,1.2577544845504
74,1.24702884239265,1.29868591104613,1.26946310675862,1.26285893475567,1.25693938229987,1.25163756704317,1.24690140140138,1.24268987331214,1.23896870865755,1.2357054250296,1.23286509223835,1.23040827239497,1.22829177547569,1.22647133603408,1.22490461057601,1.22355333026707,1.22238432467449,1.22136962532572,1.22048603513639,1.21971447270185,1.2190392817008,1.21844759912978,1.21792881666299,1.21747413865482,1.21707622698556,1.21672891871357,1.21642700260972,1.21616604236168,1.2153590808893,1.2151745152109,1.21543409587331,1.21603093851618,1.21689475747103,1.21797546789433,1.21923466913687,1.22064093522795,1.22216714377958,1.22378906960134,1.22548470444124,1.22723404629831,1.22901911888359,1.23082406979983,1.2326352363905,1.23444114175643,1.23623239922566,1.23800154096945,1.2397428000119,1.2414518693674,1.24312567146482,1.24476212356359,1.2463599496076,1.24791850869581,1.24943765265386,1.25091761053193,1.25235889496441,1.25376222770478,1.2551284809417,1.25645863144794,1.25775372502878
75,1.24689176683778,1.2986238592641,1.26945845778336,1.26285214475175,1.2569298504804,1.25162475394965,1.24688483690468,1.2426691741926,1.23894361129247,1.23567582601727,1.23283107746973,1.23037011118126,1.22824987692627,1.22642618602903,1.2248567123981,1.22350316257838,1.22233231866865,1.22131615654125,1.22043142418118,1.21965899038497,1.2189831557453,1.21839102094909,1.21787194750708,1.21741711489384,1.21701916451332,1.21667191656218,1.21637014588984,1.21610940464591,1.21530435460512,1.21512258937031,1.2153854925385,1.2159859784771,1.21685362885349,1.21793825515715,1.21920136578453,1.22061145151371,1.22214131458238,1.2237666657437,1.22546544756838,1.22721762627368,1.22900521165914,1.23081235363363,1.23262540487081,1.23443291287396,1.23622552062987,1.23799579185163,1.23973799071117,1.24144783919972,1.24312228575624,1.24475927035678,1.24635753638181,1.24791645927581,1.24943590447355,1.2509161122645,1.25235760451233,1.25376111052126,1.25512750864385,1.25645778067952,1.25775297653228
76,1.24675595284329,1.29856202371675,1.26945388764506,1.26284547472132,1.25692048772895,1.25161216553451,1.2468685574789,1.24264882331434,1.23891892570825,1.23564669994005,1.23279759177956,1.23033252831099,1.2282085983336,1.22638169013559,1.22480949580146,1.22345369824052,1.22228103305051,1.22126342129691,1.22037755673799,1.21960425894062,1.21892778586689,1.21833520225759,1.21781583975146,1.21736085317675,1.21696286365048,1.21661567466159,1.21631404726427,1.2160535221741,1.21525036148073,1.21507136575327,1.2153375548601,1.21594164355885,1.2168130819467,1.21790157862509,1.21916855180163,1.22058240979959,1.22211588033995,1.22374461101202,1.22544649607331,1.22720147071721,1.22899153141439,1.23080083074546,1.23261573685671,1.2344248216001,1.23621875738919,1.23799013922822,1.2397332619989,1.24144387631196,1.24311895623938,1.24475646415116,1.24635516253896,1.24791444293371,1.24943418415296,1.25091463753512,1.25235633401455,1.25376001031513,1.25512655084552,1.25645694234334,1.25775223873899
77,1.24662137566774,1.29850040272253,1.2694493938445,1.26283892090977,1.25691128886106,1.25159979502011,1.24685255466672,1.24262881051711,1.23889464008802,1.2356180334148,1.23276462044646,1.23029550790273,1.22816792286153,1.22633783074907,1.22476294257186,1.22340491856105,1.22223044875652,1.22121140024513,1.22032441324618,1.21955025865328,1.21887315224313,1.21828012316615,1.21776047347339,1.21730533357571,1.21690730448822,1.21656017314277,1.21625868692165,1.21599837520817,1.2151970823215,1.21502082591009,1.21529026525738,1.21589791717762,1.21677310118754,1.21786542383351,1.21913621386459,1.22055379793035,1.22209083007579,1.22372289559794,1.22542784128528,1.227185572044,1.22897807157988,1.23078949549655,1.23260622754601,1.23441686386473,1.23621210610201,1.2379845802223,1.23972861146414,1.24143997868815,1.24311568123943,1.24475370354179,1.24635282690371,1.24791245868467,1.24943249086515,1.25091318564763,1.25235508288336,1.25375892658875,1.25512560712393,1.25645611607903,1.25775151134064
78,1.24648801131789,1.29843899462197,1.26944497399211,1.2628324797756,1.2569022489145,1.25158763375615,1.24683682036454,1.24260912606055,1.23887074309774,1.23558981368261,1.23273214933866,1.23025903470605,1.22812783433858,1.22629459095635,1.22471703520771,1.22335680557669,1.22218054746509,1.22116007478997,1.22027197490398,1.21949697057146,1.21881923581924,1.21822576455486,1.21770582952077,1.21725053693349,1.21685246788748,1.21650539290478,1.2162040458165,1.21594394477316,1.2151444986756,1.21497095210655,1.21524360683978,1.21585478336318,1.21673367162278,1.21782977688746,1.21910433917749,1.22052560423511,1.22206615325288,1.22370151008908,1.22540947488571,1.22716992297868,1.22896482585512,1.2307783424791,1.23259687233353,1.23440903577661,1.2362055634836,1.23797911207691,1.23972403680285,1.24143614440388,1.24311245914656,1.24475098718338,1.2463505280776,1.2479105053497,1.24943082361698,1.25091175571673,1.2523538503116,1.25375785859415,1.2551246770741,1.25645530154131,1.25775079404178
79,1.24635583651816,1.29837779777714,1.26944062580178,1.26282614787777,1.25689336312437,1.25157567984754,1.24682134680351,1.24258976060191,1.23884722386069,1.23556202840988,1.2327001648833,1.23022309406887,1.22808831722362,1.22625195450019,1.22467175688354,1.22330934201601,1.22213131155861,1.22110942704879,1.2202202236298,1.21944437646886,1.21876601826894,1.2181721080349,1.21765188947297,1.2171964448243,1.21679833543976,1.21645131557574,1.21615010563023,1.21589021261831,1.21509259279623,1.21492172728736,1.2151975633651,1.21581222677005,1.2166947788778,1.21779462077903,1.21907291544476,1.22049781750228,1.22204183975194,1.22368044544838,1.22539138888992,1.22715451653966,1.22895178819524,1.23076736650584,1.23258766680097,1.23440133341747,1.2361991262011,1.23797373197254,1.23971953563799,1.2414323714625,1.24310928828776,1.24474831367628,1.24634826570961,1.24790858262947,1.24942918213582,1.25091034762769,1.25235263634633,1.25375680652649,1.25512376012982,1.25645449820423,1.25775008634639
80,1.24622482868168,1.29831681057124,1.26943634708516,1.2628199219383,1.25688462696763,1.25156392515463,1.24680612653173,1.24257070517505,1.23882407193365,1.23553466577252,1.23266865403766,1.23018767190681,1.22804935657377,1.22620990574601,1.22462709141573,1.22326251126448,1.22208272408798,1.22105943981628,1.22016914202601,1.21939245880784,1.21871348195616,1.21811913591099,1.21759863560403,1.21714303951697,1.21674488943044,1.21639792347619,1.21609684873465,1.21583716118073,1.21504134760611,1.21487313504203,1.21515211920689,1.21577023264379,1.21665640912726,1.21775994991527,1.21904193084565,1.22047042695583,1.22201787984954,1.22365969299483,1.22537357562996,1.22713934602411,1.22893895279827,1.23075656259844,1.2325786066359,1.23439375366022,1.23619279171206,1.23796843784501,1.23971510629058,1.24142865849159,1.24310616753339,1.24474568207097,1.24634603816911,1.24790668919939,1.24942756537358,1.25090896042987,1.25235144009119,1.25375576952532,1.25512285634986,1.25645370622295,1.2577493884993
81,1.24609496588282,1.29825603140815,1.26943213574638,1.26281379881176,1.25687603605893,1.25155236398798,1.24679115239762,1.2425519511709,1.23880126938037,1.23550770947233,1.23263760426223,1.23015275467452,1.22801093801434,1.22616842965064,1.22458302323045,1.22321629733167,1.22203476873928,1.22101009653073,1.22011871334482,1.21934120070513,1.21866160990785,1.21806683114721,1.21754605084821,1.21709030394056,1.2166921128043,1.21634519958469,1.21604425815767,1.21578477355124,1.21499074666432,1.2148251595728,1.21510725932374,1.21572878678062,1.21661854906754,1.21772574834555,1.21901137401028,1.22044342223342,1.22199426419802,1.22363924438523,1.22535602773847,1.22712440499381,1.22892631409261,1.23074592597803,1.23256968796216,1.23438629272966,1.23618655676841,1.23796322691435,1.23971074639351,1.24142500348222,1.24310309517991,1.24474309096256,1.24634384459233,1.24790482430283,1.24942597264967,1.25090759354721,1.25235026106313,1.25375474718519,1.25512196509402,1.25645292496769,1.2577486998836
82,1.24596622683104,1.29819545871201,1.26942798977699,1.26280777548798,1.25686758621193,1.2515409908404,1.24677641753433,1.24253349031913,1.23877882218169,1.23548115837575,1.23260700346364,1.23011832933879,1.22797304771054,1.22612751173306,1.22453953733349,1.22317068482046,1.2219874298025,1.22096138124241,1.22006892145645,1.21929058589972,1.21861038576971,1.2180151773331,1.21749411876759,1.21703822165191,1.21663998913328,1.21629312750562,1.21599231755119,1.21573303344238,1.21494077413501,1.21477778371299,1.21506296923057,1.21568787550404,1.21658118589095,1.21769200417795,1.21898123399714,1.22041679336555,1.22197098380654,1.22361909159721,1.22533873813339,1.22710968726164,1.22891386672561,1.23073545204236,1.23256090673213,1.23437894734939,1.2361804186215,1.23795809688387,1.23970645402955,1.24142140484363,1.24310006992413,1.24474053925155,1.24634168403469,1.24790298714842,1.24942440330126,1.25090624642357,1.25234909879473,1.25375373910561,1.25512108602286,1.25645215419063,1.25774802029112
83,1.24583859084615,1.29813509092678,1.26942390725136,1.26280184907884,1.25685927340861,1.25152980044231,1.24676191534523,1.24251531467094,1.23875671334559,1.23545499712704,1.23257684010852,1.23008438335325,1.22793567234101,1.22608713804685,1.22449661928201,1.22312565889819,1.22194069214215,1.22091327858383,1.22001975081911,1.21924059872306,1.21855979378511,1.2179641586603,1.21744282352166,1.21698677680531,1.21658850258603,1.21624169143886,1.21594101116085,1.21568192515823,1.21489141475813,1.2147309966907,1.21501923497152,1.21564748563901,1.21654430726153,1.21765870596068,1.21895150027202,1.22039053075621,1.22194803002341,1.22359922691313,1.22532170000376,1.22709518687898,1.22890160554805,1.23072513641202,1.23255225920514,1.23437171436078,1.23617437461736,1.23795304552997,1.23970222734897,1.24141786103386,1.24309709046579,1.24473802584908,1.24633955558624,1.2479011769746,1.24942285668985,1.25090491851926,1.25234795283075,1.25375274492245,1.25512021882913,1.25645139359408,1.25774734947926
84,1.24571203783459,1.29807492651589,1.26941988632233,1.26279601681229,1.25685109379082,1.25151878773138,1.24674763949014,1.24249741658293,1.23873493395288,1.23542921561442,1.23254710297631,1.23005090463471,1.22789879907288,1.22604729515436,1.22445425515793,1.22308120526944,1.22189454116969,1.22086577374179,1.21997118645078,1.21919122406989,1.21850981876377,1.217913759882,1.21739214983747,1.21693595412387,1.2165376378994,1.21619087615129,1.21589032379765,1.21563143356616,1.21484265382183,1.21468478243568,1.21497604309462,1.21560760448792,1.21650790129219,1.21762584266081,1.2189221626882,1.22036462516461,1.2219253945194,1.22357964290515,1.22530490679615,1.22708089812386,1.22888952562356,1.23071497482239,1.23254374178028,1.23436459072133,1.23616842219774,1.23794807071377,1.23969806455916,1.2414143705516,1.24309415555158,1.24473554970846,1.24633745837186,1.2478993930486,1.24942133219897,1.25090360932543,1.25234682274346,1.25375176425321,1.25511936319356,1.25645064292343,1.2577466872241
85,1.2455865482671,1.29801496396181,1.26941592521707,1.26279027602654,1.2568430436522,1.25150794784193,1.2467335838726,1.24247978870199,1.23871347541923,1.23540380410165,1.2325177813037,1.23001788154078,1.22786241553837,1.22600797010241,1.22441243154293,1.22303731015051,1.22184896281754,1.2208188524311,1.21992321390272,1.21914244737224,1.21846044605506,1.21786396629535,1.21734208298848,1.21688573887261,1.21648738035159,1.21614066695001,1.21584024081122,1.21558154407022,1.21479447713654,1.21463912731773,1.21493338062781,1.21556821980783,1.21647195652333,1.21759340364416,1.21889321146779,1.22033906768802,1.2219030692721,1.22356033242101,1.22528835220214,1.22706681548922,1.22887762218352,1.23070496319721,1.23253535099154,1.23435757350251,1.23616255890127,1.2379431703693,1.239693963932,1.24141093195363,1.24309126397656,1.24473310982315,1.24633539154906,1.24789763466449,1.24941982924096,1.25090231833783,1.25234570810739,1.25375079674864,1.25511851881636,1.25644990191996,1.25774603330441
86,1.24546210315724,1.29795520176574,1.26941202223333,1.26278462416461,1.25683511943064,1.25149727609574,1.24671974262773,1.24246242395105,1.23869232947893,1.23537875320987,1.23248886471851,1.22998530284898,1.22782650981275,1.22596915039941,1.22437113549491,1.22299396024535,1.2218039435146,1.22077250086983,1.21987581923445,1.21909425457402,1.2184116615227,1.21781476371338,1.21729260875934,1.21683611683322,1.21643771573682,1.2160910496571,1.21579074806465,1.21553224258599,1.21474687101059,1.21459401818586,1.21489123505127,1.21552931978904,1.2164364619027,1.21756137865646,1.21886463718421,1.22031384974564,1.22188104655119,1.22354128857077,1.22527203014621,1.22705293367481,1.22886589064725,1.23069509761259,1.23252708350299,1.23435065988575,1.23615678235635,1.23793834250904,1.23968992380566,1.24140754385202,1.24308841458187,1.24473070522466,1.24633335430998,1.24789590114582,1.24941834724263,1.25090104507842,1.25234460851955,1.25374984206493,1.25511768540534,1.2564491703345,1.25774538750707
87,1.24533868404109,1.2978956384472,1.26940817573581,1.26277905587279,1.25682731770108,1.25148676799238,1.24670611011098,1.24244531551575,1.2386714881695,1.23535405390063,1.23246034322127,1.22995315771977,1.22779107039358,1.22593082399378,1.2243303545258,1.22295114272294,1.22175947016327,1.22072670575596,1.21982898899029,1.21904663210738,1.21836345152099,1.21776613844111,1.21724371342979,1.2167870742794,1.21638863034155,1.21604201058578,1.21574183191079,1.21548351551705,1.21469982222711,1.21454944234617,1.21484959429928,1.2154908930254,1.21640140317291,1.21752975780555,1.2188364306862,1.22028896306337,1.22185931890462,1.22352250471431,1.22525593477534,1.22703924757301,1.22885432660327,1.23068537429036,1.23251893610295,1.2343438471571,1.23615109028094,1.2379335852207,1.23968594258124,1.24140420491149,1.24308560625238,1.24472833498238,1.24633134587399,1.24789419183792,1.24941688565674,1.25089978908559,1.2523435235893,1.25374889987109,1.25511686267912,1.25644844792708,1.25774474962669
88,1.24521627295784,1.29783627254369,1.26940438415282,1.26277357459199,1.25681963516876,1.2514764192004,1.24669268088743,1.2424284568318,1.23865094381739,1.23532969745987,1.23243220716779,1.22992143575245,1.22775608618114,1.22589297925369,1.2242900765807,1.22290884519588,1.22171553011769,1.22068145424547,1.2197827101771,1.21899956687039,1.21831580287244,1.21771807725313,1.21719538374963,1.21673859795753,1.21634011092118,1.21599353651811,1.21569347916988,1.21543534973263,1.21465331802243,1.21450538754063,1.21480844670114,1.21545292853863,1.21636677716181,1.21749853152374,1.21880858334975,1.22026439965957,1.22183787910292,1.22350397444952,1.22524006044715,1.22702575226318,1.22884292580144,1.23067578959128,1.23251090569824,1.23433713270365,1.23614548047823,1.23792889666364,1.23968201621003,1.24140091384677,1.24308283791539,1.24472599819899,1.24632936549102,1.24789250611263,1.24941544395493,1.25089854991416,1.25234245294054,1.25374796984837,1.25511605036668,1.25644773446648,1.25774411946534
89,1.24509485243128,1.29777710261037,1.26940064597311,1.26276817514156,1.25681206866294,1.25146622554938,1.24667944970376,1.24241184157319,1.23863068902436,1.23530567548279,1.23240444725281,1.22989012684491,1.22772154646001,1.22585560494787,1.22425029001813,1.22286705570024,1.22167211116331,1.22063673393149,1.2197369702434,1.21895304620596,1.21826870284658,1.21767056737239,1.21714760691786,1.21669067506006,1.21629214468234,1.21594561468292,1.21564567710843,1.21538773254661,1.21460734606554,1.21446184192854,1.21476778099236,1.2154154156858,1.21633257042368,1.21746769064853,1.21878108659873,1.22024015177281,1.22181672031375,1.22348569160131,1.22522440172113,1.22701244300159,1.22883168414547,1.23066634000858,1.23250298930902,1.23433051400869,1.2361399508326,1.23792427506535,1.23967814824063,1.24139766942061,1.2430801085373,1.2447236940112,1.24632741243894,1.24789084336432,1.2494140216283,1.25089732713539,1.25234139621102,1.25374705168972,1.2551152482069,1.25644702972986,1.25774349683216
90,1.24497440545217,1.29771812721974,1.26939695974291,1.26276285533416,1.25680461513082,1.25145618302254,1.24666641155476,1.24239546364101,1.23861071665473,1.23528197985962,1.23237705449443,1.22985922126818,1.2276874408691,1.22581869022753,1.22421098359143,1.2228257626766,1.22162920149746,1.22059253282482,1.21969175705959,1.21890705788194,1.21822213913996,1.21762359645016,1.21710037056215,1.21664329320972,1.21624471925687,1.21589823273937,1.21559841341871,1.2153406516977,1.2145618944388,1.2144187940659,1.21472758628789,1.21537834420114,1.2162987733296,1.21743722623513,1.21875393227209,1.22021621213635,1.2217958357796,1.22346765021096,1.22520895334889,1.22699931521326,1.22882059768574,1.23065702216187,1.23249518406345,1.23432398864709,1.23613449930571,1.23791971871834,1.23967433472497,1.24139447044086,1.24307741712284,1.24472142158742,1.2463254860218,1.24788920300954,1.24941261818661,1.25089612033623,1.25234035305166,1.25374614509923,1.25511445594805,1.25644633350235,1.2577428815431
91,1.24485491546139,1.29765934496129,1.26939332406313,1.26275761306387,1.25679727163203,1.25144628774828,1.2466535615541,1.24237931715291,1.23859101982327,1.23525860276218,1.23235002021955,1.22982870962485,1.22765375943783,1.22578222460935,1.2241721464312,1.22278495495201,1.22158678971118,1.22054883933538,1.21964705889928,1.21886159007237,1.21817609985736,1.21757715254712,1.21705366272027,1.21659644043923,1.21619782268769,1.21585137875209,1.21555167620284,1.21529409533015,1.21451695161967,1.21437623288935,1.21468785206525,1.21534170416155,1.2162653766019,1.21740712968677,1.21872711247139,1.220192573407,1.22177521904951,1.22344984452646,1.22519371026537,1.22698636448416,1.22880966261254,1.23064783279127,1.23248748719262,1.23431755428107,1.23612912393286,1.23791522597691,1.23967057428741,1.24139131575886,1.2430747627129,1.24471918012615,1.24632358556895,1.24788758448603,1.24941123315735,1.25089492911854,1.25233932312598,1.25374524979157,1.25511367334742,1.25644564557673,1.2577422734206
92,1.24473636633388,1.29760075444121,1.26938973760765,1.26275244630238,1.25679003533326,1.25143653599531,1.24664089501107,1.24236339643321,1.2385715918839,1.23523553663119,1.23232333605007,1.22979858283433,1.22762049248952,1.22574619794658,1.22413376802868,1.22274462172308,1.22154486477188,1.22050564225472,1.21960286442164,1.21881663133966,1.21813057349384,1.21753122411548,1.21700747182207,1.2165501051734,1.21615144340934,1.21580504117806,1.21550545394981,1.21524805197832,1.21447250646343,1.2143341476991,1.21464856814872,1.21530548597283,1.21623237127028,1.2173773926916,1.21870061956329,1.22016922869413,1.22175486386005,1.22343226899304,1.22517866758052,1.22697358655389,1.22879887524967,1.23063876875186,1.23247989602579,1.2343112086561,1.23612382281965,1.23791079525438,1.23966686560177,1.24138820426728,1.24307214438284,1.24471696885479,1.24632171043386,1.24788598725176,1.24940986608499,1.25089375309842,1.25233830610951,1.25374436549161,1.25511290017087,1.25644496575309,1.25774167229333
93,1.24461874236328,1.29754235428211,1.26938619904402,1.26274735309531,1.2567829035033,1.25142692416484,1.24662840739993,1.24234769600349,1.23855242641885,1.23521277416426,1.23229699388978,1.22976883211903,1.22758763067849,1.2257106004694,1.2240958382135,1.22270475253983,1.22150341600705,1.22046293073951,1.21955916265471,1.21877217061784,1.21808554891794,1.21748579998206,1.21696178667252,1.21650427621222,1.21610557023116,1.21575920884824,1.21545973552286,1.21520251054582,1.21442854818688,1.21429252814315,1.2146097246943,1.21526968035353,1.21619974865865,1.21734800720983,1.2186744461708,1.220146171292,1.22173476419511,1.22341491824447,1.22516382057149,1.22696097730877,1.22878823204842,1.23062982700844,1.23247240798592,1.2343049495971,1.23611859413859,1.23790642502034,1.23966320738902,1.2413851348981,1.24306956124093,1.24471478702816,1.24631985999299,1.2478844107839,1.24940851653012,1.25089259190556,1.25233730168918,1.25374349193384,1.25511213619249,1.25644429383845,1.25774107799587
94,1.24450202590495,1.29748414312271,1.26938270712313,1.26274233155876,1.25677586572866,1.25141744878486,1.24661609435244,1.2423322105738,1.23853351722859,1.23519030830461,1.23227098591206,1.22973944899106,1.22755516496862,1.22567542267808,1.2240583471677,1.22266533728606,1.22146243308877,1.22042069429587,1.2195159429796,1.2187281971966,1.2180410153557,1.21744086933225,1.21691659643573,1.21645894271483,1.21606019232123,1.2157138709516,1.2154145101422,1.21515746029314,1.21438506635285,1.21425136420242,1.21457131217552,1.21523427832307,1.21616750037306,1.21731896546441,1.21864858514986,1.22012339471245,1.22171491422381,1.22339778709466,1.22514916467516,1.22694853277529,1.22877772958179,1.23062100463057,1.23246502058537,1.23429877500483,1.2361134361262,1.2379021137981,1.23965959841505,1.24138210662095,1.24306701242685,1.24471263392738,1.24631803364475,1.24788285457803,1.24940718406876,1.2508914451826,1.25233630956289,1.25374262886203,1.25511138119415,1.25644362964654,1.25774049036851
95,1.24438620670244,1.29742611961754,1.26937926068409,1.26273737987606,1.25676893486225,1.25140810650439,1.24660395165085,1.24231693503422,1.23851485832215,1.23516813223027,1.23224530454818,1.22971042523983,1.2275230866169,1.22564065539874,1.22402128536321,1.22262636618502,1.2214219060191,1.22037892276452,1.21947319511555,1.21868470070628,1.21799696237547,1.21739642169485,1.21687189061972,1.21641409418432,1.21601529919122,1.21566901702002,1.21536976736987,1.21511289082125,1.21434205085557,1.21421064617665,1.21453332136991,1.21519927118854,1.21613561828927,1.21729025992983,1.21862302959967,1.22010089268473,1.22169530830756,1.22338087052985,1.22513469548117,1.22693624911389,1.22876736453913,1.23061229878791,1.23245773142196,1.23429268285245,1.23610834708003,1.2378978601622,1.23965603748872,1.24137911844132,1.24306449711024,1.24471050885859,1.24631623080848,1.24788131814726,1.24940586829163,1.25089031258457,1.25233532943897,1.25374177602874,1.25511063496526,1.25644297299741,1.25773990925695
96,1.24427126790642,1.29736828243668,1.26937585852104,1.2627324962947,1.256762100836,1.25139889408812,1.24659197522117,1.24230186444698,1.23849644390809,1.235146239344,1.23221994247626,1.22968175292024,1.22749138716098,1.2256062897503,1.22398464358532,1.2225878297516,1.2213818251162,1.22033760630678,1.2194309091057,1.21864167110357,1.21795337987365,1.21735244692771,1.21682765906204,1.21636972045336,1.21597088068204,1.21562463691387,1.21532549709551,1.21506879205749,1.21429949190682,1.21417036467101,1.21449574334627,1.21516465053253,1.21610409454171,1.21726188332146,1.21859777280023,1.22007865913922,1.22167594099184,1.22336416370112,1.22512040872525,1.22692412261314,1.22875713372102,1.23060370674581,1.23245053817516,1.23428667118232,1.23610332535597,1.23789366273619,1.23965252345984,1.24137616939897,1.24306201448938,1.24470841115184,1.24631445092353,1.24787980102142,1.24940456880354,1.25088919377832,1.25233436103571,1.25374093319499,1.25510989730236,1.25644232371722,1.25773933451209
97,1.24415719534487,1.29731063026553,1.2693724995278,1.26272767912345,1.2567553612825,1.25138980841121,1.24658016112691,1.24228699403901,1.23847826838588,1.23512462326365,1.23219489261075,1.22965342434144,1.22746005840738,1.22557231713228,1.22394841290923,1.22254971880595,1.22134218100118,1.22029673539123,1.21938907530366,1.21859909865795,1.21791025806104,1.21730893520409,1.21678389191612,1.21632581167051,1.21592692695018,1.21558072080852,1.21528168952279,1.21502515424205,1.21425738002274,1.21413051058347,1.21445856945259,1.21513040820176,1.2160729215127,1.21723382858554,1.21857280837369,1.22005668814748,1.22165680699831,1.22334766191738,1.22510630028295,1.22691214968419,1.2287470340344,1.2305952258611,1.23244343860245,1.23428073810296,1.23609836936566,1.23788952019039,1.23964905521746,1.24137325856641,1.24305956378991,1.24470634016006,1.24631269344836,1.24787830274641,1.24940328522269,1.25088808844198,1.25233340408093,1.25374010012985,1.25510916800882,1.25644168163795,1.25773876598982
