p_bar,of_1,of_1_5,of_2,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_1,of_3_2,of_3_3,of_3_4,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
91,385.400555532697,374.119515898371,369.843064971199,369.96361886537,370.136808513534,370.237319263212,370.30660702171,370.387953157289,370.520768765177,370.739407248953,371.074159144328,371.551790133498,372.193303535446,373.008962681438,373.98697330297,374.777039925477,374.039860112348,373.167407609639,372.346820752374,371.562275209006,370.794530754264,370.029692119157,369.259281783668,368.478723882998,367.685903730038,366.880050304676,366.061054887833,365.229068451317,364.384333838461,363.527120798175,362.657746161733,361.776602761492,360.884214947742,359.981277216947,359.068658967517,358.147403256604,357.218693377456,356.283836851485,355.344216418461,350.623104776213,345.97180726733,341.488027551365,337.215481291732,333.166086663949,329.33768750785,325.723998066626,322.318878584245,319.117407840875,316.115402829918,313.30852170656,310.691426518198,308.257332993212,305.997885024334,303.903406644676,301.963368843158,300.167080743951,298.504326465133,296.965929351712,295.544118698547,294.232715586774,293.027189356799,291.924653808843,290.923841760478,290.025108834279,289.230384166347,288.542966529308,287.966823903552
92,385.377056494223,374.077548612606,369.782725773112,369.898089789635,370.07103204186,370.171516996724,370.240862567535,370.32229821028,370.455259781392,370.674178649072,371.00945870632,371.488003030519,372.130959821685,372.948719054802,373.929512324512,374.722218697615,373.988352921441,373.117763307896,372.298408995568,371.514613919362,370.747204606337,369.982404097357,369.211781370952,368.430811697143,367.63740241615,366.830790174525,366.010866906385,365.177782675818,364.331781924599,363.473140778928,362.602188345717,361.719335503277,360.825129667498,359.920291963462,359.005720152359,358.082485680485,357.151798411311,356.214989850733,355.273463120605,350.54395146739,345.886495718452,341.398544924473,337.123357615809,333.072494900898,329.243556546085,325.630080824021,322.225784265218,319.025614976157,316.025281983175,313.220331234884,310.605336834507,308.17343700221,305.916210550131,303.823929233698,301.88602469149,300.091781123928,298.430971198065,296.894418901392,295.474363251787,294.164641012182,292.960740242544,291.859794329605,290.860554474169,289.963391171551,289.170240549054,288.484391846889,287.909769460531
93,385.35367508659,374.035942420613,369.722928056023,369.833109162463,370.005794601989,370.10624841548,370.175647282647,370.257168873366,370.390273212377,370.60946875639,370.945271859353,371.424722222403,372.069112347527,372.888958409977,373.872517463801,374.667847458261,373.937268225246,373.068520372226,372.25038653381,371.467320201768,370.700241917843,369.935463403593,369.16462146998,368.383234302903,367.589230796158,366.781855104553,365.960999912926,365.126814658303,364.279545773462,363.419476202256,362.546947753711,361.66238970126,360.766372766403,359.859644799124,358.943131869731,358.017927991964,357.085286183309,356.146544663586,355.203132145491,350.465330721674,345.801816138234,341.309771455998,337.031999428386,332.979707887503,329.15025574732,325.537007777257,322.133538854884,318.934671035963,315.93599878715,313.132965611784,310.520056134263,308.090332052869,305.83530788602,303.745203749222,301.809412468284,300.017193668431,298.358308914853,296.823582979888,295.405264662184,294.09720631224,292.894914592863,291.795542259159,290.797858632171,289.902248761103,289.11065537744,288.426357717552,287.853236068076
94,385.330408485909,373.99470436089,369.663659923249,369.768661030609,369.941084918707,370.041502381852,370.110950131773,370.192554183087,370.325798153211,370.545266731249,370.881587853591,371.36193708714,372.007750664618,372.829670520596,373.815978762224,374.613916474338,373.886596805998,373.019670015245,372.202738385279,371.420386017393,370.653627486354,369.888854888448,369.117794655738,368.335984395551,367.541381676235,366.7332380149,365.911446951295,365.076157577797,364.227618708227,363.366120536822,362.492017991881,361.605759079582,360.707938053635,359.799329572799,358.880887952514,357.95373511186,357.019150303159,356.078494690419,355.133216623727,350.387233703988,345.717757459372,341.221694163508,336.941392271037,332.88771008686,329.057768833152,325.444762187825,322.042125387094,318.844556251794,315.847536326731,313.04640814184,310.435568006683,308.008002070602,305.755161327032,303.667214875534,301.7335172345,299.943303857502,298.286325486517,296.753407839866,295.33680953772,294.030398458346,292.82969972001,291.731885241698,290.735742206193,289.841669903681,289.051617290412,288.368853138308,287.797213075875
95,385.307253968487,373.953818283012,369.604909863173,369.704734327027,369.876892071769,369.977268108606,370.046760426795,370.12844352098,370.261824042353,370.481562075551,370.818396278206,371.29963733752,371.946864655142,372.77084548474,373.759886578337,374.560416324198,373.836329742066,372.971203732579,372.155456437177,371.373803586242,370.607353790492,369.842586216365,369.071286363335,368.289054904704,367.493848093938,366.684932054243,365.862201290895,365.025804835169,364.175994269685,363.313067464775,362.43738892001,361.549437565682,360.649819536417,359.739340326547,358.818982422788,357.889895443492,356.953384566189,356.010833518276,355.063709875743,350.309651813009,345.634308916592,341.134300430353,336.851522102236,332.79648641993,328.96607999273,325.353327821579,321.951527410167,318.755254133903,315.759878239036,312.960639476412,310.351856544267,307.926431474391,305.675755650885,303.589947767977,301.658324535604,299.870097618297,298.215007219742,296.683880157085,295.268984909859,293.964204815822,292.765083326857,291.668811301723,290.674193538189,289.781643260165,288.993115276699,288.31186744502,287.741690288514
96,385.28420890631,373.913276088505,369.546666732945,369.641318330185,369.813205481157,369.913535144289,369.983067812309,370.064826599314,370.198340647365,370.418344618509,370.755687047281,371.237813009606,371.886444518058,372.712473711332,373.704231623732,374.507337884554,373.786458395452,372.923113290914,372.108530392376,371.32756537619,370.56141354801,369.796642869271,369.025104234726,368.242438984487,367.446623308466,366.636930590229,365.813256417112,364.975750044154,364.124666207479,363.260310872726,362.383062414987,361.493416997202,360.592011411504,359.67967128734,358.757409483821,357.826403106545,356.8879829457,355.943554913315,354.994605404298,350.232576672636,345.551460033805,341.047577991823,336.7623752831,332.706022247498,328.87517209199,325.262688928458,321.861728966148,318.666748690129,315.673008615656,312.875650219809,310.268906322235,307.845600102249,305.597076098237,303.513388033968,301.583820344294,299.797561306723,298.14434083846,296.614987012879,295.201778204669,293.898613160025,292.701053490885,291.606308828505,290.613201325159,289.722157836815,288.935138660523,288.255390298553,287.686657675006
97,385.261270762696,373.873069948749,369.488919743039,369.578402649839,369.750014893061,369.850293359458,369.919862251966,370.001693447401,370.135338051332,370.355604503203,370.6934503864,371.176454445758,371.826480755994,372.654545907322,373.649004751059,374.454672318057,373.736974400014,372.875390716703,372.061957435037,371.281664092632,370.515799705807,369.751017972704,368.979234304546,368.19613000421,367.399700791469,366.589227200313,365.76460602232,364.925987022302,364.073628471343,363.207844843106,362.32902877491,361.437696233262,360.534508057115,359.62031685922,358.696163512168,357.763252391821,356.82293405402,355.876652813664,354.925896887329,350.156000123766,345.469200614668,340.961514921942,336.673938561377,332.616303353002,328.785033918821,325.172830223214,321.772714571021,318.579024405358,315.586912039957,312.791422015087,310.186702379054,307.765503324418,305.519108353934,303.437514296131,301.509991070775,299.725681690086,298.074313466993,296.546715878182,295.135177227327,293.83361160519,292.63759864899,291.544366561259,290.552754604784,289.663202971276,288.877677088032,288.199411671658,287.632105567594
98,385.238437088244,373.833192293356,369.431658442589,369.515977213487,369.687310366624,369.787532933556,369.857134015466,369.939034398727,370.072806640046,370.293332173778,370.631676819956,371.115552284588,371.766964162853,372.597053065464,373.594197245508,374.402411061552,373.687869650213,372.828028285405,372.015727951249,371.236092668685,370.470505430471,369.705704865915,368.933669987926,368.15011404735,367.353074218316,366.541815663126,365.716243997411,364.876509782525,364.022875202798,363.155663646007,362.275282388633,361.382267494315,360.477304025306,359.561271615883,358.635239051481,357.700437754396,356.75824317536,355.810121322642,354.85757817124,350.079914216575,345.387520732221,340.876099620875,336.586199056771,332.527315926086,328.695649187589,325.083736867107,321.684469195925,318.492066222544,315.501573551773,312.707940090785,310.105230197899,307.686121953808,305.441838528015,303.362327759918,301.436823524663,299.654445930589,298.004912613994,296.479054597934,295.069170146967,293.769188632784,292.574707575197,291.482973575142,290.492842741723,289.604768319279,288.820720514368,288.143921836475,287.578024587
99,385.215705516969,373.793635799174,369.374872705478,369.454032253581,369.625082261326,369.725244342478,369.794873666222,369.876840078704,370.010737089791,370.231518363297,370.570357159125,371.055097448371,371.707885812064,372.539986452756,373.539800608151,374.350545814918,373.639136290491,372.781018511306,371.969834695782,371.190844255851,370.425524099302,369.660697093173,368.888405075502,368.104399719944,367.306737459805,366.494689950295,365.66816442364,364.827312525089,363.972400727244,363.103761731426,362.221817820602,361.327125438215,360.42039403473,359.502530293631,358.574630804185,357.637953806989,356.693896935005,355.743954702304,354.789643264425,350.004311183459,345.306410719212,340.791320802958,336.499144246928,332.439042746106,328.607003865542,324.995394450484,321.596978249347,318.405859524702,315.416978629428,312.625190099152,310.024475689072,307.607442191937,305.365253144188,303.287807949757,301.364304905036,299.583841569652,297.936126157159,296.411991376215,295.003745482206,293.705333064291,292.512369402511,291.422119267888,290.433455414659,289.546843842012,288.764259191389,288.088911352682,287.524405631131
100,385.193073762663,373.754393379863,369.318552717129,369.392558295336,369.563321224965,369.663418346733,369.733072049665,369.815101393002,369.949120355742,370.17015408221,370.509482490346,370.9950811317,371.649237045328,372.483337599451,373.48580659753,374.299068530442,373.590766705146,372.734354137842,371.924270747746,371.14591221514,370.380846313506,369.615988395487,368.843433359835,368.058973643858,367.260677125432,366.447844218676,365.620361564939,364.778389630023,363.92219954647,363.052133721893,362.168629803602,361.27226488681,360.363772963766,359.444087784739,358.514333625936,357.575795313606,356.629894717381,355.678147367324,354.722086331219,349.929183529757,345.225861158921,340.707167457141,336.412761954108,332.351478328306,328.519084316574,324.90778897624,321.510227560107,318.320390117744,315.333113172613,312.543158144753,309.944425173236,307.529450642638,305.289339114861,303.213942106219,301.292422785141,299.513856513023,297.867942328777,296.345514762128,294.93889208742,293.642034047927,292.450573548476,291.361793347106,290.374582603933,289.48941979411,288.70828365601,288.034371056179,287.47123986434
