p_bar,of_1,of_1_5,of_2,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_1,of_3_2,of_3_3,of_3_4,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
72,1.18990006525933,1.22080512294691,1.24558182814468,1.26795934033405,1.27198293479664,1.27579099869944,1.27943936237953,1.28298281735437,1.28646744410786,1.28992995896516,1.29340085410639,1.296908215954,1.30047967704588,1.304140475813,1.30790151528378,1.31142593306792,1.31321196672849,1.31478119364532,1.31631650095578,1.31779769308963,1.31920293259399,1.32051780690191,1.32173539096656,1.32285432786847,1.32387673074561,1.32480652818595,1.3256483419064,1.3264069015923,1.32708665195027,1.32769169724384,1.3282257788452,1.3286923858589,1.32909479053084,1.32943620588063,1.32971982004566,1.32994885471837,1.33012658714664,1.33025636510828,1.33034157435472,1.33021602129262,1.32944617668062,1.32831960581874,1.32701570290604,1.32563639690461,1.32423752112087,1.32285012332136,1.32149282886175,1.32017817958729,1.31891539889649,1.31771129028894,1.31657032371689,1.31549467555479,1.31448443536133,1.31353815918255,1.31265369153761,1.31182903188037,1.3110631694265,1.31035661053542,1.30971163270397,1.30913235907171,1.30862473112523,1.30819651215051,1.30785746269806,1.30761964396626,1.30749790335503,1.30751037065113,1.30767866583809
73,1.18988220341898,1.22076313603578,1.24550652502881,1.26786777647644,1.27189045945895,1.27569793655554,1.27934578250471,1.28288868538194,1.28637278440955,1.28983487989041,1.29330563791937,1.29681335845352,1.30038592911516,1.3040488506101,1.30781317301246,1.31134089765671,1.31313033774835,1.31470099368835,1.31623688150264,1.3177179586276,1.31912253460594,1.32043635357804,1.32165261874331,1.32277005557678,1.32379081320738,1.32471883918403,1.32555873497059,1.32631521737315,1.32699271388655,1.32759531724971,1.32812676546632,1.32859055454441,1.32898997296615,1.32932825955687,1.32960863504167,1.32983435837233,1.33000874598977,1.33013518445612,1.33021709565694,1.33007660670904,1.32929548522305,1.32816113691214,1.32685212552771,1.32546965186755,1.3240690586454,1.32268108018263,1.32132412697761,1.32001057157134,1.31874948780228,1.31754754097861,1.31640907332179,1.3153361464771,1.31432875103665,1.31338536332478,1.31250377084086,1.31168193965011,1.31091884878159,1.3102150131028,1.30957273206968,1.30899615957464,1.30849127303182,1.30806587468556,1.30772976628285,1.30749505116006,1.30737661584589,1.30739261565413,1.30756465618593
74,1.1898644710317,1.22072166101886,1.24543215683709,1.26777727676092,1.27179904184497,1.27560592517258,1.27925324883369,1.28279560665608,1.28627915965326,1.28974084491338,1.29321146416429,1.29671953859375,1.30029320931463,1.30395823766394,1.307725819306,1.31125682642683,1.31304963668932,1.31462169553864,1.31615814260834,1.31763908669613,1.31904299641544,1.32035575899301,1.32157070751607,1.32268664779975,1.32370576701894,1.32463202077212,1.32547000047609,1.3262244070265,1.32689965137909,1.32749981560585,1.32802863527695,1.32848961422193,1.32888605796661,1.32922123175714,1.32949838929173,1.32972082688242,1.32989189999643,1.33001503357434,1.33009368504396,1.3299384815165,1.32914629748029,1.32800434307203,1.32669035025207,1.32530480016369,1.32390255292485,1.32251403506693,1.32115744625604,1.31984499284733,1.31858560194462,1.31738580315311,1.31624981323236,1.31517958105761,1.31417499991984,1.31323446780949,1.31235571632261,1.31153667900367,1.31077632522305,1.31007517862912,1.30943556064147,1.30886165570058,1.30835947678267,1.30793686459245,1.30760366150172,1.30737201208165,1.30725684108534,1.30727632795624,1.30745206207153
75,1.18984686411516,1.22068068269931,1.2453586976342,1.26768781270511,1.27170865379258,1.2755149366627,1.27916172754156,1.28270354466767,1.28618656049863,1.28964781700548,1.29311830524268,1.29662672886432,1.30020149031002,1.30386860993186,1.30763942654321,1.31117369314271,1.31296983816053,1.31454327448702,1.31608026017707,1.31756106162552,1.31896429465223,1.320275999854,1.32148963394156,1.3226040810813,1.32362156518257,1.32454603717369,1.3253821147206,1.32613444687447,1.32680744083435,1.32740516885343,1.32793136498623,1.32838954177839,1.32878302257805,1.32911509963651,1.32938905997848,1.3296082373494,1.32977602605405,1.32989588899188,1.32997131853646,1.32980161732432,1.3289985743093,1.32784918492108,1.32653033355688,1.32514179516252,1.32373795507335,1.32234893755639,1.3209927352695,1.31968139150745,1.31842368925378,1.31722602494423,1.31609249200479,1.3150249284511,1.31402313188817,1.31308542332037,1.31220947270053,1.31139320234712,1.31063555206472,1.30993706131639,1.30930007350196,1.30872880340667,1.30822929920977,1.30780943959186,1.30747910693382,1.30725048628168,1.30713853965773,1.30716146924949,1.30734084643764
76,1.18982937886433,1.22064018652623,1.24528612253533,1.26759935695821,1.27161926825563,1.27542494424147,1.27907120411418,1.28261247286231,1.28609495138269,1.28955578817981,1.29302612514739,1.29653490284371,1.30011074585047,1.30377994144551,1.3075539711631,1.31109147261893,1.31289091779026,1.31446569551882,1.31600321108262,1.3174838566786,1.31888640688106,1.32019705379789,1.32140937560702,1.32252233290055,1.32353818506343,1.32446088955509,1.32529505491282,1.32604531419233,1.32671605961149,1.32731135448313,1.32783493224706,1.32829030720217,1.32868084477199,1.3290098413505,1.32928062518896,1.32949656776932,1.32966110193915,1.32977772812471,1.32984997304525,1.32966598673573,1.32885229272605,1.32769562449611,1.32637203351654,1.32498059197213,1.32357521804949,1.32218573910641,1.32082994455301,1.3195197175904,1.31826369971442,1.31706815649046,1.31593706018902,1.31487213978526,1.31387309876559,1.31293818245761,1.31206500691151,1.31125145747466,1.31049648443697,1.30980061714865,1.30916622748158,1.30859756036383,1.30810069882461,1.30768355904592,1.30735606281946,1.30713043495421,1.3070216736841,1.3070480027213,1.30723097367618
77,1.18981201164139,1.2206001585594,1.2452144076507,1.26751188324197,1.27153085674004,1.27533592217081,1.27898164696273,1.28252236572197,1.28600430680172,1.28946472378467,1.29293491715452,1.29644402556844,1.30002095071204,1.30369220303465,1.30746942761942,1.31101014066514,1.31281285217249,1.31438895815126,1.31592697311706,1.31740745014524,1.31880931155265,1.32011889934252,1.32132991098162,1.32244138162293,1.32345560491873,1.32437654431688,1.32520879929635,1.32595698715863,1.32662548597233,1.32721834511693,1.32773931560617,1.32819190471033,1.32857950339649,1.32890543563745,1.32917306386652,1.3293857969861,1.32954710627055,1.32966052922956,1.32972962632549,1.32953156334307,1.32870741594402,1.32754362518007,1.32621540972412,1.32482114735297,1.32341429656461,1.32202439300843,1.32066902651493,1.31935992305481,1.31810558516017,1.31691214981242,1.31578347022629,1.31472116805944,1.31372485422271,1.31279269963937,1.31192226748432,1.31111141332109,1.31035907917601,1.30966580380026,1.30903398106865,1.30846788586861,1.30797363183341,1.30755918387742,1.30723449092569,1.30701182072038,1.30690620674282,1.30693589297731,1.30712240955376
78,1.18979475896635,1.22056058543619,1.24514353003364,1.26742536629535,1.27144339924716,1.27524784570496,1.27889303148872,1.28243319871171,1.28591460223446,1.28937459930228,1.29284464752225,1.29635409152482,1.29993208064486,1.30360537911673,1.3073857723138,1.31092967403464,1.31273561881673,1.31431302950421,1.31585152494219,1.31733182108906,1.31873298798633,1.3200415158412,1.3212512193709,1.32236120645449,1.32337379171488,1.32429298048915,1.32512332681936,1.32586944480834,1.32653569903447,1.32712613145396,1.32764449445748,1.32809430617562,1.32847897813017,1.32880186238352,1.32906635576595,1.32927590464731,1.32943401846573,1.32954427136089,1.32961025693394,1.32939832148983,1.32856391328091,1.32739315163807,1.32606042321781,1.32466341963685,1.32325514699233,1.32186485429585,1.32050993533916,1.31920196165258,1.31794929926243,1.31675795881888,1.31563167635344,1.31457196804966,1.31357835368309,1.31264893100954,1.3117812113279,1.31097302116919,1.31022329481521,1.30953258054999,1.30890329432508,1.30833974076049,1.30784806761289,1.30743627649083,1.30711435446334,1.30689460762472,1.30679210375241,1.30682510596915,1.30701512114148
79,1.18977761750831,1.22052145434083,1.24507346763199,1.26733978182284,1.27135686926376,1.27516069104016,1.27880533402967,1.28234494822978,1.2858258140923,1.28928539114742,1.29275529269178,1.29626506790628,1.29984410245112,1.30351943553023,1.30730298255296,1.31085005038485,1.31265919610131,1.31423788854153,1.31577684604565,1.31725694938264,1.3186574161999,1.31996488344231,1.32117328087417,1.32228178735259,1.32329274926207,1.32421017790893,1.32503861729898,1.32578266698913,1.3264466787274,1.32703468785767,1.32755044899843,1.32799749194244,1.32837924944052,1.32869910210107,1.32896048152799,1.32916687116274,1.32932181869997,1.32942893433044,1.32949184418881,1.32926623655624,1.32842175505823,1.32724416976437,1.32590703641207,1.32450736865099,1.32309772728084,1.32170707964331,1.32035262689729,1.31904578885522,1.3177947974114,1.31660553902971,1.31548163448884,1.31442449621971,1.31343355423548,1.3125068343514,1.31164179696256,1.31083624029845,1.31008909136267,1.30940090818792,1.30877412880737,1.30821308734451,1.30772396535619,1.3073148006976,1.30699561802326,1.30677876107852,1.30667933109041,1.30671560892671,1.30690907674926
80,1.1897605840773,1.22048274642274,1.24500419924262,1.26725510644587,1.27127124366191,1.27507443424754,1.27871853181203,1.28225759156093,1.28573791967253,1.2891970766207,1.29266682998935,1.29617693211477,1.29975701317551,1.30343435390714,1.30722103650315,1.31077124819571,1.31258356152906,1.31416351503071,1.31570291669854,1.31718281566623,1.3185825770851,1.31988898303689,1.32109607632283,1.32220310518757,1.32321244651541,1.32412811718321,1.32495465132249,1.32569663432027,1.32635840575147,1.32694399514753,1.32745716018905,1.32790144311081,1.32828029071175,1.32859713607558,1.32885542213268,1.32905867766565,1.32921048786812,1.3293144986694,1.32937436813227,1.32913528466253,1.32828091258849,1.32709664659208,1.32575520963704,1.32435295564651,1.32294199692697,1.32155102729198,1.32019705866625,1.31889136175773,1.31764203663189,1.31645484765126,1.31533330226203,1.31427871063779,1.31329041455137,1.31236636900647,1.31150398444032,1.31070103149196,1.30995643034034,1.30927074899288,1.30864644749262,1.30808788931864,1.30760128948238,1.30719472164681,1.30687824750492,1.30666424776652,1.3065678519411,1.30660737029476,1.30680424586422
81,1.18974365561662,1.22044446282006,1.24493570446876,1.26717131765741,1.27118650017347,1.27498905530502,1.27863260290714,1.28217110681918,1.28565089711451,1.28910963386465,1.29257923758247,1.29608966239123,1.29967078158328,1.30335012560148,1.30713990827488,1.31069324678431,1.31250869848539,1.31408988955314,1.31562971791624,1.31710940130926,1.31850845220339,1.31981379624739,1.32101958733646,1.32212512920049,1.32313286480523,1.32404677964468,1.32487141020893,1.32561132815418,1.32627086153928,1.32685403487225,1.32736460971358,1.32780614149822,1.32818209937011,1.32849594628099,1.3287511596977,1.32895130597643,1.32910000754877,1.32920094559294,1.3292578094952,1.32900544272764,1.32814135813017,1.32695055030267,1.32560491463784,1.32420014323119,1.32278791681272,1.32139665697429,1.32004318965084,1.31873863900347,1.31749097550425,1.3163058434394,1.31518663872713,1.31413457087358,1.31314889480777,1.31222748895066,1.31136773527008,1.31056735696316,1.30982527467213,1.3091420665807,1.30852021470897,1.3079641117056,1.30748000570909,1.30707600575959,1.30676221005264,1.30655103559042,1.30645764351999,1.30650035967327,1.30670059909293
82,1.18972682919577,1.22040658579785,1.24486796367996,1.26708839377917,1.27110261734804,1.27490453194656,1.27854752618994,1.28208547295892,1.2855647253585,1.28902304182267,1.29249249443881,1.29600323777471,1.29958538685588,1.3032667203869,1.30705957716834,1.31061602213292,1.31243458600462,1.31401699323757,1.31555723142159,1.3170366883742,1.31843502380085,1.31973930536724,1.32094379613579,1.32204786558684,1.32305398622682,1.3239661473205,1.32478887597319,1.32552673051479,1.32618402821952,1.32676478927368,1.3272727799445,1.32771156960375,1.32808465033645,1.3283955153574,1.32864767682685,1.32884473867531,1.32899035997061,1.32908825696703,1.32914214966411,1.32887668839565,1.32800306484655,1.32680585011895,1.32545611421022,1.32404889530632,1.32263544921046,1.32124392983281,1.31989098031079,1.31858758071003,1.31734157408984,1.31615848662621,1.31504160446591,1.31399203804126,1.31300895661447,1.31209016997963,1.31123301234727,1.3104351802871,1.30969558861846,1.30901482588587,1.30839539604714,1.30784172078883,1.30736008098965,1.30695862066762,1.30664747399563,1.30643909361,1.30634867144229,1.30639454770201,1.30659810810705
83,1.18971010200375,1.22036909830391,1.24480095285572,1.26700631392152,1.2710195745135,1.27482084369257,1.27846328130081,1.28200066965962,1.28547938354822,1.28893728020032,1.29240658028758,1.29591763806377,1.29950080893026,1.30318411842929,1.30698003889285,1.31053956319331,1.31236120552762,1.31394480812128,1.31548542814356,1.31696465958271,1.31836227477449,1.31966549333762,1.32086867366274,1.32197128530885,1.3229757934945,1.32388620289739,1.32470703129221,1.32544282417505,1.326097888583,1.32667624125286,1.32718165390873,1.32761771057476,1.32798792684865,1.32829582657829,1.32854495675339,1.32873895461934,1.3288815279809,1.3289764152771,1.32902737065009,1.32874900003459,1.32786600676463,1.32666251628104,1.32530877566581,1.32389917700691,1.32248455285,1.3210928083999,1.31974039249218,1.31843814839952,1.31719379386095,1.31601273885132,1.31489816145481,1.31385107451265,1.31287055678243,1.31195436895605,1.3110997798877,1.3103044663352,1.30956733771053,1.30888899309811,1.30827195840171,1.30772068405235,1.30724148345418,1.30684253515536,1.30653400879138,1.30632839198784,1.30624090662598,1.30628990626997,1.30649674559236
84,1.18969347134285,1.22033200201579,1.24473466393141,1.26692505794576,1.27093735173875,1.27473797079645,1.27837984860807,1.28191667733906,1.28539485015332,1.28885232942894,1.2923214755831,1.29583284378023,1.29941702846267,1.30310230060748,1.30690126476883,1.31046383706833,1.31228853915707,1.31387331680126,1.31541431376281,1.31689329828375,1.3182901886408,1.31959234371621,1.32079422704252,1.32189537180402,1.32289826998827,1.32380692969002,1.32462585947316,1.32535959244059,1.32601242605069,1.32658837433809,1.32709121525578,1.32752454817507,1.32789191275424,1.32819685603206,1.32844298330458,1.3286339456083,1.32877349501583,1.32886540359881,1.32891345505967,1.32862235669412,1.32773015873802,1.32652051999888,1.32516286738696,1.32375095464566,1.32233520218183,1.3209432564563,1.31959138936296,1.31829030493289,1.31704759763465,1.31586856309624,1.31475627300026,1.31371164404851,1.31273367183707,1.31182005073731,1.31096800336539,1.31017518121445,1.30944048869231,1.30876453559521,1.30814986974058,1.30760097012404,1.30712418235402,1.30672771910565,1.30642178497236,1.30621890193729,1.30613432101386,1.30618640804841,1.30639648520068
85,1.18967693462279,1.22029528084857,1.24466907433359,1.26684460642857,1.27085592979878,1.27465589421016,1.27829720917415,1.28183347710708,1.28531110781004,1.28876817063151,1.29223716147076,1.29574883613502,1.29933402679481,1.30302124847946,1.30682323666876,1.310388846361,1.31221655936004,1.31380250250467,1.3153438607439,1.31682258842377,1.31821874950614,1.31951982877388,1.32072042872396,1.32182010394895,1.32282139966585,1.32372831161119,1.32454534442356,1.32527701925714,1.32592762464366,1.32650117265498,1.32700144822796,1.32743206675549,1.32779659248092,1.32809860360188,1.32834174086765,1.32852969190764,1.32866624507266,1.32875520557041,1.32880038606729,1.32849673387542,1.32759549640978,1.32637983341099,1.32501835882012,1.32360419565996,1.32218735842622,1.32079523903287,1.31944393533286,1.31814401444812,1.31690294951056,1.31572592362222,1.31461590367861,1.31357371165533,1.31259826120027,1.31168718140119,1.31083764945385,1.31004729220976,1.30931500946375,1.3086414218889,1.30802909918232,1.30748254872239,1.30700814800943,1.30661414344847,1.30631077409597,1.30611059567337,1.30602888752673,1.30608402668407,1.30629730150481
86,1.18966048935528,1.22025892510183,1.24460416714317,1.26676494062862,1.27077529014174,1.2745745896168,1.27821534472271,1.28175105073344,1.28522814333089,1.28868478073859,1.29215361975466,1.29566559699611,1.29925178592178,1.30294094425076,1.30674593710391,1.31031456376833,1.31214526987173,1.31373234905575,1.31527405017885,1.31675250283162,1.31814794203902,1.3194479566655,1.32064726337155,1.32174547658715,1.32274516705194,1.32365033314393,1.32446547062321,1.32519508914313,1.3258434689372,1.32641462089813,1.32691233763221,1.3273402512257,1.32770195100902,1.32800104663599,1.32824121437883,1.32842617830215,1.32855976268351,1.32864580536677,1.32868814738957,1.32837212026399,1.32746199618128,1.32624042954166,1.32487522038872,1.32345886856174,1.32204098872041,1.32064872233654,1.31929799608197,1.31799924230189,1.31675981481212,1.31558478591159,1.31447701927845,1.31343724353754,1.31246429157588,1.31155572818968,1.31070867944541,1.30992076772975,1.30919086902756,1.30851962157261,1.30790961690605,1.30736539058932,1.30689335176046,1.30650178011275,1.30620094869725,1.30600344634667,1.3059245800141,1.30598273681305,1.30619916995575
87,1.18964413314882,1.22022292543621,1.24453992604057,1.26668604245505,1.27069541485783,1.27449405105517,1.27813423760997,1.28166938061733,1.28514593508991,1.2886021518099,1.2920708328674,1.29558310885818,1.29917028079916,1.30286137074438,1.30666934919481,1.3102409726874,1.31207464457936,1.31366283036618,1.31520487310098,1.31668304965224,1.31807773942718,1.3193767010483,1.32057471618432,1.32167146974893,1.32266955721205,1.32357297578416,1.32438622309765,1.32511378716302,1.32575994411098,1.32632870430454,1.3268238688136,1.32724908702813,1.32760797384539,1.32790417065079,1.32814138928934,1.32832339008804,1.32845403289068,1.32853718767495,1.32857672326085,1.3282484926244,1.32732963517878,1.32610228226505,1.3247334234706,1.32331494289034,1.32189606129076,1.32050367369781,1.31915353835996,1.31785595501463,1.31661816003122,1.31544511661239,1.31433958674566,1.31330220704437,1.31233173078769,1.3114256594214,1.31058107520634,1.30979557725557,1.30906803743896,1.3083991052723,1.30779139410324,1.30724946751858,1.30677976592037,1.30639060198072,1.30609228224333,1.30589742809173,1.30582137321905,1.30588251390126,1.30610206684273
88,1.18962786370397,1.22018727285607,1.24447633527802,1.26660789443778,1.27061628665011,1.27441425553392,1.27805387079315,1.28158844975876,1.28506446609638,1.28852026206052,1.29198878384139,1.29550135481409,1.29908950984287,1.30278250602475,1.30659345664335,1.31016805708981,1.31200466799404,1.31359395209345,1.31513630132332,1.31661420305866,1.31800815112631,1.31930604766911,1.32050277287125,1.32159806908097,1.32259455572771,1.32349623210503,1.324307587393,1.32503309890229,1.32567703579529,1.32624340862859,1.3267360276304,1.32715856011309,1.3275146469989,1.32780796165881,1.32804224382154,1.32822131304927,1.3283490412234,1.32842933767115,1.3284660984103,1.32812583245293,1.3271983912237,1.32596536626884,1.32459294035326,1.32317238584908,1.32175254539798,1.3203600615211,1.31901053004898,1.31771412021856,1.31647795277596,1.31530688348615,1.31420357413148,1.31316856647908,1.31220054085189,1.31129694459041,1.31045480025908,1.30967169129265,1.30894648575839,1.30827984459995,1.30767440293225,1.30713475218149,1.30666736373192,1.30628058284553,1.30598474909628,1.30579251582357,1.30571924270914,1.30578333424096,1.3060059692553
89,1.18961167880872,1.22015195869324,1.24441337965333,1.26653047969945,1.27053788880685,1.27433518649164,1.27797422780537,1.28150824173149,1.28498371993292,1.28843909507546,1.29190745628183,1.29542031852793,1.29900944929377,1.30270434467622,1.30651824370649,1.31009580149555,1.31193532512478,1.31352568944855,1.31506834118568,1.31654594912149,1.31793915161334,1.31923598276087,1.32043141962882,1.32152526071585,1.32252014867318,1.32342008465106,1.32422954955248,1.32495301044379,1.3255947301489,1.32615872011828,1.32664880043051,1.3270686569154,1.32742195695729,1.32771240614588,1.32794377969275,1.32811993343546,1.32824477367589,1.32832224099895,1.3283562580401,1.32800412179498,1.32706824280411,1.32582965702133,1.32445374419519,1.32303117551357,1.3216104112941,1.32021785523769,1.3188689400808,1.31757370659773,1.31633916172129,1.31517005535858,1.31406895054345,1.31303629956336,1.31207070535574,1.31116955407776,1.31032982555361,1.30954908132512,1.30882618600668,1.30816181210971,1.30755861647534,1.30702121818771,1.30655611932597,1.30617169736974,1.30587832446468,1.30568868533135,1.30561816494386,1.30568517491386,1.30591085504755
90,1.18959557633429,1.2201169745916,1.24435103890456,1.26645378192898,1.2704602051754,1.27425682792018,1.27789529272945,1.28142874065753,1.28490368072658,1.28835863498752,1.29182683434126,1.2953399842096,1.29893008347587,1.30262686594995,1.3064436951714,1.31002419094847,1.31186660152992,1.31345802837965,1.31500096883682,1.31647826389823,1.31787072755837,1.31916649302073,1.32036064311687,1.32145303125385,1.32244632259343,1.32334451993657,1.32415209609411,1.32487350834521,1.32551301379841,1.32607462549295,1.32656217234287,1.32697936433241,1.3273298906654,1.32761749104964,1.32784597617422,1.32801923794088,1.32814121668674,1.32821588374881,1.32824718780521,1.32788334322259,1.32693916904765,1.32569512616618,1.32431580898939,1.32289128095976,1.3214696301799,1.32007702526151,1.31872873839129,1.31743468389129,1.31620175656236,1.3150346020729,1.31393568609912,1.3129053726861,1.31194218845403,1.31104345928229,1.31020612299279,1.30942771977281,1.30870711112289,1.30804498125645,1.30744400869812,1.30690884000544,1.30644600768238,1.30606392104787,1.30577298437339,1.30558591319816,1.30551811706258,1.30558801375632,1.30581670280438
91,1.18957955423113,1.22008231249263,1.24428930991326,1.26637778535653,1.27038322013762,1.27417916434028,1.27781705017372,1.28134993118247,1.28482433313427,1.28827886645324,1.29174690269545,1.2952603365907,1.29885139723196,1.3025500548726,1.30636979633197,1.30995321099295,1.31179848326472,1.31339095530724,1.31493417103334,1.3164111551212,1.31780286607706,1.31909756558956,1.32029043044193,1.32138136774234,1.32237306448328,1.32326952492819,1.32407521398965,1.32479457961853,1.32543187382534,1.32599111192239,1.32647613398751,1.32689066970311,1.32723843550449,1.32752320373915,1.32774882055166,1.32791921368478,1.32803835711929,1.32811025243868,1.32813887379385,1.32776347981323,1.32681114969587,1.32556175972064,1.32417910952832,1.32275267540433,1.32133017416468,1.31993754294708,1.31858989587745,1.31729702276276,1.31606570797037,1.31490049444582,1.3138037518822,1.31277575728813,1.31181496200877,1.31091863253006,1.31008366539096,1.30930757995047,1.30858923492433,1.30792932634849,1.30733055441088,1.30679759293979,1.30633700459305,1.30595723016991,1.30566870562579,1.30548417676729,1.30541907698937,1.30549182928082,1.30572349180955
92,1.18956361052509,1.22004796462172,1.24422817348631,1.26630246990597,1.27030691858652,1.27410218077853,1.27773948524924,1.28127179845411,1.28474566231248,1.28819977463002,1.29166764652055,1.29518136090191,1.29877337590097,1.30247389696214,1.30629653296667,1.30988284765201,1.31173095682396,1.31332445710341,1.31486792584691,1.31634459995929,1.31773554414806,1.31902918803248,1.32022076913486,1.32131025765619,1.32230036176777,1.32319508702499,1.32399889064476,1.32471621170947,1.32535129774365,1.3259081670097,1.32639067138077,1.32680256078851,1.32714757927288,1.32742953199576,1.32765230051922,1.32781984819258,1.32793618224324,1.32800533399569,1.32803130250924,1.32764451512966,1.32668416507983,1.32542953078837,1.32404362137173,1.32261533289984,1.32119201622802,1.31979938054979,1.31845238435652,1.3171606908107,1.31593098755089,1.3147677042258,1.31367311990114,1.31264742572475,1.31168899878375,1.31079504703453,1.3099624263992,1.30918863602927,1.30847253206827,1.30781482254836,1.3072182292196,1.30668745308441,1.30622908662703,1.30585160178706,1.30556546577008,1.30538345410899,1.30532102335558,1.30539660084557,1.30563120201551
93,1.1895477433139,1.22001391186884,1.2441676163704,1.2662278304089,1.27023128590421,1.27402586274552,1.27766258354797,1.28119432809951,1.28466765389566,1.28812134515457,1.29158905147162,1.29510304285134,1.2986960052966,1.30239837820689,1.30622389131754,1.30981308740646,1.31166400914787,1.31325852107204,1.31480223895921,1.3162785862498,1.31766877061875,1.31896134832046,1.32015164713329,1.3212396888793,1.32222820228354,1.32312119403983,1.32392311388003,1.32463839247881,1.32527127348172,1.32582577876189,1.32630577261884,1.32671502575305,1.32705731016751,1.32733646399492,1.32755640416161,1.32772112162771,1.32783467971719,1.32790111573883,1.32792446085234,1.32752643320076,1.32655819609693,1.32529841764926,1.3239093208151,1.32247922829112,1.32105513018364,1.31966251118815,1.31831617652753,1.31702566854497,1.31579756780426,1.31463620405355,1.31354376304987,1.31252035122678,1.31156427240612,1.31067267685882,1.30984238062237,1.30907086300044,1.30835697801831,1.30770144576907,1.30710700955015,1.30657839729205,1.30612223109734,1.30574701367933,1.30546324306769,1.30528372399055,1.3052239354722,1.30530230828965,1.30553981401481
94,1.18953195076383,1.21998016994102,1.24410762574724,1.26615384781778,1.27015630794106,1.27395019621527,1.27758633112238,1.28111750620491,1.28459029397719,1.2880435641225,1.29151110366215,1.29502536860428,1.29861927168703,1.30232348504515,1.30615185807032,1.30974391717528,1.31159762760139,1.31319313493021,1.31473708944946,1.31621310222466,1.31760252349037,1.31889402418882,1.32008305276423,1.32116964968708,1.32215657426117,1.32304783418152,1.32384787191329,1.32456111018462,1.32519178936364,1.3257439355841,1.32622142618796,1.32662805314698,1.32696761676658,1.32724398828905,1.32746111993718,1.32762303767182,1.32773383757216,1.32779758536255,1.3278183361054,1.32740921850345,1.32643322418931,1.32516839921749,1.32377618485965,1.32234433718321,1.3209194906451,1.31952690880812,1.31818124593446,1.31689192534506,1.31566542206453,1.31450596742463,1.3134156550706,1.31239450786384,1.31144075733015,1.31055149687999,1.30972350333065,1.30895423664057,1.3082425490066,1.30758917269903,1.30699687251432,1.30647040314253,1.3060164160297,1.30564344432485,1.30536201646326,1.30518496584694,1.3051277933013,1.30520893215837,1.30544930892884
95,1.1895162311065,1.21994672049257,1.24404818921492,1.26608050830372,1.2700819709959,1.27387516760565,1.27751071446596,1.28104131929634,1.28451356909003,1.28796641806895,1.29143378964477,1.29494832476404,1.29854316177574,1.30224920434634,1.30608042033563,1.30967532429695,1.31153179995594,1.31312828679058,1.31467246572346,1.31614813649367,1.31753679147528,1.31882722539487,1.32001496428529,1.32110012872989,1.32208546630853,1.32297499603813,1.32377315334267,1.32448435346511,1.32511283409244,1.32566262625812,1.32613761503576,1.32654163188971,1.32687848801306,1.32715209379131,1.32736643666189,1.32752557730134,1.32763364419594,1.32769473092125,1.32771291591649,1.3272928559453,1.32630923132131,1.3250394550167,1.32364419118515,1.32221063591079,1.32078507298363,1.31939254814914,1.31804756693159,1.31675943539091,1.31553452456781,1.31437696536363,1.31328877051865,1.31226987050941,1.31131842880279,1.3104314827551,1.30960577062266,1.30883873347908,1.30812922200513,1.30747798075047,1.30688779595938,1.30636344889684,1.30591162013278,1.30554087287076,1.30526176555616,1.30508715975294,1.30503257742883,1.30511645360316,1.30535966875522
96,1.18950058263591,1.2199135567625,1.24398929477023,1.26600779847289,1.27000826179731,1.27380076375985,1.27743572049487,1.28096575432142,1.2844374661884,1.28788989395025,1.29135709639288,1.29487189835294,1.29846766268329,1.30217552339284,1.30600956611123,1.3096072965118,1.31146651437222,1.31306396514466,1.31460835369895,1.31608367802853,1.31747156364347,1.31876093062242,1.31994739142132,1.32103111501732,1.32201486739498,1.32290266856099,1.32369894713055,1.32440811132285,1.32503439673422,1.32558183992643,1.32605434013406,1.32645574735617,1.32678991319918,1.32706076976023,1.32727234349424,1.32742872951973,1.3275340883183,1.32759254081452,1.32760818828475,1.32717733084827,1.32618619996193,1.32491156515641,1.3235133181225,1.32207810150907,1.32065185062128,1.31925940471203,1.31791511465049,1.31662817364913,1.31540485024556,1.31424917952067,1.31316308472892,1.31214640788395,1.31119726283102,1.31031261088982,1.30948915930036,1.30872433076705,1.30801697469397,1.30736784802912,1.30677975841255,1.30625751353837,1.30580782277007,1.3054392791056,1.30516247057344,1.30499028639672,1.30493826903889,1.30502485435658,1.30527087571504
