p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
65,487.424841994199,489.961804032793,469.336238956979,449.560206473961,431.972716743459,416.448592433247,402.816146143239,390.902819762042,380.54023025684,371.546167649502,363.72005106608,356.861638845232,350.793026320763,345.368662458994,340.474540703888,336.022687826869,331.945100160131,328.188628187007,324.711116535358,321.478598235196,318.463267210882,305.950029210282,296.524403878771,289.194726557475,283.375746532975,278.690236724514,274.880594142194,271.763297941716,269.203144842028,267.097624224801,265.367013266543,263.947859485961,262.788599613137,261.846565869626,261.08593641725,260.47632945616,259.991840612319,259.6103608463,259.313085448932,259.084127823077,258.910176387012,258.780185897521,258.685081923154,258.617479792685,258.571422065819,258.542140887663,258.525839998068,258.519521269413,258.5208225902,258.52789112196,258.539278032293,258.553853453004,258.570738435246,258.589250906168,258.608862983459
66,487.369175555156,489.93093658121,469.333212503431,449.553715578897,431.959646535234,416.426865015706,402.784667484741,390.861363941723,380.489354291838,371.487127803471,363.6545265681,356.791349221997,350.719466946611,345.293015359391,340.397691203493,335.945292718968,331.867630011102,328.111426381269,324.634432567311,321.402613796438,318.388114660636,305.880042006586,296.460080459859,289.135978762146,283.322335990128,278.641895327307,274.837056969039,271.724308341492,269.168451021176,267.066973383137,265.340145874666,263.924505730017,262.768477811299,261.829383720816,261.071394764771,260.464128056689,259.981685067296,259.601969624064,259.306196088591,259.078501656096,258.905601327123,258.776477387953,258.682082299849,258.615056481244,258.569465055301,258.54055912423,258.524561475723,258.518485803761,258.519982355081,258.527207759098,258.538720840743,258.553397885916,258.570364869802,258.588943647825,258.60860946622
67,487.313675853879,489.900032579202,469.330226477641,449.547356633715,431.946838960887,416.405556130242,402.753767954466,390.820637559064,380.439336732464,371.429047133034,363.590033378344,356.722138877887,350.647016515129,345.218493656135,340.321976898806,335.869030519313,331.791288485404,328.035345548011,324.558859515022,321.327728497812,318.314048252602,305.811067352043,296.396693595006,289.078094050159,283.269718861698,278.594281465074,274.794184559338,271.685923573609,269.134304669079,267.036815009772,265.313718366092,263.901541900348,262.748698616831,261.812499827311,261.057110270225,260.452146237304,259.971715241027,259.593734071233,259.29943613668,259.072982283467,258.9011138531,258.772840348019,258.679140768018,258.612680255269,258.567546141469,258.539008906178,258.523307846567,258.517470470926,258.519158420976,258.526537615406,258.538174389755,258.552951064695,258.569998443121,258.588642231394,258.608360742418
68,487.258341643643,489.869118358339,469.32727913028,449.541124940926,431.934285011857,416.384651879514,402.723428877033,390.78061768596,380.390151180366,371.371896654642,363.526540736705,356.653975913927,350.575642454495,345.145064422505,340.24736204555,335.793868262115,331.716042790349,327.960353150496,324.484365156482,321.253910473626,318.241036506487,305.743076069076,296.334215976563,289.021045318774,283.217872030804,278.547373653022,274.751957158386,271.648125543267,269.100689284451,267.007134205476,265.287717461509,263.878955978175,262.72925136179,261.795904804187,261.043074755536,260.44037694153,259.961925104947,259.585649087025,259.292801316624,259.067566091558,258.896710945893,258.769272252179,258.676255362207,258.610349516505,258.565664028061,258.537488435336,258.522078261567,258.51647458407,258.518350231913,258.525880240336,258.53763831364,258.552512691962,258.569638912844,258.588346458892,258.608116649935
69,487.203171697744,489.838184555748,469.32436879985,449.535016033961,431.921976111952,416.364139017839,402.693632435227,390.741282430337,380.341772413962,371.315648663556,363.464019230522,356.586829821542,350.505313607873,345.072696202314,340.173815050577,335.719774406585,331.641861549645,327.886418056532,324.410918660145,321.181129232916,318.1690492999,305.676039943561,296.272621570454,288.964812317666,283.166773191143,278.501151417531,274.710355954417,271.610897025604,269.067589170221,266.977916729795,265.262130233239,263.856736434314,262.710125858725,261.779589692143,261.029280416165,260.42881343753,259.952308909835,259.577709808634,259.286287529637,259.0622498278,258.892390006425,258.765771086217,258.673424117183,258.608062630817,258.563817481129,258.535996712745,258.520871912605,258.51549748947,258.517557258735,258.525235205058,258.537112264326,258.552082484652,258.56928604828,258.588056141865,258.607877034421
70,487.148164808763,489.807233436773,469.321493907091,449.529025662707,431.909904090813,416.344004911864,402.664361619043,390.702610875352,380.294176319995,371.260276659963,363.402440717075,356.520671402956,350.436000152585,345.001358834114,340.101305635557,335.646718755737,331.568714722735,327.813510458572,324.338490505793,321.109352768396,318.098057791115,305.60993207755,296.211885448846,288.90937015713,283.116401081156,278.455595163038,274.66936294509,271.57422153921,269.034989303307,266.949148963025,265.236944045327,263.834872410135,262.691312318968,261.763545932416,261.015719799001,260.417449298801,259.942861169093,259.569911588753,259.279890942736,259.057030178793,258.888148248872,258.762334488378,258.670645473193,258.60581841686,258.562005246268,258.53453269979,258.519688029972,258.514538564488,258.516778997446,258.524602101138,258.536595910286,258.551660173149,258.568939629682,258.587771100779,258.60764174884
71,487.093319787901,489.776267170034,469.318652949845,449.523149780134,431.898061159333,416.324237504183,402.635600178367,390.66458302297,380.247339830025,371.205755280422,363.341778251662,356.455472697124,350.367673524924,344.931023445938,340.029804904491,335.574672380923,331.496573529831,327.741601799335,324.267052410964,321.038558701617,318.028034347252,305.544726700199,296.151983731605,288.854696705823,283.066735324585,278.410686122477,274.628960891709,271.538083304421,269.002875303288,266.920817870828,265.212147895427,263.813353333488,262.672801564784,261.747765289537,261.002385781831,260.406278386216,259.933576640692,259.562250017872,259.273607812638,259.051904062892,258.883983131582,258.75896037953,258.667917587088,258.603615320771,258.560226392607,258.533095698861,258.518525824712,258.513597157984,258.516014908541,258.523980479404,258.536088935519,258.551245500451,258.56859944757,258.587491164494,258.607410653015
72,487.038635464339,489.745287831907,469.3158302138,449.517384529952,431.886439886878,416.304825279539,402.60733257914,390.627179749503,380.201240861346,371.152060234074,363.282006020677,356.391206910901,350.300306350182,344.861662364799,339.95928503591,335.50360751209,331.42541038212,327.670664702642,324.196577262491,320.968717438824,317.958952477447,305.480399105524,296.092893524614,288.800770800505,283.017756392262,278.366406311233,274.589131998004,271.502467205993,268.971233396366,266.892910971352,265.187730175942,263.792169160188,262.654584601156,261.732240072443,260.989271507812,260.395294830696,259.924450323883,259.554720853223,259.26743459678,259.046868539373,258.879892230673,258.755646774264,258.665238840915,258.601452029371,258.558479728398,258.531684708908,258.517384731016,258.512672843833,258.515264677407,258.52337011398,258.535591004385,258.550838187213,258.568265267929,258.587216135423,258.60718357854
73,486.984103105254,489.714297410799,469.313052306779,449.511726235119,431.875033180185,416.285757233468,402.579543962494,390.590382723397,380.155858262062,371.099168243238,363.22309927926,356.327848354889,350.233872377543,344.793249051094,339.889719394211,335.433497646836,331.35519876893,327.600672837787,324.127039052724,320.899803258539,317.890786770521,305.416925594364,296.03459286752,288.747572148547,282.969445555728,278.32273848418,274.549862978549,271.467358752832,268.940050381833,266.865416304602,265.163680120466,263.771310270147,262.636652904515,261.716962697502,260.976370599902,260.384493020839,259.915477427469,259.547320050824,259.261367910407,259.041920798332,258.875873230348,258.752391775695,258.662607688711,258.599327287573,258.556764237599,258.530298908969,258.5162639929,258.51176498962,258.514527772027,258.522770554396,258.535101912918,258.550438083071,258.567936983556,258.586945941395,258.606960482048
74,486.929736572394,489.683297811188,469.310304228914,449.506171387257,431.863834263744,416.267022843137,402.552220106849,390.554174412507,380.111167089151,371.047056988101,363.165034293244,356.26537238367,350.168346419321,344.725758037447,339.821082417999,335.364317196894,331.285913410175,327.531601163325,324.05841272539,320.831791473557,317.823512834436,305.354283420312,295.977060684253,288.69508127132,282.921784843992,278.27966609568,274.511137369492,271.432744046023,268.909313600788,266.838322403888,265.139987409009,263.750767444211,262.618998307972,261.701926002834,260.963676680548,260.37386758339,259.906652079767,259.540043742861,259.255404516778,259.037058153282,258.87192391681,258.749193570596,258.660022652594,258.597239895382,258.555078948485,258.528937513556,258.515162975996,258.510873083147,258.513803778689,258.522181466208,258.534621330366,258.55004490864,258.567614356514,258.586680377842,258.606741185709
75,486.875527325331,489.652290857423,469.307584741883,449.50071188406,431.852836661576,416.248603578559,402.525347392527,390.518538004852,380.067157168871,370.995705055093,363.107788284943,356.203755339955,350.103704294209,344.659164871594,339.753349562966,335.296041652238,331.217529832547,327.463425377775,323.99067451756,320.764658376007,317.757107253113,305.292450739183,295.920276736288,288.643279465308,282.874757003157,278.237173262238,274.47293874368,271.398609747015,268.879010906988,266.811618269188,265.11664214385,263.73053184252,262.60161298415,261.687123102593,260.951183819616,260.363413373682,259.897972469829,259.532888227532,259.249541318884,259.032278034263,258.86804217261,258.746050424796,258.657482319139,258.595188705016,258.55342293144,258.527599770977,258.514081072985,258.509996633774,258.513092300808,258.521602528556,258.534148996765,258.549658452955,258.567297215294,258.586419305062,258.606525575488
76,486.821474259608,489.621278316387,469.304892663867,449.49535396594,431.842034180273,416.230506498544,402.498912768811,390.483457378821,380.023805251963,370.945091888691,363.051339382538,356.142974502509,350.03992277439,344.593446063107,339.686497248002,335.228647463126,331.150024615348,327.396122233477,323.923801279706,320.698381090861,317.691547517163,305.231406561782,295.864221577028,288.592148761644,282.828345458703,278.195244727618,274.435256774475,271.364943047946,268.849130639599,266.785293342298,265.093634826972,263.710594984216,262.584489418649,261.672547419,260.938886288777,260.353125462097,259.889433114445,259.525849959857,259.243775351687,259.027577981366,258.864225971327,258.742960678841,258.654985335875,258.593172618172,258.551795296809,258.526284961725,258.51301770237,258.50913517154,258.51239295833,258.521033433753,258.533684662651,258.549278513401,258.566985395001,258.586162588571,258.606313541456
77,486.767576286106,489.590261822337,469.302226866288,449.490089886348,431.831420893213,416.212714130555,402.472903723182,390.448917066405,379.981092042602,370.895197746384,362.995666572762,356.083008037419,349.976979535985,344.528579033603,339.62050280715,335.162111995164,331.083375234159,327.32966937524,323.857770869854,320.632938003671,317.626811990691,305.171130709991,295.808876515584,288.541671888065,282.782534280242,278.15386583022,274.398076174471,271.331731643935,268.819661597787,266.759337483583,265.070956338962,263.690948728915,262.567620408255,261.658192629291,260.926778594317,260.342999122368,259.881029987667,259.518925543119,259.238103774899,259.022955638723,258.860473372591,258.739922743971,258.652530408022,258.591190583403,258.550195192858,258.524992396864,258.511972307259,258.508288246253,258.511705387073,258.520473886835,258.533228088757,258.548904895519,258.566678737269,258.585910099102,258.606104977863
78,486.713832330602,489.559243002561,469.299576698964,449.48491671958,431.820991125833,416.195217624906,402.447308252641,390.4149022187,379.939003113362,370.846003656547,362.940749656645,356.023834952496,349.914853112716,344.464542069856,339.555344440664,335.096413475148,331.017560022755,327.264045300932,323.792561990599,320.56830776517,317.562879862731,305.111603775104,295.754223571871,288.491832233281,282.737308148511,278.113022472555,274.361384007044,271.29896370708,268.79059301686,266.733740950251,265.048597919257,263.671585257101,262.550999033098,261.644052664535,260.914855464686,260.333029820744,259.872759228682,259.512111720861,259.232523866244,259.018408748845,258.856782517421,258.736935098272,258.65011629542,258.589241593651,258.548621803786,258.523721416489,258.510944354171,258.507455426558,258.511029238006,258.519923605039,258.532779045626,258.548537412756,258.566377090094,258.585661712518,258.605899783086
79,486.660241333369,489.528223395117,469.296960028355,449.479831665713,431.810739441913,416.178008495115,402.422114836807,390.381398573707,379.897513505193,370.797491379014,362.886569208043,355.965435054555,349.853522852478,344.401314280179,339.491001172138,335.031530951353,330.952558131673,327.199229318509,323.72815414659,320.504470198453,317.499731105745,305.052807079246,295.700245444795,288.44261381359,282.692652324468,278.072701092679,274.325167828733,271.266627862199,268.761914545998,266.708494375982,265.026551148105,263.652497056698,262.534618645694,261.630121696367,260.903111838786,260.323213205801,259.864617133064,259.505405369407,259.227033015111,259.013935147369,258.853151623852,258.733996283117,258.647741809586,258.587324683896,258.547074347879,258.522471388259,258.50993333186,258.50663629906,258.51036417658,258.51938231728,258.532337313231,258.548175886173,258.566080307638,258.585417309679,258.605697859508
80,486.606802248749,489.497193114465,469.294366539406,449.474832043688,431.800660630723,416.161078599065,402.397312412841,390.34839242617,379.856621247323,370.749643368109,362.833106534827,355.90778890942,349.792968876672,344.338875553464,339.427452807567,334.967444252613,330.888349487522,327.135201505691,323.664527604585,320.441405785735,317.437346436614,304.994722639032,295.64692547742,288.394001241578,282.648552620298,278.032888637425,274.289415664498,271.23471316404,268.733616227402,266.68358875188,265.004807928073,263.633676904919,262.518472856977,261.616394124608,260.891542855111,260.313545098957,259.856600144554,259.498803490883,259.221628716676,259.009532758096,258.849578982862,258.731104899799,258.645405811013,258.58543892895,258.545552075714,258.521241705949,258.508938750196,258.505830467393,258.509709882004,258.518849763589,258.53190268054,258.547820144122,258.56578824995,258.585176776187,258.605499113481
81,486.553514044795,489.46617600533,469.291795288109,449.469915284889,431.790749693429,416.144420119396,402.372890351936,390.315870599323,379.816304168822,370.702442737994,362.780343642394,355.850877804338,349.733172041999,344.277206520692,339.364679896826,334.904133949886,330.82491475486,327.071942672133,323.601663372821,320.379095725837,317.375707280109,304.937333131467,295.594247625306,288.34597969677,282.604995372255,277.993572537161,274.254115984523,271.203209075914,268.705688476639,266.659015408762,264.983360469398,263.615117854476,262.502555523209,261.602864565603,260.880143841491,260.304021485564,259.848704847423,259.492301579848,259.216308566375,259.005199588398,258.846062954529,258.728259606381,258.643107206571,258.583583441378,258.544054268491,258.520031788118,258.50796013908,258.505037551396,258.509066046584,258.518325694599,258.531474945091,258.547470021894,258.565500782782,258.584940002395,258.605303455156
82,486.500375702897,489.435162352085,469.289245370417,449.46507892712,431.781001839262,416.128025549372,402.348838437247,390.283820418375,379.776547563595,370.655873230154,362.728263199497,355.794683712737,349.674113904618,344.216288518807,339.302663697512,334.841581320253,330.762235300314,327.009434323888,323.539543094559,320.317521899424,317.314795734537,304.880621861897,295.542196426757,288.29853489805,282.561967415086,277.95474068225,274.219257682424,271.172105449647,268.678122064346,266.634765999856,264.962201273737,263.596813219845,262.486860733684,261.589527841366,260.868910305524,260.294638506565,259.840927959262,259.485900112873,259.211070254718,259.000933724857,258.842601964439,258.725459114751,258.640844947121,258.581757369524,258.542580236435,258.518840372452,258.506997047426,258.504257186273,258.508432375047,258.517809870993,258.531053912613,258.547125361455,258.565217777255,258.584706882924,258.605110798157
83,486.44738621747,489.404153455538,469.286715920123,449.460320608975,431.771412462006,416.111887675108,402.325146843235,390.252229685642,379.737337240894,370.609919182849,362.676848516894,355.739189261102,349.615776686452,344.156103556781,339.241386140936,334.779765671801,330.700293158955,326.947658630027,323.478149129035,320.256666836294,317.254594539471,304.824572733864,295.49075697485,288.251653077741,282.519456058072,277.916381400858,274.18483005476,271.14139250676,268.650908040836,266.610832485758,264.941323120133,263.578756564373,262.471382799222,261.576378969326,260.857837925603,260.285392450687,259.833266324248,259.479593529963,259.205911562434,258.996733329234,258.839194500322,258.722702187838,258.638618025221,258.57995989567,258.541129317307,258.517668330052,258.506049042188,258.503489021805,258.507808583938,258.517302063027,258.530639396555,258.546786011028,258.564939109609,258.584477316616,258.604921059608
84,486.394544595588,489.373150563408,469.284206106834,449.455638064576,431.76197714118,416.095999561749,402.301806116278,390.221086657202,379.698659563226,370.564565502397,362.626083470706,355.684377697807,349.558143243505,344.096634283653,339.180829800151,334.718674853007,330.639071002551,326.88659839121,323.417464438851,320.196513684689,317.195087045373,304.769170220801,295.439914891129,288.205320957222,282.477449062447,277.878483438087,274.150822781801,271.111060820733,268.624037964999,266.587207060719,264.92071896786,263.560941688204,262.456116241314,261.563413152743,260.846922542454,260.2762797471,259.825716906837,259.473381840774,259.200830355948,258.992596634643,258.835839108905,258.71998763702,258.636425473023,258.578190234304,258.539700875002,258.516514444102,258.505115707434,258.502732721645,258.507194401001,258.516802050033,258.530231217746,258.546451824832,258.564664660961,258.58425120628,258.604734159839
85,486.341849856702,489.342154872644,469.281715134107,449.451029118646,431.752691628491,416.08035453889,402.278807156434,390.190380020923,379.660501375379,370.519797636158,362.575947282224,355.630232863797,349.501197036031,344.037863958509,339.120977859821,334.658289446178,330.57855210981,326.82623701301,323.357472582734,320.137046182291,317.136257185012,304.714399333714,295.389656300849,288.159525724003,282.435934620161,277.841035936358,274.117225909401,271.081101300371,268.597503499177,266.563882387205,264.900382302792,263.543362616851,262.441055781966,261.550625771682,260.836160151248,260.267296958502,259.818276785814,259.467261306991,259.195824583074,258.988521941989,258.832534392925,258.717314319674,258.634266360243,258.576447630498,258.538294298221,258.515378220226,258.504196643487,258.501987962571,258.506589564617,258.516309619954,258.529829203999,258.546122662763,258.564394317051,258.584028458511,258.604550022291
86,486.289301032332,489.311167531624,469.279242237677,449.446491681864,431.743551839711,416.064946188057,402.256141200301,390.16009887581,379.622849993472,370.475601556911,362.526435415316,355.576739164989,349.444922100451,343.979776422135,339.061814087931,334.598593233269,330.518720338209,326.76655839514,323.298157619012,320.078248530661,317.078089446517,304.660245624086,295.33996780966,288.114255010086,282.394901333862,277.80402841687,274.084029831945,271.051505152255,268.571296672515,266.54085118488,264.880306544397,263.526013526814,262.42619633414,261.538012374518,260.825546894113,260.258440774684,259.810943148723,259.461229561562,259.190892269029,258.984507616609,258.829279008369,258.714681136905,258.63213979231,258.574731358367,258.536908999228,258.514259183106,258.503291466108,258.501254433859,258.505993823275,258.515824568923,258.529433189777,258.545798390125,258.564127968023,258.583808983493,258.604368573336
87,486.236897165779,489.280189642253,469.276786683824,449.442023746554,431.734553846586,416.04976833034,402.233799804933,390.130232712588,379.585693182847,370.43196369675,362.477528231538,355.523881551402,349.389303022878,343.922356070352,339.003322809,334.539570551617,330.459560097596,326.707547239086,323.239504370548,320.020105785373,317.020568752897,304.606695104202,295.290836481611,288.069494911816,282.354338198067,277.76745076223,274.051225276273,271.022263958168,268.545409791424,266.518106503513,264.860485456483,263.508889011981,262.411532925005,261.525568669976,260.815079053154,260.249708006383,259.803713286631,259.455284325157,259.186031512653,258.980552085123,258.826071661845,258.712087031352,258.6300449086,258.57304071964,258.535544412684,258.513156875581,258.502399805723,258.500531836648,258.505406935069,258.515346700862,258.529043015856,258.545478877357,258.563865508211,258.583592694822,258.604189742157
88,486.184637311868,489.249222261589,469.274347767827,449.437623382599,431.725693869205,416.034815014845,402.21177483263,390.100771395353,379.549019137322,370.388870992899,362.429211767398,355.471645470922,349.334324914164,343.865587828845,338.945488878909,334.481206268829,330.40105632512,326.649188471803,323.181497938164,319.962603169758,316.963678158758,304.553734280739,295.242249818402,288.025237795916,282.314234581351,277.731293199981,274.018803286529,270.993369514651,268.519835428178,266.495641633893,264.840913020135,263.491983619877,262.397060984492,261.513290453008,260.804753043827,260.241095579601,259.796584589166,259.449423401937,259.18124048286,258.976653832466,258.822911108124,258.709530985206,258.627980880755,258.571375042292,258.534199994545,258.512070857716,258.501521306722,258.499819883364,258.504828667228,258.514875827091,258.528658529018,258.545163999779,258.563606835919,258.583379509348,258.604013460583
89,486.132520536682,489.218251222842,469.271924812494,449.43328873361,431.716968268827,416.020080507878,402.190058436669,390.071705144347,379.512816459559,370.346310816687,362.381472533746,355.420016880484,349.279973386298,343.809457129404,338.888297661071,334.423485759035,330.343194451782,326.59146765224,323.124124005013,319.905726522571,316.907408890019,304.50135010574,295.194195739824,287.981470564435,282.274580209567,277.69554628709,273.986755209834,270.964813923672,268.494566408526,266.473450096887,264.821583423833,263.475292178749,262.382775842818,261.501173892827,260.794565351811,260.23260044936,259.789554539912,259.443644675617,259.176517415324,258.972811399091,258.819796147843,258.70701201828,258.625946911155,258.569733679294,258.532875221039,258.511000705998,258.500655626751,258.499118297173,258.50425879567,258.514411765968,258.528279581763,258.544853637354,258.563351853241,258.583169347019,258.603839662983
90,486.080545917295,489.187307387744,469.269517166828,449.42901801334,431.708373541085,416.00555928271,402.168643047821,390.043024519649,379.477074142567,370.30426642982,362.334297494613,355.368982199971,349.226234530179,343.753949887475,338.831735003992,334.36639488047,330.285960422102,326.53437081171,323.067368727211,319.849462150212,316.851744758501,304.44952996223,295.146662565234,287.938182366102,282.235365090747,277.660200895316,273.955072676986,270.936589552619,268.469595800315,266.451525633119,264.802491054197,263.458809693882,262.368673094954,261.489215028607,260.784512782086,260.22421995815,259.782620635238,259.437946105725,259.171860609297,258.969023378368,258.8167256253,258.704529186222,258.623942231423,258.568116007407,258.531569587679,258.509946012519,258.499802436101,258.498426811448,258.50369710459,258.51395434256,258.52790603203,258.54454767448,258.563100465873,258.58296213072,258.603668286133
91,486.02871254156,489.156376977514,469.267124204732,449.424809502284,431.699906309656,415.991246009961,402.147521361648,390.014720405832,379.441781552239,370.262735054694,362.287674047147,355.318528297952,349.173094894569,343.699052480963,338.775787219988,334.309919954301,330.229340606241,326.477884432432,323.011218713128,319.793796806288,316.796672676538,304.398261645407,295.099638996113,287.895362939327,282.196579745694,277.625248197343,273.923747614405,270.908689022441,268.444916902781,266.429862193189,264.783630487129,263.442531339825,262.35474848558,261.477410143894,260.774592017862,260.215951196278,259.775780708094,259.432325627293,259.167268424677,258.965288414078,258.813698426427,258.702081578827,258.621966101056,258.566521426046,258.530282608357,258.508906384261,258.498961417096,258.497745169316,258.503143386056,258.513503388313,258.527537742934,258.544245999755,258.562852582948,258.582757786137,258.603499269106
92,485.977014058468,489.125452870395,469.264745323798,449.420661544519,431.691563320255,415.977135548512,402.126686326495,389.986783997412,379.406928410825,370.221700812244,362.241590002709,355.268642472193,349.120541466219,343.644751730179,338.72044106511,334.254047744583,330.173321827604,326.421995433628,322.955661003851,319.738717672284,316.742179979109,304.347533344811,295.053114099503,287.853002079187,282.158214811449,277.590679653706,273.892772192504,270.881105196582,268.420523236365,266.408453928455,264.764996479525,263.426452452973,262.340997902654,261.465755647439,260.764799951262,260.207791525572,259.769032395543,259.426781561801,259.162739169266,258.961605198101,258.810713476842,258.69966831844,258.620017806123,258.564949356236,258.529013814486,258.507881442378,258.498132263529,258.497073123164,258.502597439647,258.513058740758,258.52717458253,258.543948505795,258.562608116866,258.582556241623,258.60333255314
93,485.925460405496,489.094551876684,469.262379943285,449.416572544676,431.683341434968,415.963222936948,402.10613113217,389.959206785173,379.372504781331,370.18115267465,362.196033569003,355.219312431124,349.068561651018,343.591034878835,338.665683720138,334.198765439307,330.117891331223,326.366691152823,322.900683054681,319.684212339284,316.688254405783,304.297333627488,295.007077231451,287.81109002687,282.120261292995,277.556486935571,273.862138842579,270.853831170485,268.396408533155,266.387295182283,264.746583961365,263.410568524533,262.327417371285,261.454248067192,260.7551335867,260.199738374125,259.762373516793,259.421311944981,259.158271567436,258.957972354871,258.807769740032,258.697288558465,258.61809665803,258.563399239595,258.52776275417,258.506870821546,258.497314680124,258.496410434232,258.50205907209,258.512620243231,258.526816423585,258.543655089042,258.562366983143,258.58235742811,258.60316808163
94,485.874045321862,489.063666895507,469.260027506161,449.412540965107,431.675237626896,415.949503385437,402.085849199225,389.93198054316,379.338501052748,370.141079971537,362.150993332938,355.170526276388,349.017143253312,343.537889576104,338.611502772562,334.14406063141,330.06303676592,326.311959328148,322.846272717613,319.630268790625,316.634884083609,304.247651355435,294.96151828757,287.769617326565,282.082710481464,277.522662235857,273.83184023834,270.826860261661,268.372566727775,266.366380481792,264.728388028262,263.394875193855,262.314003047722,261.442884048335,260.745590021867,260.191789256575,259.755801965147,259.415915008162,259.153862707232,258.954388926125,258.804866108745,258.694941481943,258.616201992361,258.561870537405,258.526528991462,258.505874169329,258.49650838204,258.495756872189,258.50152809696,258.512187744591,258.526463143348,258.5433656496,258.562129100289,258.582161278928,258.603005799885
95,485.822767936277,489.032798721204,469.257687473952,449.408565323242,431.667248975178,415.935972268102,402.065834168834,389.905097316433,379.304907926082,370.101472375766,362.106458244807,355.12227248618,348.966274471319,343.485303859563,338.557886199498,334.089921306063,330.008746167403,326.257788081554,322.792418224731,319.576875385502,316.582057510919,304.19847595419,294.916427251593,287.728574822207,282.045553942119,277.489197615367,273.80186928568,270.800186000293,268.3489919488,266.345704530023,264.710403934371,263.379368242114,262.300751214141,261.431660345284,260.736166450189,260.183941770698,259.749315704765,259.410589042392,259.149513735419,258.950853579152,258.802001863515,258.692626207334,258.614333057749,258.560362729696,258.525312105609,258.504891145624,258.495713094386,258.495112214767,258.501004334331,258.511761098987,258.526114623368,258.543080091053,258.56189438963,258.581967729742,258.60284565515
96,485.771627387152,489.001948116488,469.255359328284,449.404644189076,431.659372660157,415.922625115769,402.046079893212,389.878549409419,379.271716401095,370.062319887271,362.06241760294,355.074539899627,348.915943861292,343.433266139081,338.50482235157,334.036335817656,329.955007942215,326.204165902931,322.739108172465,319.524020843417,316.529763541942,304.149796942654,294.87179450617,287.687953638417,282.008783502933,277.456085631646,273.772219112975,270.773802120309,268.325678510577,266.32526219851,264.692627085701,263.364043586132,262.287658273478,261.420573817772,260.726860157402,260.176193593803,259.742912767611,259.405332395871,259.145221996853,258.947365179765,258.799175922604,258.690342188134,258.612489490126,258.55887522995,258.524111598582,258.503921422057,258.494928551792,258.494476247382,258.500487610511,258.511340165609,258.525770749272,258.542798320307,258.561662775229,258.581776718424,258.602687596471
97,485.720622822402,488.971115813747,469.253042569741,449.400776182749,431.651605958915,415.909457609145,402.026580426519,389.852329374914,379.238917763765,370.023612820748,362.018861039316,355.027317701873,348.866140336653,343.381765181485,338.452299937531,333.983292879445,329.90181085253,326.15108163501,322.686331506657,319.471694229385,316.477991372241,304.101604246975,294.827610728721,287.64774517223,281.972391243807,277.42331901126,273.742883061875,270.747702550957,268.302620905527,266.305048520259,264.675053033724,263.348897273246,262.274720743577,261.40962142702,260.717668517606,260.168542479335,259.736591250548,259.40014347153,259.140986162974,258.943922631435,258.796387387155,258.68808855757,258.610670535605,258.557407750251,258.522927353495,258.502964681503,258.494154497959,258.493848762797,258.499977757751,258.510924808467,258.52543141061,258.542520247459,258.561434183719,258.581588184975,258.602531574644
98,485.669753399271,488.940302516278,469.250736715484,449.39695997231,431.643946241004,415.896465572319,402.0073300163,389.826430003662,379.206503574364,369.98534179226,361.975778505845,354.98059540975,348.816853149688,343.33079008001,338.40030800969,333.930781547674,329.84914400171,326.098524459036,322.634077508394,319.419884939952,316.426730524868,304.053888098694,294.783866879531,287.607941082479,281.936369486287,277.390890703401,273.713854678593,270.721881408758,268.279813796801,266.285058683065,264.657677469313,263.333925475227,262.261935252906,261.398800231507,260.70858898953,260.160986253642,259.730349312568,259.395020724699,259.13680494897,258.940524873768,258.793635387851,258.685864606965,258.608875619055,258.555959737971,258.521758715824,258.502020617573,258.493390685277,258.493229560802,258.499474613991,258.510514896173,258.52509650066,258.542245785636,258.561208544227,258.581402071413,258.602377542115
99,485.619018284154,488.909508899445,469.248441301239,449.393194271609,431.636390964433,415.883644966631,401.988323095306,389.800844314443,379.174465656215,369.947497706937,361.933160261389,354.934362858587,348.768071877847,343.280330308804,338.348835950123,333.878791207788,329.796996820612,326.046483881196,322.582335780541,319.368582689875,316.37597083724,304.006639022489,294.740554190197,287.568533279248,281.900710783808,277.358793870894,273.685127705609,270.696332989935,268.257252011314,266.265288023178,264.640496217257,263.319124483416,262.249298535976,261.388107382868,260.699619112981,260.153522812904,259.724185172203,259.389962660918,259.132677111955,258.93717088102,258.790919083753,258.683669650675,258.607104205569,258.554530655334,258.520605411012,258.501088934146,258.492636874444,258.492618447895,258.498978022598,258.510110301745,258.524765916282,258.541974850884,258.56098578824,258.581218321694,258.602225452912
