p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
82,1991.37360174525,2115.81189181379,2405.35856946047,2676.34579165115,2916.40587358407,3124.4001640715,3300.18476740626,3444.2460449675,3557.95276033474,3644.14277147266,3707.08044397342,3751.59113279793,3782.12038286741,3802.26617026699,3814.73930976477,3821.51542122447,3824.01931117688,3823.28097557829,3820.05145224275,3814.88485418269,3808.1952917137,3760.67664993805,3701.46848310462,3637.64510046592,3571.87347246503,3505.26759254926,3438.31946669688,3371.25698657554,3304.19899089049,3237.22912503485,3170.43230377619,3103.91277469675,3037.80105221573,2972.25401940046,2907.44955353463,2843.57807157812,2780.83157306926,2719.39395427905,2659.4310276412,2601.0835133857,2544.46297715644,2489.6501275883,2436.69566351569,2385.62279574511,2336.43082403059,2289.09918289919,2243.59159112085,2199.85948309997,2157.84591910647,2117.48799717563,2078.7192719214,2041.47158325716,2005.67646723661,1971.26621493977,1938.17464349301
83,1991.66764737751,2116.00281193341,2405.40362330359,2676.46559826198,2916.66176613304,3124.84589361366,3300.85935164205,3445.17040670396,3559.12655031705,3645.54348371598,3708.67002871723,3753.3270888956,3783.96416017834,3804.18652256189,3816.71228942759,3823.5230668788,3826.04831640603,3825.32130653697,3822.09554636584,3816.92692936893,3810.23087386603,3762.63946712403,3703.32582523807,3639.3841717738,3573.48894139694,3506.75753744992,3439.68386931995,3372.4971549789,3305.31735981393,3238.2292231585,3171.31875159666,3104.69128329029,3038.47836100851,2972.8377632696,2907.94805485791,2844.00007313741,2781.18594015799,2719.68938043993,2659.67577732693,2601.28522086131,2544.62851856117,2489.78555881366,2436.80621648407,2385.71291790767,2336.50424582529,2289.15899980781,2243.64035034669,2199.8992662618,2157.87842007738,2117.5145894462,2078.74106682042,2041.48947895359,2005.69118936557,1971.27834990956,1938.18466556988
84,1991.96080193487,2116.19368236345,2405.44800623639,2676.58337521526,2916.91347346687,3125.28466537768,3301.52389920626,3446.08164465661,3560.28440523663,3646.92594216765,3710.23960179463,3755.04176676284,3785.78577845242,3806.08411658482,3818.66211518997,3825.50733924181,3828.05378120665,3827.338039441,3824.11604634534,3818.94546156277,3812.24300095364,3764.57960431761,3705.16154069901,3641.10278445029,3575.08517402823,3508.22949661938,3441.03155190664,3373.72187587925,3306.42155535289,3239.21640953553,3172.1935366872,3105.45934929906,3039.1464076705,2973.41337247619,2908.43948294519,2844.41598514028,2781.53511445003,2719.98041804125,2659.91684768511,2601.483865455,2544.79152538636,2489.91890271896,2436.91505683479,2385.8016386475,2336.57652284482,2289.21788245675,2243.68834729332,2199.93842725773,2157.91041283219,2117.54076609282,2078.76252132211,2041.50709539754,2005.70568198588,1971.29029589037,1938.19453171427
85,1992.25307239537,2116.38449685454,2405.49173911109,2676.69918028159,2917.16111096955,3125.71666523175,3302.17867028267,3446.9800899741,3561.42671777054,3648.2905880242,3711.78962994682,3756.73566835432,3787.58575693693,3807.95948323045,3820.58932552933,3827.46875313031,3830.03625113188,3829.33172076029,3826.11349813061,3820.94099534161,3814.23221543981,3766.49758652725,3706.97613163446,3642.80141535571,3576.66262082232,3509.6838935172,3442.36291054111,3374.93151774625,3307.5119163974,3240.19099952312,3173.05694375741,3106.21723064979,3039.80542330876,2973.98105211964,2908.92401800241,2844.8259643175,2781.87923089393,2720.2671819898,2660.15433597153,2601.679528701,2544.95206550928,2490.05021548236,2437.02223084565,2385.88899595073,2336.64768619022,2289.27585626904,2243.7356027255,2199.97698304527,2157.9419112252,2117.56653844412,2078.78364470132,2041.52444019394,2005.71995134391,1971.30205802217,1938.20424616405
86,1992.54446561412,2116.57524937303,2405.53484193961,2676.81306894737,2917.40478956627,3126.14207199517,3302.82391543796,3447.86606178358,3562.55386655159,3649.63784604796,3713.32058947019,3758.40927811281,3789.36459682831,3809.81313498191,3822.49444027891,3829.40783286537,3831.99625288083,3831.30287536238,3828.0884267742,3822.91405386984,3816.19904106064,3768.39392105038,3708.77008281538,3644.48052481232,3578.22171657757,3511.12113683044,3443.67832744028,3376.12643549124,3308.58877164903,3241.15329368246,3173.90924856838,3106.96517706105,3040.45563067538,2974.54099983352,2909.40183362946,2845.23016161321,2782.21841942136,2720.54978305654,2660.38833578058,2601.87228904716,2545.11020422569,2490.17955113687,2437.12778302159,2385.97502634463,2336.71776576586,2289.33294568779,2243.78213660669,2200.01494992715,2157.97292857548,2117.59191739127,2078.80444587493,2041.54152065422,2005.73400344498,1971.31364124672,1938.21381299373
87,1992.83498832772,2116.76593409453,2405.57733393666,2676.92509453022,2917.64461594459,3126.56105781285,3303.45987608193,3448.73986775865,3563.66621682494,3650.96812888113,3714.83291652988,3760.06306214778,3791.12278210029,3811.64556675407,3824.3779614808,3831.32508484342,3833.93429516028,3833.25201876115,3830.04134591604,3824.86515079437,3818.14398135985,3770.2690972283,3710.54386243162,3646.14053421665,3579.76288114628,3512.5416211532,3444.97817159302,3377.30697361736,3309.65243831241,3242.10358324003,3174.7507164323,3107.70342562081,3041.09724696653,2975.09340613958,2909.87309713477,2845.62872246239,2782.55280518863,2720.82832791464,2660.61893722313,2602.0622220059,2545.26600437648,2490.30696167602,2437.23175618214,2386.05976496955,2336.78679033828,2289.3891742249,2243.82796813897,2200.05234358398,2158.00347769365,2117.6169134096,2078.82493341936,2041.55834381077,2005.7478440653,1971.32505031728,1938.22323612253
88,1993.12464715846,2116.95654539859,2405.6192335601,2677.0353082872,2917.88069276245,3126.9737884795,3304.08678490102,3449.60180465424,3564.76412106681,3652.28183189717,3716.32704007467,3761.69747586914,3792.8607802849,3813.45725668901,3826.24037419076,3833.22099834641,3835.85086949747,3835.17963912856,3831.97274491108,3826.79477349755,3820.06750932079,3772.12358830179,3712.29792284166,3647.78191911728,3581.28652011295,3513.94572762747,3446.26279936333,3378.47346273806,3310.70322265368,3243.04214932575,3175.5816034284,3108.43220973567,3041.73047338379,2975.63845807549,2910.33796983176,2846.02178705162,2782.88250880435,2721.10291933555,2660.84622709425,2602.24940029586,2545.41952646664,2490.43249715287,2437.33419154367,2386.14324564672,2336.85478759202,2289.44456450647,2243.87311580037,2200.08917910479,2158.03357090694,2117.64153657908,2078.84511558742,2041.57491643069,2005.76147876338,1971.33628980813,1938.232519322
89,1993.41344861816,2117.14714028759,2405.66055854901,2677.14375951645,2918.11311884289,3127.38042373849,3304.70486626632,3450.45215881083,3565.84791956799,3653.57933808815,3717.80337451105,3763.31295376702,3794.57904320983,3815.24866690704,3828.08214723788,3835.09604630664,3837.7464505957,3837.08621271007,3833.88309928843,3828.70339633107,3821.97013625201,3773.95785161275,3714.03270128055,3649.40507167289,3582.79302543437,3515.33382454799,3447.53255505942,3379.62622297047,3311.74142048773,3243.96926343069,3176.40215681897,3109.15175267009,3042.35551401355,2976.17632470939,2910.79661068052,2846.40949610024,2783.20764654324,2721.37365637361,2661.07028903074,2602.43389397536,2545.57082877728,2490.55620577348,2437.43512879655,2386.22550094201,2336.92178418202,2289.49913831601,2243.91759738005,2200.12547101557,2158.06322008256,2117.6657966036,2078.86500032395,2041.59124502873,2005.77491289036,1971.34736412283,1938.24166622323
90,1993.70139911193,2117.33759049593,2405.70132595916,2677.2504956527,2918.34198935803,3127.78111756657,3305.31433661861,3451.29120663016,3566.91794098453,3654.86098734394,3719.26232035204,3764.90991785806,3796.27800769472,3817.02024421591,3829.90373394213,3836.95068602935,3839.62149879922,3838.97219986957,3835.77286888851,3830.59147799897,3823.8522982883,3775.77232940879,3715.74862052844,3651.01039191937,3584.28277484457,3516.70626793352,3448.78777132426,3380.7655636808,3312.76731764661,3244.88518783933,3177.2126154431,3109.86227006108,3042.9725616996,2976.70718280476,2911.24916137072,2846.7919660803,2783.52833625287,2721.6406345401,2661.29120365985,2602.61577056812,2545.71996747107,2490.67813398483,2437.53460617814,2386.30656222595,2336.98780578292,2289.5529166347,2243.96143001137,2200.16123330672,2158.09243664978,2117.68970282894,2078.88459528078,2041.60733587925,2005.78815160013,1971.35827750283,1938.25068032348
91,1993.98850494171,2117.5279515911,2405.74155219642,2677.35556235751,2918.56739600204,3128.17601844298,3305.91540483118,3452.11921502422,3567.97450285792,3656.12719720392,3720.70426483038,3766.48877624348,3797.95809620928,3818.77242078134,3831.70557279276,3838.78535987561,3841.47645801149,3840.83804575241,3837.64249854797,3832.45946224088,3825.71443745772,3777.56744950246,3717.44608954273,3652.59827119132,3585.75613739645,3518.06340206651,3450.028770266,3381.89178395677,3313.78119042184,3245.79017603834,3178.01321008945,3110.56397025046,3043.58180276081,2977.23119727787,2911.69577277228,2847.16933334488,2783.84467312261,2721.90395370213,2661.509048739,2602.79509518159,2545.86699669152,2490.7983265574,2437.6326605412,2386.38645973028,2337.05287713552,2289.60591967952,2244.00463020301,2200.19647945808,2158.12123162094,2117.7132642599,2078.90390783053,2041.62319502787,2005.80119985869,1971.36903403493,1938.25956499266
92,1994.27473745481,2117.71818469254,2405.78125304836,2677.45900360366,2918.78942715383,3128.56526960196,3306.50827255276,3452.93644183937,3569.01791210654,3657.37828380834,3722.12958247833,3768.04992371411,3799.61971749582,3820.505614761,3833.48808808979,3840.60049590837,3843.31175830778,3842.68418113394,3839.49241874769,3834.30777847803,3827.55698152558,3779.34362589483,3719.12550405573,3654.16908294183,3587.21346626766,3519.40556000366,3451.25586294298,3383.00517305711,3314.78330598298,3246.68447310308,3178.8041638494,3111.25705460118,3044.18341726352,2977.74852753336,2912.13658465773,2847.54171755237,2784.15676931904,2722.16368509301,2661.72390862344,2602.9719306186,2546.01196865682,2490.91682666339,2437.7293274186,2386.4652226012,2337.11702209047,2289.65816693906,2244.0472138683,2200.23122246317,2158.14961561079,2117.73648957618,2078.92294507969,2041.63882830198,2005.81406245294,1971.37963765477,1938.26832347344
93,1994.56017206999,2117.90835215567,2405.82044371829,2677.56086175489,2919.00816803122,3128.94900927178,3307.09313453099,3453.74313625691,3570.04846549027,3658.61458169066,3723.53863567113,3769.59374232292,3801.26326715813,3822.2202309047,3835.25169055122,3842.3965085038,3845.12781602277,3844.51102303339,3841.32304622595,3836.13684242497,3829.38034460369,3781.10125936561,3720.78724601559,3655.72319088533,3588.65510463127,3520.73306260233,3452.46935052869,3384.10601083662,3315.7739227732,3247.56831606338,3179.58569245173,3111.94171779807,3044.7775792833,2978.25932770142,2912.57173171909,2847.90923598934,2784.4647255865,2722.41992506917,2661.93583433029,2603.14634764593,2546.15493374805,2491.03367595016,2437.82464108425,2386.5428789496,2337.18026364969,2289.70967720736,2244.08919635292,2200.26547485176,2158.1775988552,2117.7593871476,2078.94171388114,2041.65424132001,2005.8267439971,1971.39009216995,1938.27695891141
94,1994.84478033996,2118.09841636751,2405.85913883786,2677.66117764144,2919.22370083559,3129.32737090018,3307.6701789185,3454.5395391727,3571.0664500504,3659.83641457401,3724.9317751641,3771.12060192708,3802.88912646367,3823.91666112257,3836.99677788803,3844.17379887602,3846.92503433146,3846.31897529535,3843.13478455928,3837.94705666876,3831.18492772741,3782.84073672783,3722.43168902108,3657.26094707441,3590.08138474425,3522.04622623063,3453.66952455001,3385.19456814878,3316.75329088403,3248.44193424978,3180.35800457952,3112.61814813391,3045.36445715446,2978.7637467559,2913.00134458352,2848.27200201362,2784.76863925972,2722.6727563749,2662.14490773267,2603.31838139775,2546.2959506859,2491.14891460988,2437.91863461058,2386.61945589847,2337.24262400507,2289.7604686158,2244.13059246093,2200.29924871104,2158.20519122843,2117.78196504809,2078.9602208452,2041.66943950563,2005.83924894862,1971.40040124057,1938.28547432144
95,1995.12856818555,2118.28837294469,2405.89735251361,2677.75999063049,2919.43610488897,3129.7004833672,3308.23958756214,3455.32588355521,3572.07214352564,3661.04409574945,3726.30934056283,3772.63086070154,3804.49767032359,3825.59528502348,3838.72373534906,3845.9327558574,3848.70380379973,3848.10842914074,3844.92802471278,3839.73881121795,3832.97111940246,3784.56243691584,3724.05919075781,3658.78269256706,3591.49262840625,3523.34534876183,3454.85666729444,3386.27110722684,3317.72165240995,3249.30554962167,3181.12130217097,3113.28652778104,3045.94421371004,2979.2619288348,2913.42554958382,2848.63012519921,2785.06860441079,2722.92225897737,2662.35119783585,2603.48810243022,2546.43504311193,2491.26259067478,2438.01135149375,2386.69497962767,2337.30412457552,2289.81055866319,2244.17141647949,2200.33255570595,2158.23240225953,2117.80423107033,2078.97847235284,2041.68442808902,2005.8515816028,1971.41056840376,1938.29387262043
96,1995.41154143957,2118.47821765797,2405.93509833996,2677.85733869352,2919.64545676347,3130.06847118733,3308.80153627688,3456.10239478542,3573.06581474632,3662.23792865312,3727.67166079873,3774.12486562576,3806.08925587992,3827.2564704255,3840.43293623745,3847.67375604624,3850.46450290643,3849.87976368934,3846.70314556205,3841.51248402298,3834.7392961234,3786.26672256069,3725.67009945692,3660.28875775757,3592.88914739442,3524.63072434744,3456.03105219621,3387.33588204507,3318.67924178475,3250.15937707801,3181.87578070429,3113.94703304397,3046.51700652251,2979.75401339669,2913.8444689031,2848.98371149911,2785.36471198856,2723.16851018333,2662.5547689129,2603.65556510428,2546.57227049896,2491.37472019342,2438.10279566493,2386.76948472436,2337.36479671219,2289.85996424422,2244.21168220195,2200.36540709829,2158.25924114846,2117.82619273651,2078.99647456268,2041.69921212113,2005.86374610889,1971.4205970745,1938.30215662447
97,1995.69370584921,2118.66794642698,2405.97238942331,2677.95325846937,2919.85183040342,3130.43145469941,3309.3561951049,3456.86929097859,3574.04772400903,3663.41820716929,3729.01905457032,3775.60295292829,3807.66423149264,3828.90057384014,3842.12474240079,3849.39716456828,3852.20749853847,3851.63334645533,3848.46051438821,3843.26844147004,3836.48982286554,3787.9539468763,3727.26475266573,3661.77946287632,3594.27124387587,3525.90263666956,3457.19294420238,3388.38913866117,3319.62628610013,3251.00362475213,3182.62162946787,3114.59983462449,3047.08298810974,2980.24013539625,2914.25822075177,2849.33286339966,2785.65704995129,2723.41158475014,2662.75568392316,2603.82082200001,2546.70767642808,2491.48535245725,2438.19301336996,2386.84297382808,2337.42462837714,2289.90870167634,2244.25140295012,2200.39781376427,2158.28571677985,2117.84785731166,2079.01423342315,2041.71379648009,2005.87574647428,1971.43049055102,1938.31032905359
98,1995.97506707865,2118.85755531552,2406.00923841205,2678.04778532408,2920.05529724127,3130.78955024763,3309.90372856128,3457.62678328908,3575.01812343018,3664.58521605633,3730.35183076284,3777.06544858209,3809.22293489409,3830.52793860537,3843.79950469614,3851.103335472,3853.93314646096,3853.36953381786,3850.20048734792,3845.00703884972,3838.2230535519,3789.6244523726,3728.84347768164,3663.25511841152,3595.63921079911,3527.16136072736,3458.34260012018,3389.43111554136,3320.56300540817,3251.83849429139,3183.35903181484,3115.24509783439,3047.64230614715,2980.72042547364,2914.666919535,2849.67768006715,2785.94570339249,2723.65155499194,2662.95400376739,2603.98392398523,2546.84130307582,2491.59452221173,2438.28203307235,2386.91548002021,2337.48367088324,2289.95678672521,2244.29059159475,2200.42978621182,2158.31183773748,2117.86923181483,2079.03175468131,2041.72818587883,2005.88758657068,1971.44025202004,1938.31839253571
99,1996.2556307113,2119.04704052639,2406.0456575036,2678.14095340732,2920.25592630684,3131.14287035226,3310.44429586665,3458.37507619973,3575.97725728206,3665.73923131888,3731.67028884633,3778.51266865779,3810.76569361106,3832.13890522127,3845.45756343182,3852.79261217366,3855.64179176365,3855.08867146781,3851.92340991965,3846.72862080225,3839.93933149664,3791.27857128518,3730.40659196153,3664.71602550109,3596.99333226575,3528.40716318806,3459.48026894679,3390.46204386883,3321.48961300824,3252.66418112202,3184.08816541722,3115.88298282198,3048.19510366846,2981.19501013436,2915.070676012,2850.01825748673,2786.23075466059,2723.88849088084,2663.14978737108,2604.1449202817,2546.97319126444,2491.70226310352,2438.36988018337,2386.98703523835,2337.54193221454,2290.00423462868,2244.32926057536,2200.46133459668,2158.33761231739,2117.89032302962,2079.0490438915,2041.74238487238,2005.89927014015,1971.44988456151,1938.32634961094
100,1996.53540225215,2119.23639839697,2406.08165847597,2678.23279570597,2920.45378433116,3131.49152387187,3310.97805116819,3459.11436779639,3576.92536231252,3666.88052056119,3732.97471925349,3779.94491973975,3812.29282533355,3833.73379589279,3847.09924878427,3854.4653278799,3857.33376928509,3856.79109483243,3853.62961732786,3848.43352174043,3841.63898983914,3792.91662598344,3731.95440351388,3666.16247630529,3598.33388410158,3529.64030272009,3460.60619218269,3391.48214783673,3322.40631571956,3253.48087470124,3184.80920248287,3116.51364478491,3048.74151925613,2981.66401191958,2915.46959744695,2850.35468859451,2786.51228347279,2724.12246014305,2663.34309176414,2604.30385852926,2547.10338051128,2491.80861717691,2438.45658659421,2387.05765539066,2337.59943040857,2290.05106011965,2244.36742191893,2200.49246873749,2158.36304854018,2117.9111375145,2079.06610642376,2041.75639786463,2005.91080080069,1971.45939115334,1938.33420273514
