p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
90,1.28938980705935,1.30258858289575,1.28897184194035,1.27471962291711,1.26270236189244,1.25258122651869,1.24408173678677,1.23699272319566,1.23114567735892,1.22638400142843,1.22254042608292,1.21944106120048,1.21692512922031,1.21485952704028,1.21314161476337,1.21169497746576,1.21046331764923,1.20940501629063,1.20848894942514,1.20769149735859,1.20699444826484,1.20460393275681,1.20342357255476,1.20301238237679,1.20314878221338,1.20370487369351,1.20459956833207,1.20577738606619,1.2071974452616,1.20882707590367,1.21063791044907,1.21260349703943,1.21469801099427,1.21689582414613,1.21917172601864,1.22150152214154,1.22386278199697,1.22623550110747,1.22860250957637,1.23094963391142,1.23326559789031,1.23554176465308,1.23777178516283,1.23995122398895,1.24207719767149,1.24414805539448,1.24616310814554,1.24812240696807,1.25002656561658,1.25187662102102,1.25367392472514,1.25542005905805,1.25711676827292,1.25876592887938,1.26036947885484
91,1.28932151879796,1.30254176145278,1.28896925138338,1.27471639827703,1.26269585481455,1.25256991064376,1.24406453521457,1.2369689948258,1.23111524257035,1.22634721394029,1.22249812315814,1.2193943287697,1.21687504214671,1.21480700263598,1.21308737732493,1.21163957873988,1.21040717287041,1.20934843823277,1.20843217553419,1.20763470975162,1.20693778831394,1.20454919439053,1.203371822336,1.20296407443512,1.20310414678067,1.20366403776214,1.20456259910349,1.20574429975104,1.20716820572761,1.20880158853701,1.21061601692922,1.21258497449928,1.21468257851108,1.21688315568887,1.21916146963372,1.22149332092449,1.22385629346413,1.22623041034201,1.2285985451588,1.23094656092712,1.2332632239659,1.23553993452399,1.23777037561679,1.23995013847763,1.24207636122804,1.24414741017575,1.2461626097034,1.24812202122952,1.25002626649162,1.25187638853661,1.25367374358435,1.25541991753499,1.25711665740531,1.25876584170031,1.26036941004949
92,1.28925347976828,1.30249501487209,1.2889666624728,1.2747132184699,1.26268944482695,1.2525587593133,1.24404757409034,1.23694558450572,1.23108519893449,1.22631088047744,1.22245632369956,1.21934813621979,1.21682552140851,1.21475506173531,1.21303373543256,1.21158478338055,1.21035163623795,1.2092924706491,1.20837601274625,1.2075785325185,1.20688173694621,1.20449504579209,1.20332063467344,1.20291629838529,1.20306000889432,1.20362366494011,1.20452605674077,1.20571160296877,1.20713931767412,1.20877641426264,1.21059439833128,1.21256668974554,1.21466734805123,1.21687065630943,1.21915135239489,1.22148523250006,1.22384989513412,1.22622539261789,1.22859463658746,1.23094353136061,1.23326088361619,1.23553813026274,1.2377689859556,1.23994906823453,1.24207553650485,1.24414677395723,1.24616211817863,1.24812164081391,1.25002597146863,1.25187615921837,1.25367356489168,1.25541977790839,1.25711654800901,1.25876575566577,1.26036934213642
93,1.28918568796675,1.30244834380175,1.28896407478592,1.27471008227119,1.26268312943624,1.25254776842891,1.2440308475946,1.23692248473882,1.23105553745035,1.22627499080577,1.22241501654517,1.21930247172187,1.2167765532145,1.21470369172815,1.21298067626389,1.21153057843016,1.21029669456187,1.20923710046599,1.20832044798311,1.20752295260122,1.20682628114318,1.20444147433498,1.20326999748347,1.20286904171194,1.20301635837688,1.20358374511305,1.2044899317901,1.20567928707256,1.20711077322295,1.20875154598791,1.21057304835755,1.21254863714759,1.21465231516542,1.21685832186411,1.21914137075873,1.22147725413411,1.22384358480286,1.22622044445007,1.2285907824826,1.23094054413581,1.23325857600751,1.23553635122654,1.23776761568523,1.23994801288062,1.24207472321133,1.24414614651614,1.24616163340037,1.24812126559007,1.25002568044674,1.25187593298864,1.25367338858725,1.25541964013198,1.25711644004822,1.25876567074799,1.26036927509408
94,1.28911814141568,1.30240174884755,1.28896148797944,1.27470698850823,1.26267690623826,1.2525369340363,1.24401435010769,1.23689968828119,1.23102624941579,1.22623953502706,1.22237419089518,1.21925732382881,1.21672812653032,1.21465288040804,1.21292818740619,1.2114769513445,1.21024233531035,1.20918231502647,1.20826546858331,1.20746795735788,1.20677140830145,1.2043884677949,1.20321989906812,1.20282229399993,1.2029731846892,1.203544268871,1.20445421519767,1.20564734369704,1.20708256475383,1.20872697685373,1.2105519609185,1.21253081138352,1.21463747506572,1.21684614879411,1.21913152195797,1.22146938287676,1.22383736034287,1.22621556414629,1.22858698151292,1.2309375982145,1.23325630033556,1.23553459679526,1.23776626432902,1.23994697205035,1.24207392106716,1.24414552763758,1.24616115520378,1.24812089543142,1.25002539332864,1.25187570977249,1.25367321461329,1.25541950416113,1.25711633348843,1.2587655869208,1.26036920890223
95,1.28905083816277,1.30235523057512,1.28895890162012,1.27470393605401,1.26267077291409,1.25252625231831,1.24399807620085,1.2368771881306,1.23099732641478,1.22620450356453,1.22233383629551,1.21921268146118,1.21668022983051,1.21460261595516,1.21287625683911,1.21142388997532,1.21018854626022,1.20912810207262,1.20821106228457,1.20741353454525,1.20671710621518,1.20433601502022,1.20317032852782,1.20277604449364,1.20293047770242,1.20350522592289,1.20441889816544,1.2056157647462,1.20705468489332,1.20870270022454,1.21053113012401,1.21251320730558,1.21462282333055,1.2168341331152,1.21912180260562,1.22146161688296,1.22383121969985,1.22621075007282,1.2285832323933,1.23093469259458,1.23325405582408,1.23553286637042,1.237764931427,1.23994594539054,1.24207312980178,1.24414491711414,1.24616068342972,1.24812053021577,1.25002511002039,1.25187548949758,1.25367304291398,1.25541936995305,1.25711622829669,1.25876550415705,1.26036914353954
96,1.28898377628064,1.30230878951186,1.28895631534202,1.27470092382101,1.26266472722613,1.25251571958883,1.24398202062791,1.23685497751604,1.23096876030459,1.22616988714975,1.22229394262658,1.21916853388638,1.21663285195259,1.21455288692013,1.21282487291827,1.21137138255387,1.21013531556983,1.20907444972901,1.20815721720712,1.20735967230205,1.20666336305949,1.20428410299933,1.20312127388227,1.2027302827545,1.20288822760614,1.20346660753567,1.20438397217422,1.20558454238208,1.20702712650436,1.20867870967885,1.21051055027503,1.21249581993333,1.21460835567968,1.21682227123617,1.21911220969259,1.22145395327394,1.22382516059756,1.2262060006518,1.22857953388276,1.23093182630847,1.23325184172361,1.23553115937421,1.23776361653506,1.23994493256059,1.24207234915396,1.24414431474553,1.24616021792457,1.24812016982515,1.25002483043127,1.25187527209418,1.25367287343565,1.25541923746538,1.25711612443988,1.25876542243248,1.26036907898729
97,1.28891695386637,1.3022624261488,1.28895372878875,1.27469795075986,1.26265876701447,1.25250533228695,1.24396617831733,1.2368330498878,1.23094054320442,1.22613567680759,1.22225450008715,1.21912487070533,1.216585982082,1.21450368305656,1.21277402435979,1.21131941768236,1.21008263176332,1.20902134648685,1.208103921838,1.20730635913326,1.20661016737472,1.20423272150586,1.20307272511743,1.20268499866133,1.20284642489514,1.20342840459479,1.20434942897208,1.20555366901387,1.20699988267635,1.20865499900023,1.21049021585561,1.21247864444687,1.2145940679726,1.21681055965979,1.21910274030927,1.22144638967394,1.223819181785,1.22620131403185,1.2285758847825,1.23092899842157,1.23324965731028,1.23552947524857,1.23776231922429,1.23994393323144,1.24207157887143,1.24414372033833,1.24615975853993,1.24811981414563,1.25002455447371,1.25187505749452,1.2536727061258,1.25541910665831,1.25711602188742,1.25876534172295,1.26036901522672
98,1.28885036904106,1.30221614094237,1.28895114161553,1.2746950158578,1.26265289019343,1.25249508697156,1.24395054509876,1.23681139890809,1.23091266748481,1.22610186384558,1.22221549918113,1.21908168184417,1.21653960973775,1.21445499170537,1.21272370022552,1.2112679842885,1.21003048371572,1.20896878118908,1.20805116501597,1.20725358389508,1.20655750805146,1.20418185975765,1.20302467191262,1.20264018243052,1.20280506035695,1.20339060896512,1.20431526056337,1.2055231372878,1.20697294671573,1.20863156216877,1.21047012152528,1.21246167618057,1.21457995620174,1.21679899499695,1.2190933916413,1.22143892244516,1.22381328101184,1.22619668948933,1.22857228360881,1.23092620803083,1.23324750188467,1.23552781345433,1.23776103908029,1.23994294708512,1.2420708187104,1.24414313370563,1.24615930513242,1.248119463067,1.25002428206289,1.25187484563355,1.25367254093438,1.25541897749298,1.25711592060922,1.25876526200513,1.26036895223971
99,1.28878401994936,1.30216993431605,1.2889485534896,1.27469211813713,1.2626470947483,1.25248498031612,1.24393511466155,1.23679001844212,1.23088512575687,1.22606843984261,1.22217693070513,1.21903895753748,1.21649372476887,1.21440680354338,1.21267388990904,1.21121707166085,1.20997886063873,1.20891674301612,1.20799893591736,1.20720133578076,1.20650537431636,1.20413150729912,1.20297710426149,1.20259582457914,1.20276412505987,1.20335321202998,1.20428145919822,1.20549294007729,1.206946312137,1.20860839335294,1.21045026211191,1.21244491061648,1.21456601648444,1.21678757396787,1.21908416096562,1.22143155203708,1.22380745649108,1.22619212515079,1.22856872999117,1.2309234539726,1.23324537442134,1.23552617347035,1.23775977570255,1.23994197381436,1.24207006843527,1.24414255466677,1.24615885756341,1.24811911648285,1.25002401311701,1.2518746364482,1.25367237781275,1.25541884993179,1.2571158205762,1.25876518325647,1.26036889000872
100,1.28871790475913,1.30212380666197,1.28894596408999,1.2746892566537,1.26264137873226,1.2524750091038,1.24391988325656,1.23676890254972,1.23085791086233,1.22603539663631,1.22213878573662,1.21899668831585,1.21644831731358,1.21435910844896,1.21262458312241,1.21116666939957,1.20992775206727,1.20886522147239,1.20794722404255,1.2071496043071,1.20645375571871,1.20408165398824,1.20293001245943,1.20255191590947,1.20272361034176,1.20331620569004,1.2042480173626,1.20546307047381,1.20691997265434,1.20858548690196,1.210430632605,1.21242834337854,1.21455224506115,1.21677629339758,1.21907504564665,1.22142427496509,1.22380170649309,1.22618761964523,1.22856522239446,1.23092073607661,1.23324327507848,1.23552455452629,1.2377585284159,1.23994101282227,1.24206932781824,1.24414198304708,1.24615841569887,1.24811877429025,1.25002374755692,1.25187442987752,1.25367221671387,1.25541872393839,1.25711572176023,1.25876510545514,1.26036882851679
