p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
88,1910.15161108332,2022.78399164077,2302.90646376848,2574.35548130019,2818.00705996857,3032.2771244832,3216.35726313743,3369.98497920778,3493.59417785454,3588.95512491648,3659.5218308541,3709.84604523332,3744.53057095023,3767.50399439197,3781.80717678849,3789.681351113,3792.74697110267,3792.17310417791,3788.80868580695,3783.27694588687,3776.04125422692,3724.03984690886,3658.58609996544,3587.35786802135,3513.20509903528,3437.30169577283,3360.16666868233,3282.05947851854,3203.15668164865,3123.63850617268,3043.73229066129,2963.73017799445,2883.98691346743,2804.90294661048,2726.89672260827,2650.37442645264,2575.70072061044,2503.1784260901,2433.03738036592,2365.43307986106,2300.45240677937,2238.12375956145,2178.428317481,2121.31227267987,2066.69652391534,2014.4853092001,1964.57288504281,1916.84857420245,1871.20044476659,1827.51789828382,1785.69341971894,1745.62370137226,1707.21037775116,1670.36006665599,1634.98498692534
89,1910.5176710052,2023.04153460757,2302.93622356427,2574.42913224536,2818.17734486929,3032.59448409351,3216.86414252838,3370.71047370434,3494.54987788094,3590.13090189404,3660.88851251208,3711.3649779665,3746.16359692036,3769.21882157789,3783.57855068584,3791.49021102142,3794.57909045345,3794.0178458015,3790.65802662151,3785.12476668237,3777.88282793218,3725.80760478368,3660.24511334226,3588.89384435818,3514.61150635852,3438.57571428468,3361.30780397356,3283.06914296064,3204.03816267782,3124.3970430289,3044.37511199953,2964.2663821809,2884.42714843947,2805.25889061809,2727.18044124919,2650.59771716555,2575.87455388857,2503.31256114804,2433.14017178338,2365.51145348305,2300.5119556513,2238.16890819214,2178.46250985507,2121.33815912109,2066.71612663354,2014.50016242682,1964.58414867281,1916.85712345518,1871.20693959428,1827.522836406,1785.69717679669,1745.62656127414,1707.21255471611,1670.36172428759,1634.98624868583
90,1910.88228725239,2023.2986998326,2302.96569225079,2574.50161434532,2818.34497603516,3032.90709948733,3217.36378559178,3371.4261452498,3495.49314378286,3591.29204036654,3662.23882746444,3712.86628151552,3747.77810921142,3770.91453194419,3785.3304083489,3793.2793027913,3796.39129778146,3795.84261138265,3792.48738882201,3786.95265238061,3779.70454622168,3727.55623702639,3661.88601118555,3590.41283886539,3516.00213178152,3439.83519185064,3362.43566634488,3284.06681900907,3204.90894324418,3125.14615707302,3045.00976033693,2964.79560743988,2884.86152576383,2805.61000162373,2727.46023809372,2650.81787434942,2576.04591768091,2503.44477265894,2433.24147902831,2365.58869028015,2300.57063837552,2238.21339927736,2178.4962041442,2121.36366867733,2066.73544424715,2014.51479990441,1964.59524891613,1916.86554885311,1871.21334043015,1827.5277031181,1785.70087956134,1745.62937982531,1707.21470018272,1670.36335789813,1634.98749211803
91,1911.24566052541,2023.55548309914,2302.99487989586,2574.57295915321,2818.51002285785,3033.21509103645,3217.85637049856,3372.13216750629,3496.42426557448,3592.43887425623,3663.57314266478,3714.35034633592,3749.37451449709,3772.59154310898,3787.06317454895,3795.04905560301,3798.18402466253,3797.64783378192,3794.29720464501,3788.76103410719,3781.50683843017,3729.28615778926,3663.50918704996,3591.91522220291,3517.37732037624,3441.08044988827,3363.55055152841,3285.05277582362,3205.76926640969,3125.88606472709,3045.63642056361,2965.31802193781,2885.29018520483,2805.95639638922,2727.73620899167,2651.03497537837,2576.21487349659,2503.5751046162,2433.34133952663,2365.66481902877,2300.62847693158,2238.25724952664,2178.52941301265,2121.38881093046,2066.75448400059,2014.52922711053,1964.60618991671,1916.8738535341,1871.21964965298,1827.53250022552,1785.70452938501,1745.63215806969,1707.21681494583,1670.36496809372,1634.98871768464
92,1911.60770741918,2023.81188043807,2303.02379616911,2574.64319704584,2818.67255219385,3033.51857481088,3218.3420691928,3372.82876898629,3497.34352349635,3593.5717263832,3664.89181298564,3715.81755011487,3750.95320464607,3774.25025913399,3788.77726029574,3796.79988475113,3799.95768854898,3799.43393151746,3796.08789236779,3790.55032906668,3783.29012002973,3730.99776778089,3665.11502174885,3593.40135170905,3518.73741053025,3442.31179930365,3364.6527454223,3286.02727406269,3206.61936716042,3126.61697518647,3046.25527982583,2965.83377529153,2885.71326648228,2806.29818763298,2728.00844644558,2651.2490949035,2576.38148066547,2503.70361203351,2433.43978936484,2365.73986747221,2300.68549250813,2238.30047504734,2178.56214866817,2121.41359511671,2066.77325287714,2014.54344932518,1964.61697566918,1916.88204052313,1871.22586955596,1827.53722946889,1785.7081275905,1745.63489701376,1707.2188997717,1670.36655545875,1634.98992583164
93,1911.96843891486,2024.06788811647,2303.05245038427,2574.71235727921,2818.83262848298,3033.81766277861,3218.82104767252,3373.516170453,3498.25118844516,3594.69090894885,3666.19518174074,3717.26825832132,3752.51456392201,3775.89107110594,3790.47306342696,3798.53219223864,3801.71269409855,3801.20130971801,3797.85985690495,3792.3209411376,3785.05479322215,3732.69145490236,3666.70388389982,3594.87157762049,3520.08272453589,3443.52954094454,3365.74252500673,3286.99056586604,3207.45947275745,3127.33909073206,3046.86651557984,2966.34302701305,2886.13088829194,2806.63548870826,2728.2770463761,2651.46030497668,2576.5457964377,2503.8303355679,2433.53686335186,2365.81386236831,2300.74170553957,2238.3430913728,2178.59442288291,2121.43803014288,2066.79175761107,2014.55747164042,1964.62761002599,1916.89011273749,1871.23200235079,1827.54189252698,1785.71167545353,1745.63759762823,1707.22095539948,1670.36812055682,1634.99111698919
94,1912.32786584079,2024.32350262648,2303.08085152446,2574.78046804173,2818.99031386012,3034.11246299223,3219.29346625565,3374.1945852617,3499.14752238022,3595.79672399382,3667.48358118189,3718.70282472691,3754.05895894311,3777.51435768693,3792.15096916623,3800.24636733952,3803.44943257022,3802.95036070328,3799.61349037338,3794.07326143579,3786.80124750008,3734.36759478904,3668.27613044128,3596.32623397648,3521.41357669317,3444.73396462409,3366.82015795015,3287.94289522051,3208.28980306916,3128.05260702626,3047.47029945623,2966.84592520139,2886.54318450761,2806.96839355364,2728.54208006898,2651.66868489306,2576.70787607795,2503.95531854227,2433.63259507745,2365.88682953469,2300.79713574059,2238.38511348838,2178.62624701367,2121.4621246014,2066.81000469897,2014.57129896855,1964.6380967038,1916.89807299176,1871.23805017132,1827.54649101945,1785.7151742051,1745.64026084965,1707.22298254227,1670.3696639056,1634.99229153709
95,1912.68599887599,2024.57872067474,2303.10900821605,2574.84755650389,2819.14566826097,3034.40307976495,3219.75947983103,3374.86421968248,3500.03277870804,3596.88946383133,3668.75733297,3720.12159189436,3755.5867467317,3779.12048563605,3793.81135065203,3801.94278713202,3805.1682831936,3804.68146452003,3801.34917262776,3795.80766884837,3788.52986017869,3736.02654955806,3669.83210594984,3597.76564631266,3522.73027113875,3445.92535535685,3367.88590355057,3288.88449830646,3209.11057088622,3128.75771339424,3048.06679750209,2967.34261314596,2886.95027656981,2807.29701200455,2728.80363964278,2651.87427979349,2576.86777295432,2504.07860278439,2433.72701696711,2365.9587938913,2300.85180213899,2238.42655585674,2178.65763202076,2121.48588678464,2066.8280004107,2014.58493605056,1964.64843928961,1916.90592400249,1871.24401507709,1827.55102650967,1785.71862503336,1745.64288757187,1707.22498187346,1670.37118608725,1634.99344995311
96,1913.0428485531,2024.83353917231,2303.13692878348,2574.91364886497,2819.29874952145,3034.68961383686,3220.21923809612,3375.5252732059,3500.90720264727,3597.96941145697,3670.01674861242,3721.52489165737,3757.09827316983,3780.70981030375,3795.45456943894,3803.62181700407,3806.86961345188,3806.39498945028,3803.06727176817,3797.52453053997,3790.24099689983,3737.66867578572,3671.3721481954,3599.19013009849,3524.03310251619,3447.10398465959,3368.94001294096,3289.81560382595,3209.92198221996,3129.45459309067,3048.65617041219,2967.83322951375,2887.35228209757,2807.62144121452,2729.06180554473,2652.07716759557,2577.02554758153,2504.2002286937,2433.82016033427,2366.02977950057,2300.90572310635,2238.46743244103,2178.68858848574,2121.50932469847,2066.84575079945,2014.59838746373,1964.65864124678,1916.91366839253,1871.2498990567,1827.5555005039,1785.72202908026,1745.6454786905,1707.22695409073,1670.37268757658,1634.99459258098
97,1913.39842526176,2025.08795522548,2303.16462124961,2574.9787703975,2819.44961347212,3034.97216253245,3220.67288578161,3376.17793883209,3501.77103157354,3599.03684094082,3671.26212988863,3722.9130455612,3758.59387345825,3782.28267400745,3797.0809759733,3805.28381111471,3808.55377956345,3808.09129249342,3804.76814462176,3799.224202433,3791.93501211031,3739.29431300354,3672.8965802201,3600.59999111083,3525.32235636702,3448.27011805934,3369.98272942756,3290.73643331404,3210.72423658549,3130.14342355317,3049.23857374982,2968.31790853091,2887.74931486883,2807.94177597282,2729.31665557392,2652.27741090984,2577.18122934405,2504.32024520023,2433.91205542934,2366.09980960564,2300.95891638732,2238.50775672733,2178.71912662834,2121.53244607493,2066.86326171157,2014.61165762896,1964.66870592031,1916.92130869441,1871.25570402949,1827.55991446768,1785.72538746585,1745.64803503595,1707.22889981745,1670.37416886323,1634.99571979433
98,1913.75273925149,2025.34196612648,2303.19209335033,2575.04294548908,2819.59831402697,3035.25081990954,3221.12056267901,3376.82240334533,3502.62449534666,3600.09201779421,3672.49376924966,3724.28636527188,3760.07387255184,3783.83941536501,3798.69091004454,3806.92911292691,3810.22112693886,3809.77071982388,3806.45213719986,3800.9070296635,3793.61224951583,3740.90379267424,3674.40571692365,3601.99552572859,3526.59830950209,3449.42401030817,3371.01428881112,3291.64720143393,3211.51752727023,3130.82437664318,3049.81415815711,2968.79678017119,2888.14148501143,2808.2581081975,2729.56826499187,2652.47502383644,2577.33487854995,2504.43866736748,2434.00274126587,2366.16890666618,2301.01139912719,2238.54754174557,2178.74925632249,2121.5552583845,2066.88053879545,2014.62475081758,1964.67863654187,1916.92884735784,1871.26143185482,1827.56426980563,1785.72870125415,1745.65055742308,1707.23081967415,1670.37563042029,1634.99683195426
99,1914.10580063459,2025.59556934502,2303.2193525473,2575.1061976817,2819.74490326797,3035.52567690034,3221.56240460984,3377.45884757379,3503.46781662134,3601.13519931959,3673.71195019723,3725.64515298337,3761.53858554953,3785.38035550124,3800.28470121391,3808.55805551428,3811.87199061503,3811.4336072257,3808.11958513215,3802.57334701418,3795.27304251226,3742.4974363093,3675.89986372949,3603.37702138079,3527.86123035435,3450.56591115942,3372.03491969191,3292.54811625737,3212.30204158888,3131.49761887451,3050.38306955613,2969.26997027584,2888.52889928985,2808.57052685196,2729.8167066278,2652.67015760177,2577.48654161531,2504.55554522301,2434.09222360384,2366.23710116191,2301.06319848961,2238.58680008941,2178.77898711127,2121.57776884712,2066.89758751042,2014.6376711579,1964.68843623612,1916.93628674778,1871.26708432474,1827.56856787979,1785.73197148044,1745.65304663963,1707.23271426057,1670.37707270512,1634.99792940983
100,1914.45761938903,2025.84876252019,2303.2464060406,2575.16854970949,2819.88943152444,3035.7968214448,3221.99854242519,3378.08744663633,3504.30121114206,3602.16663494534,3674.91694764408,3726.98970179732,3762.98831815331,3786.90580861091,3801.86266922162,3810.17096206282,3813.50669566768,3813.08028050559,3809.77081407926,3804.22347932572,3796.91771459527,3744.07555586452,3677.37931696227,3604.74475691377,3529.11137931343,3451.6960618914,3373.04484375929,3293.43937953065,3213.07796112548,3132.16331163087,3050.94544933942,2969.737600781,2888.91166109623,2808.87911806741,2730.0620509789,2652.8628227872,2577.63626347363,2504.6709138526,2434.18054332544,2366.30439379742,2301.11430594179,2238.62555217565,2178.80833731479,2121.59999418218,2066.91441313465,2014.65042264177,1964.69810802305,1916.94362915192,1871.27266317399,1827.57281000702,1785.73519914569,1745.65550344731,1707.23458415679,1670.37849616006,1634.99901249851
