p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
71,424.940696851326,455.04500677615,433.122134467118,390.657938232667,359.519624067205,337.100305259356,333.544115017992,330.271867978625,327.267625360091,324.51282465202,321.987274641757,319.67033692283,317.5419685003,315.583445777038,313.777770438656,312.10979261442,310.566174669229,309.135249047405,307.806834620027,306.572044547468,305.423107099013,304.353194244921,303.356283689656,302.427035168447,301.560686861872,300.752969772158,300.000030283901,299.298371493907,298.644806320277,298.036410116728,297.470481962541,296.944518085981,296.456188965597,296.003313380425,295.583842264609,295.195843820048,293.667145759784,292.686350445349,292.098267569573,291.782677838903,291.649825224469,291.635559475184,291.695731454729,291.80084798682,291.931610260526,292.075576221821,292.224828413956,292.37439960934,292.521231042402,292.663511483696,292.800231047399,292.930895688901,293.05534547747,293.17363321844,293.285930504078,293.39249194047,293.493610077437,293.589594451611,293.680756799708,293.767399952678,293.849820350135,293.928290134977,294.003070455055
72,424.749538376449,454.877099524257,433.119454884635,390.656299738701,359.512467947838,337.081048376709,333.521942419186,330.246840239496,327.239919765317,324.482713371916,321.955091774948,319.636444403035,317.506728040113,315.547199735574,313.740831103527,312.072437795043,310.528647463125,309.097759922085,307.769564561972,306.535148544682,305.386717504002,304.317423794768,303.321228158129,302.392775616626,301.527291523794,300.720495629359,299.968524346978,299.267871857268,298.615343086814,298.008006132495,297.443153421993,296.918275079589,296.431035969907,295.979249674944,295.560862326002,295.173937695054,293.65032933328,292.673914245656,292.0893390629,291.776399173064,291.645462312648,291.632540800055,291.693639066041,291.799388291762,291.930581774242,292.074842272922,292.224296665037,292.374007635457,292.520936428767,292.663285305413,292.800053457028,292.930752986003,293.055228166167,293.173534654315,293.285846023275,293.392418257425,293.493544854394,293.58953600951,293.680703918199,293.767351743909,293.849776118288,293.92824936824,294.003032735076
73,424.560706681022,454.711143528743,433.116752929912,390.65468921826,359.505447585942,337.062126560397,333.500145738949,330.222225462305,327.212659153024,324.453073553458,321.923401382658,319.603060353826,317.472007641717,315.51148157281,313.704424264544,312.035617384499,310.491654286391,309.06080249498,307.732822199666,306.498774795593,305.350843473536,304.28216113441,303.286671692619,302.359005574755,301.494375408261,300.688489778576,299.937475206987,299.237817028635,298.586312243082,297.980021750199,297.416231382677,296.89242521477,296.406262549052,295.955551821103,295.538234408944,295.152369703258,293.633782368436,292.661684014179,292.080562231085,291.77022890929,291.641174129025,291.629574527309,291.691582672035,291.797953310047,291.9295703123,292.074120121965,292.223773157258,292.373621473528,292.520645960155,292.663062121989,292.799877339776,292.930611921943,293.055112101711,293.173437059029,293.285762311885,293.39234519963,293.493480150615,293.589478007387,293.680651416169,293.767303867097,293.849732180717,293.92820886469,294.002995252321
74,424.37414309816,454.547090714554,433.11402858747,390.653105732649,359.498558615965,337.043529735187,333.478713853668,330.19801161369,327.185830735138,324.423891806771,321.892189612462,319.570170581253,317.437792872413,315.476276703568,313.668535257154,311.999316700017,310.455178267947,309.02436219524,307.69659180107,306.462908994828,305.315470880065,304.247392339168,303.25260059334,302.325711587387,301.461925321353,300.656939302778,299.9068702374,299.208194684143,298.55770177864,297.952445282412,297.389704488557,296.86695747416,296.381858030584,295.932209496544,295.515948545308,295.131130234011,293.617497051961,292.649653657002,292.071932505839,291.764163737362,291.636960588284,291.626659034898,291.689561157817,291.796542278147,291.928575351443,292.073409409036,292.223257641633,292.373240950051,292.52035951462,292.662841846848,292.799704082643,292.930472451764,293.054997250172,293.173338930579,293.285679350528,293.392272751826,293.493415953822,293.589420435163,293.680597818341,293.767256314985,293.849688531086,293.928168618748,294.002958001805
75,424.189791198801,454.384894812607,433.11128184411,390.651548386608,359.491796868158,337.025248255493,333.457636109008,330.174187162996,327.159422253445,324.395155293053,321.861443179045,319.537761470115,317.404069886175,315.44157113447,313.633150010514,311.96352165252,310.419209774813,308.988422639003,307.660862044592,306.427537414542,305.280586166545,304.213104046919,303.219001714299,302.292880743377,301.429928603403,300.625831808505,299.876697324113,299.178993000715,298.529500171847,297.925265518103,297.363561847288,296.841861291097,296.357812179498,295.909212802893,295.493995177343,295.110210073116,293.601465897364,292.637817338384,292.063445514949,291.758196821257,291.632818326984,291.623792772029,291.687573457569,291.795154466139,291.927596391393,292.072709789961,292.222749880007,292.372865899031,292.520076975463,292.662624397076,292.799532900383,292.930334531818,293.054883579443,293.17324318754,293.285597120569,293.392200899341,293.493352252199,293.589363283084,293.680546059891,293.767209080555,293.849645163284,293.928128625021,294.002920978714
76,424.007596678041,454.224511268972,433.108512688788,390.65001632574,359.48515835736,337.007269473768,333.436902294284,330.150741055059,327.133421950988,324.366851694993,321.831149333845,319.505819953041,317.370825392367,315.407351432034,313.598255015917,311.928218715098,310.383733108249,308.95297518032,307.625618339914,306.392646873821,305.246176316144,304.179283428213,303.185862433878,302.260500647002,301.398373100562,300.595155398022,299.846944838163,299.150200629412,298.501696363786,297.898471697219,297.337793005435,296.817126525514,296.334115174806,295.886552243012,295.472365135561,295.089600381593,293.585681696574,292.626169466625,292.055097071442,291.752332407455,291.628745206499,291.620974255151,291.685618551775,291.793789175787,291.926632953547,292.072020935425,292.222249644467,292.372496161568,292.519798230923,292.662409693353,292.799363735764,292.930198120498,293.054771058702,293.173148340287,293.285515604062,293.392129628043,293.493289034353,293.589306541764,293.680494656143,293.767162157033,293.849602071401,293.928088878299,294.002884178397
77,423.827507248605,454.065897159939,433.105708080668,390.648504777188,359.478639272544,336.989591305239,333.416502618559,330.127662684694,327.107818545405,324.338969189101,321.801295836703,319.474333481652,317.338046626555,315.373604693415,313.563837297402,311.893394893566,310.348735302616,308.918004544061,307.590847892292,306.358224710002,305.212228824002,304.145918158407,303.153170627375,302.228559390919,301.367247138302,300.564898643308,299.817601610232,299.121806670475,298.474279733896,297.872053486909,297.312387925322,296.792743441371,296.310757587632,295.864218699746,295.451049618161,295.06929267568,293.570137639912,292.614704650969,292.046883163426,291.746563984893,291.624739179319,291.618202064203,291.683695464619,291.792445738775,291.92568457975,292.071342530135,292.221756716749,292.372131585442,292.519523173901,292.662197659493,292.799196534041,292.930063177866,293.054659658352,293.173054366454,293.28543478376,293.392058924326,293.493226289302,293.589250202148,293.680443599462,293.76711553788,293.849559249739,293.928049373535,294.002847596357
78,423.649472540995,453.909011112199,433.102893567739,390.64702082387,359.472235967136,336.972201894852,333.396427688292,330.104941872978,327.08260120398,324.311496419893,321.771870929369,319.44328999955,317.305721323225,315.340318518839,313.529884383804,311.859037698905,310.314203895881,308.883498333654,307.556538403609,306.324258751955,305.178731670731,304.112996391534,303.12091464131,302.197045530936,301.336539496578,300.535050561719,299.788656906825,299.093800650033,298.447240077204,297.846000959305,297.28733696339,296.768702685621,296.287730360738,295.842203416051,295.430040171767,295.049278808246,293.554827062275,292.603417819177,292.03879989345,291.740888771851,291.620798284019,291.615474839098,291.681803261594,291.79112351506,291.924750831189,292.070674196084,292.221270836474,292.371772024763,292.519251701732,292.661988222482,292.799031242679,292.929929665571,293.054549349941,293.172961244531,293.285354643065,293.391988775085,293.493164006471,293.58919425549,293.680392882486,293.76706921677,293.849516692773,293.928010105865,294.002811228247
79,423.473444009733,453.753813227961,433.100056608704,390.645559814873,359.465944949925,336.955093094516,333.376665101979,330.082568844951,327.057759520303,324.284422475703,321.742863310666,319.412677917088,317.273837690161,315.307480985943,313.496384283558,311.825135121461,310.280126903955,308.849444627682,307.52267804703,306.290737294941,305.145673297655,304.080506735907,303.089083269338,302.165948062287,301.306239386605,300.505600593185,299.760100407965,299.066172498272,298.420567583014,297.820304570744,297.262630849902,296.744995268482,296.265024789368,295.8204979764,295.40932867342,295.029550951355,293.539743620798,292.59230399188,292.030843693586,291.735304101233,291.616920640613,291.612791174827,291.679940955585,291.789821818099,291.923831234091,292.070015835864,292.220791956891,292.371417339635,292.518983715915,292.661781312254,292.798867811226,292.929797546763,293.054440106125,293.172868953828,293.285275165983,293.391919167694,293.493102175644,293.589138693363,293.680342498111,293.767023187604,293.849474395179,293.927971070583,294.002775069862
80,423.299374845376,453.600265014533,433.097197199931,390.644121037164,359.459762876591,336.938257082258,333.35721292543,330.060534208825,327.033283492434,324.257736866047,321.714262113264,319.382486087665,317.242384384541,315.275080625608,313.463325460065,311.791675606876,310.246492796563,308.815831955979,307.489255443259,306.257649077183,305.113042583606,304.048438231199,303.057665729746,302.135256397522,301.276336429067,300.476538578879,299.731920239785,299.038912528964,298.394252814921,297.794955142247,297.238260670011,296.721612544963,296.242632503298,295.799094289379,295.388907313696,295.010101579757,293.524881222112,292.581358430769,292.023010945783,291.72980736976,291.613104389795,291.610150069523,291.678107913849,291.788540242457,291.922925519696,292.069367035611,292.220319731922,292.371067395805,292.518719121906,292.661576861539,292.798706191214,292.929666786033,293.0543319006,293.172777474418,293.285196337122,293.391850089973,293.493040786983,293.589083507624,293.680292439468,293.766977444478,293.849432351801,293.927932263128,294.002739117134
81,423.127219891762,453.448329318151,433.09431533947,390.642703808251,359.453686541852,336.921686345388,333.338059495936,330.038828936458,327.009163502421,324.231429500401,321.686056881919,319.352703785565,317.211350490461,315.243106399348,313.430696809143,311.758648032974,310.213290474694,308.782649277131,307.456259638285,306.224983257765,305.080828823148,304.016780326972,303.026651644255,302.104960345695,301.246820633744,300.447854741203,299.704110726594,299.01201142034,298.368286692092,297.769943841294,297.214217845917,296.698546197559,296.220545450016,295.777984571358,295.368768580852,294.990923456351,293.510234004803,292.570576583234,292.01529825212,291.724396229337,291.609347938804,291.607550159868,291.676303160024,291.787278097764,291.922033205937,292.068727544732,292.219854028229,292.370719856901,292.51845782892,292.661374805701,292.798546336061,292.92953734932,293.054224708056,293.172686787135,293.285118141635,293.39178153019,293.492979830982,293.589028690405,293.680242699927,293.76693198169,293.849390557654,293.927893679092,294.002703366122
82,422.956935568154,453.297970261636,433.091411026963,390.641307474537,359.44771287205,336.905373664707,333.319196813681,330.017441007971,326.985390297111,324.205490668293,321.658237552993,319.323320685137,317.180725497853,315.211547678087,313.398487637702,311.726041689194,310.180509249379,308.749885957429,307.423680082457,306.192729395994,305.049021706143,303.985522862543,302.996031018221,302.07505009283,301.217682380305,300.419539664983,299.676660736457,298.985460197065,298.3426604717,297.745262164664,297.19049412021,296.675788220014,296.19875587897,295.757161331182,295.348905246211,294.97200961653,293.495796331167,292.559954073045,292.007702344883,291.719068251762,291.605649536329,291.604990302189,291.674525911289,291.786034849975,291.921153928011,292.068097095977,292.219394668572,292.37037899372,292.518199749715,292.661175082605,292.798388200971,292.929409203848,293.054118504117,293.172596873492,293.285040565221,293.391713477007,293.492919298469,293.588974234117,293.680193273063,293.766886793715,293.84934900791,293.927855314212,294.002667813009
83,422.788479795995,453.149153185712,433.088484263559,390.639931409743,359.441838918228,336.889312099676,333.300617184306,329.996368702166,326.961954970111,324.1799110206,321.630794435288,319.294326841228,317.150499282713,315.180394222237,313.366687643784,311.693846256109,310.148138821858,308.717531751072,307.391506610894,306.160877431949,305.017611298555,303.95465604803,302.965794221984,302.045516183627,301.188912400364,300.39158270713,299.6495614069,298.959250213349,298.31736573242,297.720901922325,297.167081540156,296.653330902063,296.17725632671,295.736617355832,295.329310349882,294.953353355775,293.481562776472,292.54948669145,292.000216386282,291.713821173808,291.602007591048,291.602469396036,291.672775413404,291.784809983597,291.92028733474,292.067475459451,292.218941482656,292.370042500308,292.517944800447,292.660977632509,292.798231742838,292.929282318072,293.054013265314,293.172507715681,293.284963594082,293.391645919498,293.492859175659,293.588920131411,293.680144152674,293.766841875207,293.849307697893,293.927817164342,294.0026324541
84,422.621811929879,453.001844593665,433.085535051873,390.638575013454,359.436061849714,336.8734949746,333.282313203773,329.975600680349,326.93884894488,324.154681552007,321.60371819201,319.265712670824,317.120662088477,315.149636162939,313.335286897748,311.662051786757,310.116169264459,308.685576781546,307.359729424983,306.129417668215,304.986588024416,303.924170446579,302.935931973322,302.016349504223,301.160501760497,300.36397826332,299.62280419653,298.933373137075,298.292394358917,297.696855222355,297.143972443004,296.631166815094,296.156039602988,295.716345696872,295.309977187939,294.934948216621,293.467528118538,292.539170388961,291.992844708531,291.708652819246,291.598420572626,291.599986382597,291.67105094006,291.78360300167,291.919433080819,292.066862399059,292.218494306796,292.369710262275,292.517692900463,292.660782397924,292.79807692018,292.929156640354,293.053908952001,293.172419287604,293.284887210412,293.391578843653,293.492799465941,293.588866372707,293.680095332746,293.766797220999,293.849266623074,293.927779225482,294.002597285812
85,422.456892692419,452.856012099161,433.082563395887,390.637237709781,359.430378948001,336.857915865593,333.2642777442,329.955129197018,326.916063958791,324.129793584486,321.576999823811,319.237468935751,317.091204508532,315.119263984435,313.304275824602,311.630648688979,310.084591003683,308.65401152414,307.328339075049,306.098340752716,304.955942648819,303.894056957596,302.906435320991,301.987541265963,301.132441846408,300.33671633892,299.596380869778,298.907820934854,298.267738527247,297.673114456659,297.121159442099,296.609288798708,296.135098777678,295.696339657768,295.290899300057,294.916787976803,293.453687327857,292.529001267528,291.985580757685,291.70356109469,291.594887008969,291.597540243079,291.669351792017,291.782413425884,291.918590841466,292.06625768781,292.218052983587,292.369382169613,292.517443972147,292.660589295808,292.797923678521,292.929032193964,293.053805587898,293.172331596608,293.284811412444,293.391512247681,293.492740152897,293.588812956604,293.680046805445,293.766752826075,293.84922577907,293.927741493748,294.002562304667
86,422.293684112896,452.711624376944,433.079569300914,390.635918946056,359.424787601102,336.84256858796,333.246503940536,329.934946789361,326.893588741392,324.10523875177,321.550630652819,319.209586726447,317.062117469743,315.089268507494,313.273645187344,311.599627708756,310.05339480303,308.622826789534,307.297326443989,306.067637662516,304.925666261983,303.864306801015,302.8772956292,301.959082990171,301.104724347887,300.309788802283,299.570283482477,298.882585857968,298.243390691164,297.649672287633,297.09863388486,296.587689947971,296.114427168446,295.676592781963,295.272070457944,294.898866638069,293.44003555838,292.518975573096,291.97842173808,291.698543985654,291.59140548364,291.595129997072,291.667677296182,291.781240793968,291.917760299855,292.065661107353,292.217617294497,292.369058078208,292.517197920346,292.660398345731,292.797772015317,292.928908917047,293.053703115609,293.172244606878,293.284736180089,293.391446115933,293.492681228975,293.588759873347,293.679998569618,293.766708684019,293.84918369552,293.927703965371,294.002527507299
87,422.132149469267,452.568642066097,433.076552773529,390.634618191682,359.419285298205,336.827447185291,333.228985177965,329.91504626388,326.871422188928,324.081008984706,321.524602307622,319.1820574466,317.033392216949,315.059640873771,313.24338607128,311.568979914581,310.022571747662,308.59201370783,307.266682731884,306.037299688591,304.895750264145,303.834911502429,302.848504562984,301.930966493756,301.07734124472,300.283187805828,299.544504368362,298.857660429132,298.219343569147,297.62652163551,297.076391949614,296.56636360154,296.094018329149,295.657098841601,295.253484654423,294.881178415634,293.426568138786,292.509089689306,291.971364957459,291.693599552822,291.587974633202,291.592754700841,291.666026804687,291.780084662992,291.916941062964,292.065072393967,292.217187264874,292.368737985156,292.51695472691,292.660209438633,292.797621870375,292.928786779296,293.053601519919,293.172158307266,293.284661501845,293.391380439255,293.492622686984,293.588707116509,293.679950617263,293.766664793578,293.849143308957,293.927666636697,294.002492890435
88,421.972253233383,452.427053724268,433.073513821525,390.633334936963,359.413869624644,336.812545918164,333.211715080121,329.895420683727,326.849553625942,324.057096497491,321.498906709101,319.154872798726,317.005020298308,315.030372531055,313.21348986925,311.538694546644,309.99211322957,308.56156371466,307.236399441468,306.00731842144,304.866186351418,303.805862879095,302.820054074412,301.903183875671,301.050284793391,300.25690577303,299.519036126271,298.833037429993,298.19559013224,297.603655666508,297.054425480738,296.545303330372,296.07386603892,295.637851826957,295.235136093197,294.863717728265,293.413280564286,292.499340129961,291.964407822081,291.688725928477,291.584593144836,291.590413445753,291.6643995907,291.778944534797,291.916133058326,292.064491481708,292.216762630936,292.368421718717,292.516714279812,292.660022536404,292.797473205781,292.928665758206,293.053500783622,293.172072683012,293.284587366349,293.391315208801,293.492564519424,293.588654679877,293.679902943105,293.766621148225,293.849103139846,293.927629504176,294.002458450896
89,421.813961019223,452.28682209068,433.070452453862,390.632068692088,359.40853825722,336.797859254058,333.194687497959,329.876063356841,326.827975904285,324.033493774673,321.473536057068,319.128024770557,316.976993551542,315.001455219396,313.183948267675,311.508767531578,309.962010933688,308.531468536818,307.206468364542,305.97768573755,304.836966502346,303.777153026707,302.791936389611,301.875727504124,301.023547514529,300.230935386088,299.49387160811,298.808709889369,298.172123592542,297.581067781602,297.032728072938,296.524502927109,296.053964291833,295.618845936399,295.217019179143,294.8464791889,293.400168488927,292.489723533702,291.957547832082,291.683921313141,291.581259753979,291.588105281404,291.662795305835,291.777820173705,291.915335849176,292.063918077812,292.216343266894,292.368109191032,292.516476520698,292.659837589815,292.79732598969,292.928545829854,293.05340088794,293.17198771981,293.284513762664,293.391250415641,293.492506719042,293.588602557404,293.67985554203,293.76657774354,293.849063186172,293.927592564372,294.002424185603
90,421.657239533898,452.147919643697,433.067368680616,390.630818986146,359.403288959748,336.783381857705,333.17789649922,329.856967824706,326.806682123079,324.010190305999,321.448482817635,319.101505622185,316.949302443049,314.972880957971,313.154753233388,311.47918869928,309.932256824804,308.501720179382,307.176881568602,305.9483937867,304.808082965279,303.748774306973,302.76414399645,301.848590004501,300.997122181052,300.205269574326,299.469003907489,298.784669184943,298.148937392352,297.558751605929,297.011293538921,296.503956396063,296.034307287209,295.600075566996,295.199128509196,294.829457595855,293.387227718248,292.480236658011,291.950782577091,291.679183972403,291.577973242084,291.585829548622,291.661213201106,291.776711061154,291.914549172709,292.063352001806,292.215929047598,292.367800313898,292.516241384041,292.659654554683,292.79718018971,292.928426969858,293.053301814594,293.171903403935,293.284440679938,293.391186051149,293.492449278807,293.588550743242,293.67980840907,293.766534575239,293.849023443105,293.927555813565,294.002390091566
91,421.502056531312,452.01031971396,433.06426251293,390.629585366163,359.398119578897,336.76910858198,333.16133635858,329.838127851763,326.785665617552,323.987185550254,321.423739711365,319.075307873902,316.921942639443,314.944642032674,313.125897001204,311.449950268458,309.902843135148,308.472309705376,307.147631385296,305.919434979357,304.779528246443,303.720719335792,302.736669632986,301.821764247968,300.971001806971,300.179901503211,299.444426348969,298.760912569652,298.12602519392,297.536700978835,296.990115899681,296.483657943774,296.014889420403,295.581535305589,295.181458863743,294.812647924463,293.374454202465,292.47087637374,291.944109732093,291.674512233891,291.574732434482,291.583585311838,291.659652726645,291.775616821944,291.913772772079,292.0627930767,292.215519849673,292.367495001977,292.516008808911,292.659473387256,292.797035773736,292.928309154601,293.053203546102,293.171819721918,293.284368107676,293.391122106957,293.492392191904,293.588499231711,293.679761539418,293.766491639161,293.848983906988,293.927519249334,294.002356165831
92,421.348380768204,451.873988934488,433.061133962989,390.628367396265,359.393028040273,336.755034459398,333.145001548246,329.819537415409,326.764919948535,323.964469515331,321.399299701972,319.049424294746,316.894905131527,314.916730984433,313.097372062156,311.421044714206,309.87376235266,308.443232052472,307.118710398414,305.890801976072,304.751295098729,303.692980972252,302.709506276457,301.795243340717,300.945179636829,300.154824564008,299.420132477928,298.737431874298,298.103380869784,297.514909944405,296.96918937526,296.463601970047,295.995705274141,295.56321992039,295.164005198427,294.796045319198,293.361844029906,292.461639659986,291.93752705353,291.669904484409,291.571536182648,291.581371792885,291.658113349611,291.774537091722,291.913006397343,292.062241129985,292.215115553982,292.367193170063,292.515778735866,292.659294044664,292.79689271072,292.92819236132,293.053106065358,293.171736660704,293.2842960357,293.391058574953,293.492335451711,293.588448017304,293.679714928377,293.766448931248,293.848944574473,293.927482868191,294.002322405657
93,421.196181962581,451.738917133757,433.05798304396,390.627164656859,359.38801234469,336.741154693948,333.128886729157,329.801190696522,326.744438892466,323.942035651155,321.375155985715,319.023847891668,316.868182791968,314.88914059809,313.069171152385,311.392464756927,309.845007209953,308.41447878502,307.090111433051,305.862487676072,304.723376510575,303.665552307571,302.68264713306,301.769020613739,300.919649135687,300.130032363936,299.396116050951,298.714221011176,298.08099849357,297.493372742536,296.94850837609,296.443783059502,295.976749610311,295.545124353015,295.1467626365,294.779645086251,293.349393420947,292.452519906794,291.93103237562,291.665359167273,291.568383432604,291.5791882394,291.656594554237,291.773471517353,291.912249806017,292.061695994084,292.21471604326,292.366894736713,292.515551106971,292.65911648549,292.796750970659,292.928076567937,293.053009355833,293.171654207673,293.284224454173,293.390995447283,293.492279051823,293.588397094679,293.679668571591,293.766406447754,293.848905441678,293.927446666755,294.002288808242
94,421.045430754191,451.605072610391,433.054809769967,390.625976743811,359.383070564709,336.727464653469,333.11298674277,329.783082070575,326.724216432017,323.919877623051,321.351301981312,318.998571899226,316.841768724633,314.861863891948,313.041287242599,311.364203351778,309.816570673777,308.386042904513,307.061827545302,305.834485207194,304.695765696569,303.638426655986,302.656085627595,301.743089613315,300.894403979654,300.105518716923,299.372371026743,298.69127408996,298.05887233136,297.472083800478,296.928067494766,296.424195973613,295.958017362205,295.527243710976,295.129726461509,294.763442686468,293.337098722152,292.44352163051,291.924623606856,291.660874779714,291.565273103162,291.577033924165,291.655095841629,291.772419757031,291.911502763264,292.061157507067,292.2143212049,292.36659962281,292.515325866271,292.658940669689,292.796610524546,292.927961753083,293.052913401519,293.171572350594,293.284153353532,293.390932716319,293.492222986019,293.588346458762,293.679622464252,293.766364184473,293.848866505502,293.927410642227,294.002255370912
95,420.896098667122,451.472431768278,433.05161415606,390.624803267785,359.378200841407,336.713959862427,333.097296602592,329.765206099124,326.704246747169,323.89798930254,321.327728108494,318.973589769888,316.815656254743,314.83489410783,313.013713528139,311.33625367873,309.788445935125,308.357917635438,307.033852012464,305.806787916179,304.668456087386,303.611597544702,302.629815395049,301.717444091334,300.869438047025,300.081277634784,299.348891557536,298.668585409277,298.036996833462,297.451036069555,296.907861498233,296.404835643082,295.939503627156,295.509573260543,295.112892110424,294.747433728711,293.324956400816,292.434638464087,291.918298726716,291.65644987052,291.562204177425,291.574908144366,291.653616729472,291.771381480196,291.910765041929,292.060625511875,292.21393092986,292.366307751919,292.515102959679,292.658766558568,292.796471344311,292.927847896087,293.052818186926,293.17149107762,293.284082724541,293.390870374678,293.492167248337,293.588296104234,293.679576602289,293.766322137911,293.848827762677,293.927374791705,294.002222091063
96,420.748158074212,451.340971704007,433.048396218171,390.623643853516,359.373401380955,336.700635995067,333.081811487569,329.747557521841,326.684524206781,323.876364758561,321.304434593152,318.948895164842,316.789838919529,314.808224701674,312.986443419496,311.308609133109,309.76062639978,308.330096415925,307.006178323736,305.77938935949,304.641441320804,303.585058705089,302.603830271149,301.692077997542,300.844745409218,300.057303318925,299.325671980932,298.646149448745,298.01536662665,297.430227631147,296.887885320446,296.385697160719,295.9212036596,295.492108420005,295.096255167067,294.731613963525,293.312963039769,292.425867773597,291.912055782558,291.652083036302,291.559175672729,291.572810220778,291.65215675153,291.770356367272,291.910036422516,292.060099856956,292.213545112741,292.366019050159,292.514882334896,292.658594114685,292.79633340279,292.927734976927,293.052723697054,293.171410377274,293.284012558211,293.390808415239,293.492111832724,293.588246026355,293.679530981534,293.766280304441,293.848789210025,293.927339112363,294.002188966175
97,420.601582163302,451.210670179667,433.045155973095,390.622498139153,359.368670452173,336.687488868938,333.066526734422,329.730131248922,326.665043360606,323.854998249122,321.281412287875,318.924481945232,316.764310459415,314.781849334599,312.959470533403,311.281263316645,309.733105679435,308.302572888863,306.978800171438,305.752283294621,304.614715233133,303.55880406422,302.57812428419,301.666985470654,300.820320323888,300.033590152426,299.302706812184,298.623960861439,297.993976506774,297.409651780665,296.868134055338,296.366775774621,295.903112864467,295.474844753278,295.079811355982,294.71597927717,293.301115332426,292.417207011566,291.905892886651,291.647772925672,291.556186639347,291.570739496903,291.650715457171,291.769344109386,291.909316692754,292.05958039576,292.213163651657,292.365733446113,292.51466394137,292.658423301823,292.796196673692,292.92762297623,293.052629917353,293.17133023845,293.283942845885,293.390746830903,293.492056733594,293.588196220358,293.679485597924,293.766238680566,293.848750844462,293.927303601468,294.00215599376
98,420.456344905142,451.081505596885,433.041889099297,390.621365775667,359.364006383416,336.674514438733,333.051437831109,329.712922353888,326.645798931693,323.833884213459,321.258655410879,318.900344163904,316.73906480959,314.755761864459,312.932788684297,311.254210028998,309.705877583199,308.275340893469,306.951711442657,305.725463671818,304.588271851071,303.532827736817,302.552691647094,301.64216083072,300.7961572261,300.010132692546,299.279990736848,298.602014466693,297.972821431807,297.389303618911,296.84860295023,296.348066881723,295.885226790924,295.457777963836,295.063556536533,294.700525685961,293.289410078161,292.408653713303,291.899808213375,291.643518226305,291.553236159126,291.568695338144,291.649292410794,291.768344407967,291.908605647505,292.05906698663,292.212786448117,292.365450870707,292.514447730171,292.65825408494,292.796061131573,292.927511875225,293.052536833767,293.171250650303,293.283873579035,293.390685614995,293.492001945404,293.588146681614,293.679440447523,293.766197262866,293.848712662996,293.927268256315,294.002123171431
99,420.312421022847,450.953456972176,433.038604249153,390.620246426283,359.359407560014,336.661708790524,333.036540410443,329.69592606679,326.626785809223,323.813017264553,321.236158359935,318.876476057542,316.714096092072,314.729956337824,312.906391876292,311.227443259672,309.678936109558,308.248394457346,306.924903935337,305.698924626236,304.562105383918,303.507124017625,302.527526749927,301.617598571937,300.772250721665,299.986925663667,299.257518603872,298.580305243342,297.951896515166,297.369178398017,296.829287399507,296.329566021716,295.867541126452,295.440903888985,295.04748669735,294.685249330879,293.277844177857,292.400205493371,291.893799996612,291.639317671637,291.550323344225,291.566677130879,291.647887191216,291.767356974324,291.907903088413,292.058559492575,292.21241340685,292.365171257115,292.514233653961,292.658086430097,292.795926751778,292.927401655735,293.052444432594,293.171171602395,293.283804749508,293.390624760942,293.49194746278,293.588097405624,293.679395526495,293.766156047982,293.848674662659,293.927233074312,294.002090496847
100,420.169785962862,450.826503913506,433.035297147036,390.619139765893,359.354872421797,336.649068136215,333.021830244085,329.679137767877,326.607999041699,323.792392182004,321.213915705062,318.852872039228,316.689398608134,314.704426982325,312.880274295524,311.200957180378,309.652275438769,308.221727788849,306.898376438821,305.672660470519,304.53621021626,303.481687374134,302.502624152709,301.593293355312,300.748595580176,299.963963950465,299.235285418917,298.558828323242,297.931197019452,297.349271515301,296.810182938664,296.311268871193,295.850051691205,295.424218494363,295.031597951033,294.67014647247,293.266414629729,292.391860042334,291.88786652711,291.635168424813,291.547447335855,291.564684281661,291.646499391115,291.766381529263,291.907208823626,292.058057781092,292.21204443568,292.364894540672,292.514021666911,292.657920304444,292.795793510434,292.927292300108,293.052352700613,293.171093084577,293.283736349346,293.39056426236,293.491893277909,293.588048385267,293.679350831078,293.766115032691,293.848636840627,293.927198052922,294.00205796773
