p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
86,1.22546392360737,1.28717172875744,1.27951928285039,1.24583146368918,1.22373232169417,1.20914811559504,1.207003990737,1.2050970510845,1.20341404289788,1.20193891164623,1.20065365749638,1.19953952456914,1.19857810812455,1.19775217029959,1.19704612539406,1.19644621544075,1.19594049283175,1.19551869093589,1.19517202507951,1.19489299291352,1.19467518670611,1.19451311421163,1.19440204943388,1.19433790450834,1.1943171222031,1.19433658636648,1.19439354849729,1.19448556353282,1.19461044002575,1.19476620211487,1.19495104595792,1.19516331998398,1.19540149247439,1.19566413830745,1.19594991897013,1.19625757021403,1.19808364517785,1.20029579274532,1.20278355066468,1.2054564511441,1.20824380428053,1.21109335383024,1.21396829794659,1.21684373952367,1.21970337563241,1.22253686479634,1.22533789516203,1.2281028487772,1.23082989667714,1.23351839395633,1.23616849196996,1.23878087688134,1.24135658138601,1.24389689226506,1.24640324585543,1.24887719329013,1.25132036198486,1.25373443033259,1.25612110856221,1.25848214821676,1.26081930903571,1.26313438191667,1.26542916613976
87,1.22531434123568,1.28699759057264,1.27951585948552,1.24582998411522,1.22372625703841,1.20913169696185,1.20698499311356,1.20507548952938,1.2033900371849,1.20191267150918,1.20062545566974,1.19950966668371,1.19854690638432,1.19771992466358,1.19701311241285,1.19641268316656,1.19590665982535,1.19548474771787,1.1951381366702,1.19485930175141,1.1946418156174,1.1944801690491,1.19436962139528,1.19430607210224,1.19428595288627,1.19430613789207,1.19436387002082,1.19445669650869,1.19458241893186,1.19473905508112,1.19492479524528,1.1951379824298,1.19537707984688,1.1956406576438,1.19592737287614,1.19623595715172,1.19806654883458,1.20028271670821,1.20277380482939,1.20544931324771,1.20823862709329,1.21108961185885,1.21396559061511,1.21684177301151,1.21970193861764,1.22253580774624,1.22533711205254,1.22810226344025,1.23082945512784,1.23351805739891,1.23616823251832,1.23878067420763,1.24135642078614,1.24389676296812,1.24640314000765,1.24887710513412,1.25132028731872,1.25373436606278,1.25612105244043,1.2584820985389,1.26081926443179,1.26313434150107,1.26542912920115
88,1.2251663314472,1.28682524024581,1.27951240962829,1.24582852530446,1.22372028843908,1.20911551888037,1.20696626706469,1.20505422824763,1.20336635709023,1.20188677845156,1.20059761843694,1.19948018721673,1.19851609361055,1.1976880757143,1.19698050142941,1.1963795530708,1.19587323360071,1.19545121130414,1.19510465379401,1.1948260137258,1.19460884428033,1.19444761938,1.19433758381527,1.19427462442564,1.19425516194656,1.19427606088117,1.19433455558813,1.19442818565235,1.1945547457194,1.19471224727484,1.19489887477951,1.19511296585453,1.19535297868169,1.19561747871532,1.19590511861746,1.19621462588993,1.19804968340495,1.20026982274587,1.20276419784324,1.20544227852817,1.20823352523203,1.21108592432028,1.21396292213789,1.21683983441494,1.21970052243576,1.22253476576808,1.22533633947965,1.22810168577685,1.23082901918271,1.23351772501345,1.23616797610989,1.23878047380898,1.24135626190621,1.24389663496804,1.24640303514679,1.24887701774973,1.25132021325602,1.25373430227052,1.2561209966998,1.25848204916734,1.26081921969473,1.26313430131618,1.2654290924614
89,1.22501986067339,1.28665463286034,1.27950893328429,1.24582708667557,1.22371441331519,1.20909957527987,1.20694780584308,1.20503325989174,1.20334299475644,1.20186122419809,1.20057013719034,1.19945107730341,1.1984856607455,1.19765661425542,1.1969482831549,1.19634682337175,1.19584020479355,1.19541807233877,1.19507156713725,1.19479311956802,1.19457626349976,1.19441545609977,1.19430592769514,1.1942435525994,1.19422474063682,1.19424634673001,1.19430559674918,1.19440002267702,1.19452741227356,1.19468577076119,1.19487327681304,1.19508826270458,1.1953291816252,1.19559459437371,1.19588314925586,1.1961935697046,1.19803304327266,1.20025710634575,1.20275472620892,1.20543534435503,1.20822849676152,1.2110822896172,1.21396029225603,1.21683792361936,1.21969912593719,1.22253373801228,1.2253355772281,1.22810111563931,1.23082858877422,1.2335173966795,1.23616772270643,1.23878027565521,1.24135610470839,1.24389650823756,1.24640293126192,1.24887693112016,1.25132013978445,1.25373423894696,1.25612094133444,1.25848200009861,1.26081917571468,1.26313426135762,1.26542905591683
90,1.22487489642516,1.28648573213519,1.27950543046066,1.24582566766966,1.22370862918257,1.20908386030674,1.20692960294019,1.20501257737164,1.2033199425991,1.20183599807434,1.20054300361772,1.19942232838194,1.19845559808529,1.19762553140319,1.1969164486148,1.19631447915824,1.19580756435712,1.19538532178273,1.19503886767119,1.19476061033342,1.19454406439189,1.19438367041226,1.19427464434117,1.19421284804553,1.19419468050692,1.19421698712725,1.19427698534152,1.19437219835403,1.19450041075648,1.19465961787659,1.19484799386362,1.1950638656855,1.19530568157658,1.19557199771693,1.19586145809264,1.19617278210432,1.19801662301817,1.20024456315544,1.20274538655464,1.20542850819314,1.20822353981704,1.21107870687061,1.21395769949012,1.21683603950311,1.21969774865868,1.2225327241531,1.22533482506758,1.22810055286038,1.2308281637555,1.23351707231761,1.23616747224761,1.23878007969429,1.24135594915321,1.24389638275421,1.24640282833114,1.24887684522915,1.25132006689192,1.25373417608334,1.25612088633834,1.25848195132918,1.26081913197771,1.26313422124581,1.26542901956384
91,1.22473140724669,1.28631850293237,1.27950190116604,1.24582426774914,1.22370293364923,1.20906836831448,1.20691165207534,1.20499217384304,1.20329719329445,1.20181109770306,1.200516209689,1.19939393217988,1.1984258990817,1.1975948185725,1.1968849891367,1.19628251311339,1.19577530354784,1.19535295031519,1.1950065467021,1.19472847734356,1.19451223837038,1.194352253816,1.19424372535108,1.19418250247387,1.19416497339048,1.19418797404098,1.19424871347743,1.19434470739029,1.19447373359487,1.19463378121655,1.19482301870247,1.19503976775037,1.19528247167639,1.19554968207809,1.19584003865786,1.19615225681981,1.1980004174097,1.2002321889753,1.20273617562838,1.2054217675982,1.20821865260109,1.21107517446112,1.21395514292599,1.21683418141727,1.21969639013944,1.22253172386206,1.22533408276037,1.22809999727695,1.23082774400546,1.23351675183879,1.23616722466373,1.23877988587478,1.24135579520673,1.24389625848958,1.24640272633329,1.24887676006086,1.25131999456666,1.253734113671,1.25612083170543,1.25848190285522,1.26081908848217,1.26313418180967,1.26542898323252
92,1.22458936267166,1.28615290604801,1.27949834541048,1.24582288639673,1.22369732441101,1.20905309385429,1.20689394718533,1.20497204269635,1.20327473976774,1.20178651297261,1.20048974764374,1.19936588070143,1.19839655461093,1.19756446746381,1.19685389633574,1.19625091680266,1.19574341391176,1.19532095065617,1.19497459581223,1.19469671224333,1.19448077714099,1.1943211980995,1.19421316260116,1.19415250786931,1.19413561139237,1.19415929970637,1.19422077353181,1.19431754109191,1.19444737346834,1.19460825362425,1.19479834434292,1.19501596208879,1.19525954529592,1.19552764101495,1.19581888470003,1.19613198779403,1.19798442139474,1.20021997975149,1.20272709029235,1.20541512021258,1.20821383334509,1.21107169114595,1.21395262167437,1.21683234872729,1.21969504992597,1.2225307368136,1.22533335007651,1.22809944871123,1.23082732940149,1.23351643515044,1.23616697988707,1.23877969414802,1.24135564283191,1.24389613541616,1.24640262524783,1.24887667559993,1.25131992279716,1.25373405170142,1.25612077742956,1.25848185467266,1.26081904532161,1.26313414271477,1.26542894729178
93,1.22444873318187,1.28598891872157,1.27949476320541,1.24582152311447,1.22369179924741,1.20903803166606,1.20687648241474,1.20495217754618,1.20325257518215,1.20176223667556,1.20046360997929,1.19933816621526,1.19836755676991,1.19753447005029,1.19682316210241,1.19621968206812,1.19571188727202,1.19528931405183,1.19494300685943,1.19466530693809,1.19444967265622,1.19429049529358,1.19418294824134,1.19412285647988,1.19410658687686,1.19413095661398,1.19419315813069,1.19429069222875,1.19442132329826,1.19458302817962,1.1947739640299,1.19499244211648,1.19523689602695,1.19550586830008,1.19579799017658,1.19611196917276,1.19796863009215,1.20020792822099,1.20271812751785,1.20540856376139,1.20820908046402,1.2110682557219,1.21395013487216,1.21683054081533,1.21969372757523,1.22252976268822,1.22533262678073,1.22809890699755,1.2308269198207,1.23351612216298,1.23616673785213,1.23877950446601,1.24135549199298,1.24389601350737,1.24640252505493,1.24887659183147,1.25131985157221,1.25373399016623,1.25612072353594,1.25848180682603,1.2608190022813,1.26313410364043,1.26542891152368
94,1.22430949016791,1.28582650389332,1.27949115456356,1.24582017742277,1.22368635601772,1.20902317666999,1.20685925214324,1.20493257222154,1.20323069292845,1.20173826184264,1.20043778943956,1.19931078124306,1.19833889791344,1.19750481856667,1.19679277859066,1.19618880101659,1.19568071571687,1.19525803259644,1.19491177196494,1.19463425359581,1.19441891715603,1.19426013771676,1.19415307465303,1.19409354081109,1.19407789245647,1.19410293749879,1.19416586014036,1.19426415380659,1.19439557623732,1.19455809818911,1.19474987122984,1.19496920146548,1.19521451767223,1.19548435791146,1.19577734924468,1.19609219529576,1.19795303878449,1.20019603725411,1.20270928438032,1.20540209604872,1.20820439228494,1.21106486702491,1.21394768168305,1.21682875708161,1.21969242265641,1.22252880117669,1.2253319126495,1.22809837197253,1.23082651514434,1.23351581278973,1.23616649849578,1.23877931678196,1.24135534265536,1.2438958927375,1.24640242573532,1.24887650874097,1.25131978088089,1.25373392907245,1.25612066994868,1.25848175920255,1.26081895947959,1.26313406476771,1.26542887592687
95,1.22417160589194,1.28566563054148,1.27948751949896,1.2458188488596,1.22368099268796,1.20900852395856,1.20684225082779,1.20491322075644,1.20320908661507,1.20171458173252,1.20041227636072,1.19928371854868,1.198310570643,1.1974755054976,1.19676273820668,1.19615826600828,1.19564989158836,1.19522709863779,1.19488088350301,1.19460354463498,1.19438850312159,1.19423011792325,1.19412353448765,1.19406455359058,1.1940495209856,1.19407523532969,1.19413887265713,1.19423791905704,1.19437012565966,1.19453345606375,1.19472605962112,1.19494623397483,1.19519240423636,1.19546310402361,1.19575695625263,1.19607266068837,1.19793764291097,1.20018429989294,1.20270055805477,1.20539571495415,1.2081997672531,1.21106152392927,1.21394526129752,1.21682699694511,1.21969113475184,1.22252785197708,1.22533120746531,1.22809784347837,1.23082611525765,1.23351550694706,1.23616626175659,1.23877913105066,1.2413551947856,1.24389577308167,1.24640232727039,1.24887642631443,1.25131971071979,1.25373386837789,1.25612061670178,1.25848171185997,1.26081891691276,1.26313402609394,1.26542884049974
96,1.22403505345234,1.28550626857074,1.27948385802684,1.24581753697963,1.22367570719625,1.20899406878905,1.2068254732224,1.20489411738106,1.20318775005881,1.20169118982207,1.2003870692087,1.1992569711279,1.19828256779649,1.19744652356727,1.1967330335982,1.19612806964617,1.19561940747166,1.19519650476651,1.19485033408984,1.19457317271465,1.1943584232696,1.19420042870394,1.19409432062086,1.19403588779778,1.1940214655291,1.19404784329964,1.19411218899758,1.19421198142793,1.19434496515139,1.19450909775452,1.19470252308512,1.19492353368175,1.19517054991718,1.19544210099925,1.19573680573169,1.19605336005357,1.19792243806064,1.20017271260476,1.20269194581137,1.20538941842657,1.20819520386584,1.21105822534659,1.21394287293255,1.21682525984362,1.21968986345774,1.22252691479856,1.22533051101776,1.22809732136257,1.2308257200497,1.233515204554,1.23616602757517,1.23877894722838,1.24135504835137,1.24389565451579,1.24640222964208,1.24887634454154,1.25131964106235,1.25373380809433,1.25612056378897,1.25848166479338,1.26081887457706,1.26313398761637,1.26542880528114
97,1.22389980675013,1.2853483887754,1.27948017016355,1.24581624135348,1.22367049766168,1.20897980657632,1.20680891421534,1.20487525651337,1.20316667727593,1.2016680797971,1.20036215878944,1.19923053219864,1.19825488243823,1.1974178657293,1.19670365764446,1.19609820476579,1.19558925618491,1.19516624380589,1.19482011657347,1.19454313072508,1.1943286705469,1.19417106307553,1.19406542615219,1.19400753662569,1.19399371939558,1.19402075481627,1.19408580268933,1.1941863345743,1.19432008850177,1.19448501608323,1.19467925569768,1.19490109481333,1.19514894909765,1.19542134338129,1.19571689238834,1.19603428826442,1.19790741996594,1.20016127197323,1.20268344501127,1.20538320449347,1.20819070067074,1.21105497022469,1.21394051583104,1.21682354523345,1.21968860838323,1.22252598935967,1.22532982310355,1.22809680547776,1.23082532941331,1.23351490553223,1.2361657958941,1.23877876527283,1.24135490332136,1.24389553701741,1.2464021328344,1.24887626340158,1.25131957190789,1.25373374821392,1.25612051120412,1.25848161799802,1.26081883246879,1.26313394935157,1.26542877017721
98,1.22376584045709,1.28519196280423,1.27947645177522,1.24581496156698,1.22366536222764,1.20896573288609,1.20679256886127,1.20485663275119,1.20314586247384,1.20164524554367,1.20033753873264,1.19920439519175,1.19822750784957,1.19738952515728,1.19667460344657,1.1960686644257,1.19555943076959,1.19513630880227,1.19479022402409,1.19451341177694,1.19429923811965,1.19414201427243,1.19403684439565,1.19397949347675,1.19396627608558,1.19399396349298,1.19405970746227,1.19416097234978,1.19429548969475,1.19446120517017,1.19465625172093,1.19487891177855,1.19512759633807,1.19540082588534,1.19569721109693,1.196015440357,1.19789258449672,1.20014997469345,1.20267505310274,1.20537707123654,1.20818625626359,1.21105175754633,1.213938189261,1.21682185258907,1.21968736915064,1.22252507538839,1.22532914352614,1.22809629568145,1.23082494324481,1.23351460980604,1.23616556665785,1.2387785851431,1.24135475966567,1.24389542056202,1.24640203682706,1.24887618288611,1.25131950324654,1.25373368872898,1.25612045894122,1.2584815714748,1.26081879059318,1.26313391125275,1.26542873523966
99,1.22363312998545,1.28503696312707,1.27947271114112,1.24581369722049,1.22366029910091,1.20895184342852,1.20677643237417,1.20483824086466,1.20312530004309,1.20162268113978,1.20031320286682,1.19917855374223,1.19820043751998,1.19736149523577,1.19664586431845,1.19603944189828,1.19552992448137,1.19510669301599,1.19476064791989,1.19448400919305,1.19427011936425,1.19411327573737,1.19400856887162,1.1939517519633,1.19393912930435,1.19396746314054,1.19403389724032,1.19413588879841,1.19427116290095,1.1944376593184,1.19463350559571,1.19485697916085,1.19510648636882,1.19538054339255,1.19567775689275,1.19599681152355,1.19787792765444,1.20013881756716,1.20266676761739,1.20537101680577,1.20818186928655,1.21104858632786,1.21393589251463,1.21682018140222,1.21968614539481,1.22252417262172,1.2253284720955,1.22809579183586,1.23082456144389,1.23351431730215,1.23616533981267,1.23877840679974,1.24135461735415,1.2438953051289,1.24640194160557,1.24887610298261,1.25131943506871,1.2537336296321,1.25612040699701,1.25848152520628,1.26081874892623,1.2631338733429,1.26542870046574
100,1.22350165145904,1.28488336300316,1.27946894417178,1.24581244792825,1.22365530654893,1.20893813405216,1.20676050012071,1.20482007582312,1.20310498454987,1.20160038084745,1.20028914521124,1.19915300168095,1.1981736651386,1.19733376955171,1.19661743377822,1.19601053066112,1.19550073078147,1.19507738991266,1.19473138534742,1.1944549164996,1.19424130785894,1.19408484111294,1.1939805932968,1.1939243058863,1.19391227294954,1.19394124775902,1.19400836613347,1.19411107814694,1.19424710247008,1.19441437300627,1.1946110119342,1.19483529171093,1.19508561408334,1.19536049094282,1.1956585249654,1.19597839710611,1.19786344556669,1.20012779749841,1.20265858616654,1.20536503840591,1.20817753842622,1.21104545561798,1.21393362490744,1.21681853118145,1.2196849367626,1.2225232808053,1.22532780862783,1.22809529380767,1.23082418391352,1.23351402794966,1.23616511530655,1.23877823020408,1.24135447635888,1.24389519069685,1.246401847154,1.24887602367898,1.2513193671417,1.25373357057176,1.25612035536004,1.25848147919554,1.2608187074764,1.26313383561884,1.26542866585275
