p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
45,513.566959411046,553.354904493523,506.990547170917,470.002342620128,443.270191028025,423.78234460779,409.579626497731,399.271917254146,397.576562560976,395.984411778659,394.488194629156,393.081078455617,391.75667042541,390.509021021107,389.332601195453,388.222308421848,387.173432963939,386.181639263288,385.242941722709,384.353679712423,383.510492534221,382.710295133795,381.950254794388,381.227769204639,380.54044601656,379.886087048088,379.26265838885,378.668293819167,376.076353365636,373.999738731361,372.317027806986,370.941186887191,369.808120396443,368.869540546696,368.088373534947,367.435705700196,366.888707361463,366.429146041751,366.042330005233,365.716329349525,365.441389251714,365.209485948423,365.013984204577,364.849369778426,364.711042533245,364.595145493898,364.498435005302,364.418173049796,364.352040804809,364.298068634042,364.254577549158,364.220133933022,364.193509421818,364.173649170648,364.159645213386
46,513.217936230997,553.184137181912,506.989465438498,469.996439475566,443.251760974837,423.746253369914,409.524803596947,399.201610932521,397.503826373287,395.909489900779,394.411329770703,393.002507628998,391.676621670503,390.427711034594,389.250233510908,388.139072674036,387.089504431337,386.097178915932,385.158096589881,384.268583469365,383.425266248475,382.62504807892,381.865085309593,381.14276555604,380.455687237835,379.801643802096,379.178593548584,378.584663356464,375.995533353678,373.922399889125,372.243478774831,370.871517826969,369.74228948758,368.807426962869,368.029808531004,367.380502119162,366.836660583655,366.380052319635,365.995989117917,365.672548878387,365.39998581795,365.170287312571,364.976829479799,364.814109472834,364.677538291852,364.563269634747,364.468069944504,364.389210661252,364.324381754696,364.27162171126,364.229259034815,364.195866966778,364.170223426519,364.151279310402,364.138131891923
47,512.875456452592,553.01409301666,506.988387184795,469.990716066632,443.233868645339,423.711150352442,409.471382310125,399.132988993223,397.43281330451,395.836324503199,394.336249773618,392.925745481532,391.598401266874,390.348241960726,389.169722673929,388.057703327549,387.007449159723,386.01459628284,385.075131476685,384.185367625728,383.341919027492,382.541677252258,381.781787832604,381.059628473769,380.372788492563,379.719053080913,379.09637285286,378.502867879161,375.916493496968,373.846776492737,372.171575390027,370.803422600991,369.677960528494,368.746744648921,367.972608211971,367.326595095718,366.785847592709,366.332132370455,365.950765144208,365.629830962554,365.359594270452,365.132052905812,364.940594197549,364.77972658135,364.644872049472,364.532195148358,364.43847166976,364.360982646317,364.297426698211,364.245850298541,364.204589313688,364.172223721264,364.14753760879,364.129487506178,364.117175826063
48,512.539265466094,552.844805527059,506.987331807413,469.985163231778,443.216487731219,423.676989263047,409.419299626825,399.065978099565,397.363448683778,395.764839784501,394.26287789023,392.850714485121,391.521931054503,390.270541815226,389.090989644353,387.978121066839,386.927187652228,385.933811769316,384.993966764893,384.103952625928,383.260371441441,382.46010331655,381.700283254993,380.978279096351,380.291671204232,379.638233370969,379.015918393545,378.422829855707,375.839158462277,373.772795743032,372.101247592168,370.736833949688,369.61506906755,368.687431923679,367.916711543159,367.273928269273,366.736214145684,366.285334285162,365.906608395635,365.588128992081,365.320170080207,365.094740166558,364.905237725258,364.746182302307,364.61300674394,364.501885656323,364.409605237711,364.333455410217,364.271143630019,364.220723616058,364.180538760626,364.149175650637,364.125424448212,364.108247204708,364.096751375199
49,512.209123572304,552.676304439648,506.986288316629,469.979772452381,443.19959371331,423.643726858346,409.368496577065,399.000509524458,397.295662521656,395.694964685019,394.19114216466,392.777341944233,391.447137738538,390.194533522676,389.013960291245,387.900251498039,386.848645341416,385.854750714841,384.914527770389,384.024263813939,383.180548917137,382.380251923324,381.62049733302,380.898643442103,380.212261658312,379.559117712404,378.937157083437,378.344476552625,375.763457584102,373.700389368962,372.032429675287,370.671688802809,369.553554676703,368.629430965749,367.862063246282,367.222448822556,366.687709787989,366.239609868683,365.863472839831,365.547398694529,365.281670933449,365.058308641979,364.87072130397,364.713439470088,364.581906705176,364.472307858272,364.381438794402,364.30659846916,364.245502616733,364.196212879523,364.157079673836,364.126696100047,364.10385825328,364.087533623071,364.076834613755
50,511.884804826883,552.508616001768,506.985255802279,469.974535795687,443.183163706657,423.611322686845,409.318917893327,398.936518774426,397.229389128891,395.626632501221,394.120975043586,392.705559603852,391.37395249492,390.120147808562,388.938564995131,387.824024752804,386.771752192709,385.777342992116,384.836744341877,383.946231073799,383.102381427286,382.302053148785,381.542360423931,380.82065197868,380.134490554626,379.481633942072,378.860020266888,378.267739646962,375.689324484518,373.629493249561,371.965059935201,370.60792793958,369.493360624626,368.572687498831,367.808611438662,367.172107188316,366.640287191403,366.194913941528,365.821315342122,365.507598854038,365.244057427551,365.022720641108,364.837008879757,364.681463575795,364.55153888125,364.443429753279,364.353941706429,364.280382377434,364.220475636768,364.172291147169,364.134186128582,364.104760076,364.082814931704,364.067323518583,364.057403100446
51,511.566095995282,552.341763279766,506.984233416822,469.969445863911,443.167176322272,423.579738858164,409.270511710633,398.873945251045,397.164566773127,395.559780538487,394.052313025754,392.635303296217,391.302310615087,390.047319535652,388.864738291339,387.74937512614,386.696442341829,385.701522649195,384.760550502479,383.869788460231,383.025803108706,382.225441256999,381.465806917943,380.744239423219,380.058292887763,379.405717135644,378.784443368962,378.19255487705,375.616696735792,373.560047084844,371.899080351714,370.545495682488,369.43443358171,368.517150510338,367.756307370462,367.122856807944,366.593901893654,366.151204043584,365.780095350295,365.468690737706,365.207292554262,364.987940787492,364.804066617711,364.650222239116,364.52187232195,364.415221692134,364.327085198014,364.254779469032,364.196036401175,364.148933144312,364.111833805255,364.083344167456,364.062271920681,364.047595128152,364.038435826437
52,511.252795605887,552.175766429615,506.9832203699,469.964495748553,443.151611542675,423.548939835356,409.223225115358,398.812731945465,397.101137369092,395.494349797654,393.985096345526,392.566512622108,391.232151185194,389.97598738247,388.792418544581,387.67624075486,386.622653772792,385.627227584633,384.685884125395,383.794873874701,382.950751939001,382.150354344486,381.390775068765,380.669344171846,379.98360725141,379.331306342489,378.710362303315,378.118861643605,375.545515552704,373.491994098604,371.834436301826,370.48433962165,369.376723357031,368.462771996994,367.705105169565,367.074653868914,366.548512064225,366.10844024028,365.739774736488,365.430637934141,365.171341529006,364.953935835358,364.771862752529,364.61968507062,364.492877759142,364.387655602516,364.300842672988,364.229764248414,364.172160233232,364.12611514955,364.089999881857,364.062426399436,364.042208043249,364.028328026948,364.019913076309
53,510.944706535494,552.010642957366,506.982215923475,469.9596789895,443.136450610014,423.518892247651,409.177020543132,398.752825162245,397.039046198477,395.43028469158,393.919268686778,392.499130662351,391.163416796277,389.906093550745,388.721547658058,387.604563323827,386.550328023828,385.554399253984,384.612686640491,383.721428772284,382.877169443931,382.076734048315,381.317206661063,380.595908189288,379.91037581942,379.258343892133,378.637726252266,378.046603081098,375.475725514932,373.425280769733,371.771076300397,370.424410364314,369.320182654614,368.409506730263,367.654961623345,367.027457107962,366.50407831319,366.066584933256,365.700317609263,365.393406173207,365.136171362238,364.920674253157,364.740367052346,364.589823130524,364.464527646913,364.360705103223,364.275188703933,364.205312281164,364.148823631307,364.103814865357,364.068662908355,364.041986119902,364.022603399063,364.009503023043,364.001816325995
54,510.641661291524,551.846407944177,506.981219387471,469.954989538143,443.121669208184,423.48956472126,409.131850717344,398.694174269111,396.978241656094,395.367532788324,393.854776923499,392.433103716617,391.096053280833,389.83758350203,388.652070807967,387.534287800316,386.479409921394,385.482982403619,384.540902768255,383.649397895968,382.805000432178,382.004525281421,381.245046746538,380.523876696893,379.838544010365,379.186775425044,378.566477854545,377.975725225178,375.407274315375,373.359856588312,371.708951764606,370.365661308373,369.264766857487,368.357312050468,367.605835980191,366.981227618246,366.460563506184,366.025602683005,365.661690143477,365.35696305138,365.101751874778,364.88812722667,364.709552053523,364.560610141165,364.436796759355,364.334346027297,364.250100199134,364.181401491211,364.126005478822,364.082011098258,364.047802475603,364.022003657134,364.003439009948,363.991101790775,363.984127864056
55,510.343482434652,551.683074252838,506.980230115848,469.950421724222,443.107264054732,423.460927726219,409.087674927386,398.636731469853,396.918675019476,395.30604457794,393.791570884418,392.368381065967,391.030009474389,389.770405717578,388.583932883094,387.465362192678,386.409847338538,385.412924829051,384.470480278221,383.578729035299,382.734192754351,381.933675992235,381.174243404254,380.453197933652,379.768060249416,379.116549576089,378.496565975696,377.906177190828,375.340112417416,373.295673834399,371.648016800586,370.308048437006,369.210433830087,368.306147676754,367.557688309929,366.935928674376,366.417932596689,365.98546004794,365.6238603818,365.321278400486,365.068053483242,364.856266457277,364.679390674153,364.532020238922,364.409660390572,364.308554738289,364.22555445114,364.158010042436,364.103684756739,364.060684578964,364.027400105577,364.002461280187,363.984697850738,363.973107972251,363.966831963908
56,510.050007684115,551.520652727515,506.979247503044,469.945970225839,443.093213066127,423.432953437463,409.044454747402,398.580451597841,396.860300239334,395.245773260429,393.729603138736,392.304914757044,390.965236998153,389.704511480057,388.517091493641,387.397737330835,386.341590975069,385.344177155003,384.401369769082,383.509372806733,382.664697083812,381.864136945929,381.104747522432,380.383822938791,379.698875751787,379.047617758783,378.42794224755,377.837910846077,375.274193336092,373.232687376619,371.588228009026,370.251530131514,369.157143738262,368.255975534242,367.510485159819,366.891525573312,366.376152456224,365.946125421338,365.586798294607,365.286323216164,365.035048773044,364.825065795665,364.649857937049,364.504029509599,364.38309562276,364.283309262076,364.201530398447,364.135117731724,364.081842069314,364.039816128082,364.007437524284,363.983341363139,363.966362904151,363.955505121946,363.949912717363
57,509.761082922253,551.359152370692,506.978270980784,469.941630042349,443.079501610407,423.405615608635,409.002153870674,398.52529192787,396.803073748665,395.186674552491,393.668828801026,392.24265940536,390.901690061078,389.639854674645,388.451497006242,387.331366666148,386.274594157195,385.276692634929,384.3335244683,383.441282453482,382.596466716765,381.795861525013,381.03651259964,380.315705353566,379.630944325213,378.97993396865,378.360560872439,377.770877416373,375.209472657484,373.170854344167,371.52954430807,370.196067000759,369.10485888535,368.206759596586,367.464190680993,366.847985489468,366.335191813246,365.907568972002,365.550475301907,365.252070355124,365.002711819728,364.79450046489,364.620930153116,364.476615301286,364.357080780508,364.258588842016,364.178008148581,364.112705479203,364.060459100778,364.019388582984,363.987897810604,363.964627620962,363.94841848397,363.938278117643,363.933355533732
58,509.476561649656,551.198580505922,506.977300015197,469.937396469771,443.066115894173,423.378889473028,408.960737958564,398.471212040508,396.74695428854,395.128706511202,393.609205353127,392.181572015717,390.839325279163,389.576391607435,388.387105487577,387.266206088759,386.208812654568,385.210426967993,384.266900049137,383.3744136627,382.529457389809,381.728805547275,380.969494563241,380.248801240289,379.564222189659,378.913454603609,378.294378444404,377.705040063866,375.145908438447,373.110134580471,371.471926571135,370.141621725455,369.053543562464,368.158465742263,367.418772298623,366.805277338985,366.295020990209,365.869762399542,365.514864446026,365.218494087375,364.971018065069,364.764547013786,364.592584915362,364.449756190593,364.331595366396,364.234373851704,364.154968894155,364.090755247523,364.039518537719,363.999385091576,363.968764972019,363.946304663453,363.930849766927,363.921412669958,363.917146626682
59,509.196304485357,551.038942927089,506.976334104161,469.933265076535,443.053042904754,423.352751574212,408.920174502685,398.418173514374,396.6919027489,395.071829372765,393.550692481271,392.121611818054,390.778101510177,389.514080839391,388.323875269048,387.202213760519,386.144204513001,385.145338131676,384.201454463311,383.308724398319,382.463627113016,381.662927099252,380.903651603327,380.183068916814,379.498667812416,378.848138299763,378.229353785692,377.640354657584,375.08346089111,373.050489481016,371.415338342809,370.088158682123,369.003163911752,368.111061623254,367.374199134281,366.763371674567,366.255611900022,365.832678916318,365.479940179555,365.185570042022,364.939944251459,364.735183236141,364.564801009007,364.423431896741,364.306619978208,364.210645715373,364.132394836406,364.069249968272,364.019003998238,363.97978991732,363.950023878874,363.928357931815,363.913642731436,363.904895263159,363.901272957024
60,508.920178707651,550.880244035206,506.975372774957,469.929231691472,443.040270353847,423.327179769401,408.880432698778,398.366140020503,396.637882060949,395.016005404984,393.493251926983,392.062740117079,390.717979702389,389.452883034242,388.261766794139,387.139349961983,386.080729901209,385.081386228443,384.137147787697,383.244174747939,382.39893601711,381.598186383705,380.838944020592,380.118468804915,379.434241757033,378.78394578094,378.165447796963,377.576782289805,375.022092237915,372.991882587485,371.359744297641,370.035644822725,368.953687562681,368.064516544295,367.330441896927,366.722240548576,366.216937899384,365.796293119031,365.445678278883,365.153275114265,364.909468332561,364.706388085024,364.537558329323,364.397623202095,364.282136233177,364.18738683516,364.110269115222,364.048173474688,363.99889996718,363.960588157522,363.931660204253,363.910773640694,363.896784101716,363.88871310116,363.885722180567
61,508.648057831595,550.722486963829,506.97441558206,469.92529237219,443.027786626168,423.302153074687,408.841483331235,398.315077023362,396.584856903043,394.961198771857,393.436847350357,392.004920154418,390.65892275577,389.392760819063,388.200742478424,387.077576952032,386.018350970272,385.018533345129,384.07394208377,383.180726782341,382.335346213149,381.534545579702,380.775334086818,380.054963291224,379.370906544748,378.720839720696,378.102623319904,377.514285984497,374.961766578572,372.934279256098,371.305111142075,369.984047905991,368.905084551087,368.018801354939,367.287472766445,366.681857431841,366.178973695601,365.760580895686,365.412055755059,365.121587380012,364.879569391494,364.678141594346,364.510837806374,364.372311880423,364.258126698699,364.164580524551,364.088575745248,364.027510440196,363.979191736966,363.941765686312,363.913660369104,363.893538725206,363.880261297725,363.87285405925,363.870482601433
62,508.379821219759,550.565673693963,506.973462105199,469.921443397469,443.015580732412,423.277651602085,408.803298667154,398.264951704244,396.532793831574,394.907375447041,393.381444204484,391.948116981997,390.600895394513,389.333678656112,388.14076658097,387.016858838977,385.95703172447,384.956743423702,384.01180126837,383.118344426432,382.272821663767,381.471968714027,380.712785916655,379.992516599382,379.308626527164,378.65878461549,378.040845010969,377.452830571656,374.902449767961,372.877646539396,371.251407215898,369.933337596158,368.857325620291,367.973888344377,367.245265304861,366.642197114681,366.141695257487,365.725519340254,365.379050772036,365.090486017561,364.850227565752,364.650424806903,364.484621336067,364.347480630613,364.234574828822,364.142210947375,364.067299557185,364.00724632201,363.959865353356,363.923309102823,363.896011492256,363.876640792776,363.86406238312,363.857306633617,363.855543123114
63,508.115353723058,550.409805159348,506.972511947529,469.917681249449,443.00364226626,423.253656486065,408.765852358999,398.215732850207,396.481660989389,394.854502940882,393.327009663773,391.892297345562,390.543864049807,389.275602724978,388.081805086036,386.957161461919,385.896737902524,384.895982142414,383.950690994874,383.056993340521,382.211328064563,381.410421542959,380.65126534967,379.931094672543,379.247367769102,378.597746668032,377.980079225258,377.392382571694,374.84410930363,372.82195307749,371.198602387459,369.883485067579,368.810382927028,367.92975115144,367.203794364638,366.603235621368,366.105079733477,365.691086674219,365.346642571535,365.059951235634,364.821423978303,364.623219708315,364.458891716771,364.323113015877,364.211464905915,364.1202630618,364.046426144043,363.98736730951,363.940907565769,363.905205681406,363.878701342457,363.860068077031,363.848176032103,363.842059909897,363.840893184536
64,507.854545348986,550.254881342927,506.971564733993,469.914002599451,442.991961364912,423.230149816041,408.72911935514,398.167390751721,396.431428049335,394.802550446352,393.273512333194,391.837429577384,390.487796751829,389.218500814037,388.023825594074,386.898449034557,385.837436868137,384.83621680627,383.890578543741,382.996640810932,382.150832734927,381.349871443229,380.59073984168,379.870665064993,379.187097940684,378.537693679814,377.920293909494,377.332910088995,374.786714222329,372.767168997922,371.146667957069,369.834462725892,368.76423034095,367.886364677949,367.163036006496,366.564950131414,366.069105376215,365.657262174381,365.314811403909,365.029964207134,364.793140674086,364.596509166208,364.43363259105,364.299193407864,364.188781987025,364.098722568858,364.02594181166,363.967860276126,363.92230578106,363.887443331117,363.861718299472,363.843809384519,363.832591465731,363.827103500201,363.826522868361
65,507.597290954674,550.100901365283,506.970609803232,469.910404295124,442.980528672897,423.207114574328,408.69307581734,398.119897108372,396.382066118415,394.751488564601,393.22092244208,391.783483535537,390.432663030157,389.162342220327,387.96679722126,386.840696990194,385.77909750907,384.777416246063,383.83143272147,382.937255649104,382.091304517302,381.290287311564,380.531178364497,379.81119684225,379.127786217785,378.478594951925,377.861458503303,377.274382713618,374.730235004472,372.713265823211,371.095576440904,369.786244233553,368.71884254977,367.84370500972,367.122967423669,366.527316948238,366.033751473088,365.624026106311,365.283538464443,365.000507008148,364.765360561622,364.570276874243,364.408828391948,364.275706656613,364.166511648901,364.077575637153,364.005833282649,363.948712463143,363.904048022327,363.870010545154,363.845051304864,363.827854124736,363.817298490549,363.812427584551,363.812422603728
66,507.343489962667,549.947863565596,506.969667113397,469.906883348559,442.969335308733,423.184534578949,408.657699044715,398.073224941815,396.333547649403,394.70128926258,393.169211547476,391.730430351734,390.378433861415,389.107097657097,387.910690506645,386.783872533063,385.721690143892,384.719550725024,383.773223767361,382.878808098395,382.032713684097,381.231639471816,380.472551313368,379.7526604888,379.069403190078,378.420421193517,377.803543848063,377.216771430558,374.674643485744,372.660216385237,371.045302043591,369.738805068917,368.674196285394,367.80174915574,367.083566664044,366.490319035098,365.99899806112,365.591359041489,365.252805629677,364.971562371971,364.73806718731,364.54450714759,364.38446417733,364.252639305128,364.14464082405,364.056809836023,363.986088728431,363.929912802879,363.886122886274,363.852896396092,363.828689859008,363.812192153455,363.802287339299,363.798022750285,363.798583345857
67,507.093046097317,549.795765575941,506.968726353893,469.903436925387,442.958372834322,423.162394430934,408.622967403616,398.027348515295,396.285846359047,394.651925790187,393.118352505234,391.678242601861,390.325081417179,389.052739168278,387.855477326298,386.727947413848,385.665186435758,384.66259185256,383.715923267206,382.821269747867,381.975031851688,381.173899589053,380.414830421263,379.695027822657,379.011920775953,378.363144437057,377.746522102596,377.160048535953,374.619912775972,372.607994747356,370.995819664851,369.69212107433,368.630268349794,367.760473727259,367.044813490978,366.453935218671,365.964826859555,365.559244399425,365.222596332101,364.943114502092,364.711245450268,364.519185568056,364.360526083767,364.229977322024,364.123156332031,364.036412626358,363.966696115494,363.911449160127,363.868519521002,363.83609044592,363.812623931685,363.796813839112,363.787548740855,363.783880065286,363.784996481672
68,506.845867140098,549.644604389192,506.96778722294,469.900062334782,442.947633226672,423.140679465651,408.588860262529,397.98224325919,396.238937152445,394.603372603597,393.068319392491,391.62689404735,390.272579250225,388.999240079877,387.80113081387,386.672894645148,385.609559312593,384.606512504369,383.65950407342,382.764613452497,381.918231900647,381.117040590095,380.357988679627,379.638271916361,378.955312143778,378.306737959903,377.690366664997,377.104187559154,374.566017183141,372.556576113949,370.947105511495,369.646169469364,368.587036977755,367.719861804087,367.006687757367,366.41814626315,365.93121951805,365.527664276958,365.192893890161,364.915147488303,364.684880266969,364.4942977193,364.337000473051,364.207707996722,364.10204594423,364.016371986323,363.947643898371,363.893311008931,363.85122756909,363.819582759006,363.796843976965,363.781710001839,363.773073859396,363.769991017196,363.771653803161
69,506.60186470221,549.494373618417,506.966849434102,469.896757020197,442.937108851822,423.119375707808,408.555357932119,397.937885702035,396.192796052945,394.555605294266,393.019087435886,391.576359610849,390.220902034004,388.946574797696,387.747625315165,386.618688427599,385.554782893101,384.551286748396,383.603940231018,382.708813259174,381.862287901948,381.061036589779,380.302000264872,379.582367023724,378.899551638891,378.251176211583,377.635052100306,377.049163190835,374.51293214339,372.505936835907,370.899136838484,369.600928479084,368.544481366747,367.679891469124,366.969170550891,366.382934155675,365.898158884968,365.496602335102,365.163682763673,364.887646580961,364.658957488374,364.469830173023,364.313874520766,364.185818902587,364.081297762533,363.996676848059,363.928921505245,363.875488052688,363.834237156521,363.803363857916,363.781340889717,363.766871886169,363.758854268023,363.756347488195,363.758547483428
70,506.360954012977,549.3450747064,506.96591271536,469.89351855088,442.926792440781,423.09846982981,408.522441609456,397.894253406558,396.147400137117,394.508600522991,392.970632944893,391.526615309007,390.170025544988,388.894718944189,387.694936200456,386.565304105773,385.500832418069,384.496889776098,383.549206908857,382.653844338079,381.807175048361,381.005862822543,380.246840470136,379.527288511776,378.844614715852,378.196434746328,377.580554073325,376.994951216066,374.460634156135,372.456054223919,370.851891888406,369.556377276038,368.502581621287,367.640543744809,366.932243787251,366.348281671367,365.865628558088,365.466042980818,365.134948109939,364.860597579949,364.633463642737,364.445770075034,364.291135854835,364.164298399233,364.060900678698,363.977316491731,363.910518675454,363.857970461522,363.817538857524,363.787424696126,363.766105979414,363.752291135953,363.74488192479,363.742941731613,363.745670053452
71,506.12305372274,549.196700339017,506.964976808173,469.890344613967,442.91667706723,423.077949113179,408.490093326409,397.851324910262,396.102727474385,394.462335958746,392.922933249997,391.477638190015,390.119926599785,388.843649149813,387.643039990737,386.512718001247,385.447684206034,384.443297838597,383.495280335831,382.599682918834,381.752869590806,380.951495578893,380.192485641879,379.473012797625,378.790477875467,378.142490160394,377.526849286183,376.94152845224,374.40910072255,372.406906585536,370.805349835371,369.512495926263,368.461318701258,367.601800471282,366.895890161272,366.314172334536,365.83361286334,365.435971284124,365.106675685181,364.833986956731,364.608385832647,364.422105066851,364.268772525579,364.14313505206,364.040843793322,363.958280487583,363.892425408427,363.840748636135,363.80112341208,363.771756632849,363.751130945861,363.737959770741,363.731149149615,363.729766349752,363.733014381193
72,505.888085719199,549.049245525852,506.964041466639,469.887233007257,442.906756126872,423.0578014128,408.458295901599,397.809079670208,396.058757070906,394.416790221759,392.875966645114,391.429406275586,390.070582996639,388.793343033112,387.591914163991,386.460907517603,385.395315511858,384.390488200982,383.442137751014,382.546306231231,381.699348779054,380.897912146268,380.138913120988,379.419517289658,378.737118606272,378.089320033697,377.473915420299,376.888872691264,374.358310294419,372.358473142398,370.759490732728,369.46926533922,368.420674373951,367.56364425949,366.860093109207,366.28059037426,365.802096783246,365.406372937529,365.078851890387,364.807801568718,364.583711519687,364.398823274368,364.246773981745,364.122318703332,364.021117312949,363.939559481561,363.874632783291,363.823814047525,363.784982762793,363.756351142425,363.736407856459,363.723870164059,363.71764860357,363.716814273954,363.720573652197
73,505.655974955848,548.902704901046,506.963106456725,469.884181632445,442.897023318351,423.038015123652,408.427032895839,397.76749801165,396.015468817307,394.371942830586,392.829712334063,391.381898506877,390.02197346102,388.743779146012,387.541537136273,386.409850968679,385.343704602036,384.338439029261,383.389757308295,382.493692451796,381.646590806637,380.845090754009,380.086101187812,379.366780332835,378.684515329984,378.036902875584,377.421731082333,376.836962645786,374.308242213148,372.310733979744,370.714295464493,369.426667221122,368.3806311689,367.52605845229,366.824836761301,366.247520679909,365.771065928596,365.37723425827,365.051463597434,364.782029471842,364.559429318659,364.375913771215,364.225128949523,364.101838682227,364.001711149973,363.921143819623,363.857131549073,363.807157867305,363.769108381775,363.74120089834,363.721928850558,363.710015023179,363.704373269324,363.70407874571,363.708341351342
74,505.426649291832,548.757072763484,506.962171555521,469.88118848817,442.887472625441,423.018579149961,408.396288570579,397.726561080196,395.972843440088,394.327774152782,392.784150380683,391.335094694181,389.974077594907,388.694936922772,387.491888210482,386.35952755845,385.292827460911,384.287129430678,383.338118088201,382.441820644855,381.594574754167,380.793010506666,380.034029011072,379.314781157731,378.632647350706,377.985218074165,377.370275753777,376.785777899038,374.258876667946,372.263669999373,370.669745700076,369.384684031316,368.341172338165,367.489027079843,366.790105904842,366.21494876651,365.740506520778,365.34854207977,365.024498575216,364.756658443988,364.53552758684,364.353365512251,364.20382723304,364.081685231066,363.982615926022,363.903024554712,363.839913156198,363.790771878228,363.753492392141,363.726298033014,363.707687257802,363.696387090712,363.691316432908,363.691553299018,363.696311245813
75,505.200039342155,548.612343113729,506.961236550626,469.878251667389,442.878098300624,422.999482876458,408.36604784924,397.68625079716,395.930862456216,394.284265358883,392.739261662285,391.28897546993,389.926875829475,388.646796632452,387.442947528578,386.309917333061,385.24267033148,384.236539340501,383.287200005248,382.390670725829,381.543280563914,380.741651401941,379.982676578314,379.263499832899,378.581494807535,377.934245849174,377.319529743998,376.735298858146,374.210194648175,372.217262875714,370.625823851949,369.343298942473,368.302281814962,367.452534824458,366.755885951258,366.182860749512,365.710405319867,365.320283962248,364.997944667179,364.731677112702,364.51199552653,364.331168201209,364.18285898212,364.061848934556,363.963822677951,363.885193109725,363.822969387086,363.774648210943,363.738127251011,363.711635309738,363.69367580957,363.68298028516,363.67847138521,363.679231744047,363.684477369307
76,504.976078337447,548.468509687761,506.960301239458,469.875369346893,442.868894849701,422.980716141628,408.336296281156,397.646549817962,395.889508130784,394.241398379512,392.695027826264,391.243522244901,389.880349380946,388.599339334474,387.394696026971,386.261001136104,385.193210876429,384.186649494578,383.23698377486,382.340223408867,381.492688958425,380.690994180008,379.93202474431,379.212917194178,378.531038590753,377.883967207822,377.269474146347,376.685506710303,374.162177900922,372.171495014839,370.582513036446,369.302495801682,368.263944178698,367.416566986641,366.722162901099,366.151243292931,365.680749718786,365.292447740799,364.971790419505,364.707074587508,364.488822745916,364.309311927898,364.162214743659,364.042320792772,363.945322796917,363.867641253149,363.806292366912,363.758779324942,363.723005731249,363.697205795174,363.679887848101,363.669787882309,363.665832572987,363.66710787091,363.672834007249
77,504.754701992682,548.325565987953,506.959365428716,469.872539786019,442.85985701755,422.96226921274,408.307020007904,397.607441493232,395.84876343751,394.199155865225,392.651431249481,391.198717167235,389.834480209299,388.552546837123,387.34711539484,386.212760566799,385.144430631011,384.137441387384,383.187450871447,382.290460166752,381.442781425393,380.641020358203,379.88205503982,379.163014915573,378.481260467514,377.834363861416,377.220090741299,376.636383308995,374.114808891335,372.126349516194,370.53979703652,369.262259095618,368.226144621085,367.381109451723,366.688923315491,366.12008364229,365.651527494939,365.265021858676,364.94602483267,364.682840389069,364.465999266917,364.287787183359,364.141885463311,364.023092156815,363.927108024052,363.850361091728,363.78987454508,363.743157990736,363.708120904285,363.683002842876,363.666316991519,363.656803748521,363.653393767828,363.655176600136,363.661375405178
78,504.535848383993,548.183505311377,506.958428933871,469.869761321005,442.850979774809,422.944132762626,408.278205731851,397.568909832442,395.808612021689,394.157521149035,392.608455000355,391.154543084127,389.789250979716,388.506401658724,387.300188035173,386.165177940886,385.096311848834,384.088897232797,383.138583489105,382.241363191727,381.393540171079,380.591712171063,379.832749740366,379.113775289352,378.432142780021,377.785418368086,377.171362196459,376.587911447696,374.068070765514,372.081810136629,370.497660267427,369.222573917391,368.188868914368,367.346148660587,366.656154282614,366.089369485869,365.622726975588,365.237995206251,364.920637334933,364.658964457123,364.443515509411,364.266584848388,364.121862441691,364.004154727211,363.909170434869,363.833345052447,363.773708677888,363.727777273197,363.693466124151,363.669020077911,363.652957119032,363.644022001429,363.641149311213,363.643432155847,363.650096908506
79,504.319457833214,548.042320775786,506.9574915786,469.867032360631,442.8422583055,422.926297847766,408.249840686759,397.530939469899,395.769038165651,394.11647821131,392.566082803315,391.110983505993,389.744645026415,388.460886991283,387.253897028189,386.118236253986,385.04883746517,384.040999927373,383.090364505011,382.192915358769,381.344948083691,380.543052533748,379.784091800398,379.065181320209,378.383668588119,377.737113802393,377.123271646818,376.540074322176,374.021947208207,372.037861256909,370.456087744389,369.183425935433,368.152103381334,367.311671580167,366.62384340098,366.05908902603,365.594336935137,365.211357107052,364.895617770851,364.635437127758,364.42136227776,364.245696159848,364.102137325692,363.98550053557,363.891502421701,363.816585865662,363.757787812366,363.712630516023,363.679035012528,363.655251382467,363.639802357082,363.631436996616,363.629093773749,363.631869310641,363.638993155089
